profession,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5,profession_embedding_6,profession_embedding_7,profession_embedding_8,profession_embedding_9,profession_embedding_10
paralegal,43.34526901277462,25.555304537162737,19.988650331537258,6.753893665155849,2.0854866426024294,3.0601713237861823,-12.240450095188109,6.232346947000156,3.8244581648522717,10.175533651270039
cashier,102.60686516199398,41.557142674532834,36.45889703231514,15.076608605384555,-3.7815973374842025,-1.6951615116733456,-14.959304534565142,2.436614070154424,10.19593050678208,16.329776070437994
scrivener,60.40958035047206,35.9864043778497,24.350168696299708,15.288174695184056,6.812260077769991,0.5644249832968772,-3.369696259469215,2.59233477716959,4.686369521821872,12.410792536165868
salesperson,77.2933117501258,42.32929874854406,24.24314536514762,15.524871703138636,5.502924910356844,6.1022677715419515,-9.829324206845273,1.479004222509474,7.90655170417857,11.912078845362446
bodyguard,110.78436125968192,20.411727829598515,50.40970376075267,-0.08115707060740783,-12.903347033347126,-8.228950183820116,0.8837127144483446,-2.762889690435265,8.832294664185106,10.116024999643932
agronomist,27.424372542751026,16.005534592943818,14.962173740151167,3.462658295166159,0.8640678785647092,3.7733504478443884,-4.6901660897768735,5.213390334130756,6.353457414283899,6.128272504954897
fisherman,102.70210650468016,24.29530971339204,43.30648189342252,0.103273558970801,-4.238134885605546,-2.2261108132365925,0.9513577042756282,4.233743487114433,18.063661994682537,9.196219629281117
farmer,251.9616704404965,15.014059855764787,39.64229091761061,-21.84461225443354,-0.8082085060526673,11.022356123690994,5.899735473313892,17.552437086734283,40.014193267545615,-19.29440517898188
welder,73.16709954347945,36.857954845256536,26.711535099167065,15.90176276353477,3.928773785485446,5.785800237366485,-5.691450684926503,5.089396228080527,11.16096903981842,11.082899717191065
molder,13.242794396373409,8.662863961246053,9.179357745874096,2.790285231332167,0.030043778477265477,0.7394287598302678,-2.0297333154011334,1.5797445716809815,3.3593929019533624,4.716568271004651
bookbinder,12.260144083021457,7.789747210226719,9.280601025191011,1.4194328217390098,-0.2365040374458842,0.2934560976758132,-2.7171917068236673,2.129436749288822,2.9419165337579347,4.884129650247154
electrician,106.68618078899924,47.370219990827586,31.666698192620895,20.612355039045944,6.213421544353772,5.622747899048071,-15.693320489561065,7.609919275251347,11.108961183251044,12.925656463597143
tradesperson,12.695096623155923,9.861861137176037,8.411358360163632,4.01980569728704,0.5626074506951342,1.0905682685888234,-3.6722326098374354,1.9425378876612625,3.0109209157846544,4.92377456125726
chauffeur,77.02796350585848,32.0273486068009,34.8935805665198,9.9458843767581,-2.647520262698708,0.05156015083489769,-12.519865730008256,1.72431419740742,12.353474905750193,16.289847482902616
housekeeper,81.84395416451669,22.808773462987812,41.41352481936848,4.146104322614208,-5.031348055409763,-5.330108489806475,-11.094912053207398,4.725135666337547,12.971887570700222,11.983266677884373
farmhand,17.327576156555953,9.468860033976075,12.0796152951654,1.8917865288379838,-0.8739051441128809,0.44333861862967067,-2.0963930378016746,1.9354428297479516,4.465509026794653,5.314897837374652
builder,260.924429199368,95.9902887092167,-24.888293093448652,66.46593894013166,30.584226668025927,-6.107463391880615,49.34437893789899,-46.038655067341324,-38.11151442267344,-34.86086164123338
hawker,35.883916740048974,16.718431064946472,20.453423495326874,2.2669243235134067,-1.8135529934576047,0.8411579218889388,-2.4486075444025603,2.7676614773129002,6.262409038217731,8.069932250907733
nurse,314.00634133363087,-39.60085725746668,48.66977717239179,31.12752610499282,5.493311761920159,-10.504420588855904,-62.30657648354315,8.651880420475491,26.48549238790662,-102.42666232998138
secretary,305.5573365189537,-1.0670084669649067,24.388545361146278,-78.86186737637466,-27.142955256333682,20.711809438433328,-43.126021071994444,26.5200667935067,-96.11410909825496,-5.4856947497759245
hairdresser,44.805459963266536,19.193050334977016,26.168607146331762,4.747833703817878,-1.3421058527881176,-0.5087749626516627,-6.695626939432183,3.402781913603715,9.680131944738758,11.164719659095104
