target_model,predictor,unique_r2,relative_r2
google_gemma-3-4b-pt — log(1 + x) counts,C(syntactic_role),0.0181829049981527,0.0350804843861165
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_8,0.008860310596671,0.0170942975049497
google_gemma-3-4b-pt — log(1 + x) counts,C(tense),0.0056548657216864,0.0109099964321081
google_gemma-3-4b-pt — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0014521845421634,0.0028017160713483
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_6,0.0002281492880437,0.0004401710033536
google_gemma-3-4b-pt — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0001523975476156,0.0002940223132748
google_gemma-3-4b-pt — log(1 + x) counts,C(semantic_role),0.0001410052863194,0.0002720430946315
google_gemma-3-4b-pt — PPMI,profession_embedding_8,0.1702200158638838,0.423476938148462
google_gemma-3-4b-pt — PPMI,profession_embedding_7,0.082648283167351,0.2056141383920697
google_gemma-3-4b-pt — PPMI,profession_embedding_9,0.0477227592895501,0.1187256849987328
google_gemma-3-4b-pt — PPMI,profession_embedding_10,0.0240525751989959,0.0598385028233191
google_gemma-3-4b-pt — PPMI,C(syntactic_role),0.0181829049981527,0.045235813756588
google_gemma-3-4b-pt — PPMI,profession_embedding_4,0.0158199941221802,0.039357314346303
google_gemma-3-4b-pt — PPMI,profession_embedding_3,0.0084065748296523,0.0209140537974326
google_gemma-3-4b-pt — PPMI,profession_embedding_5,0.0080469556902638,0.0200193857334276
google_gemma-3-4b-pt — PPMI,profession_embedding_2,0.0073988655205152,0.0184070533685388
google_gemma-3-4b-pt — PPMI,profession_embedding_6,0.0067230627934845,0.0167257771203671
google_gemma-3-4b-pt — PPMI,C(tense),0.0056548657216864,0.0140682939624175
google_gemma-3-4b-pt — PPMI,log_frequency,0.0028604875582842,0.0071163811532167
google_gemma-3-4b-pt — PPMI,"C(valence, Treatment(reference='-val'))",0.0014521845421635,0.0036127752686482
google_gemma-3-4b-pt — PPMI,lex_emb_norm,0.0012672479256968,0.0031526860617745
google_gemma-3-4b-pt — PPMI,profession_embedding_1,0.0012079917590006,0.0030052673230816
google_gemma-3-4b-pt — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0001523975476158,0.0003791378265251
google_gemma-3-4b-pt — PPMI,C(semantic_role),0.0001410052863195,0.000350795919095
google_gemma-3-4b-pt — Raw counts,profession_embedding_9,0.217866118272094,0.5553933244906668
google_gemma-3-4b-pt — Raw counts,profession_embedding_3,0.0414070322139372,0.1055565200361694
google_gemma-3-4b-pt — Raw counts,profession_embedding_8,0.0201193317740946,0.0512890331418568
google_gemma-3-4b-pt — Raw counts,profession_embedding_1,0.0196728075958646,0.0501507352285351
google_gemma-3-4b-pt — Raw counts,lex_emb_norm,0.0189376443910644,0.0482766267641467
google_gemma-3-4b-pt — Raw counts,C(syntactic_role),0.0181829049981524,0.0463526138709167
google_gemma-3-4b-pt — Raw counts,profession_embedding_5,0.0131776064085071,0.0335928995756462
google_gemma-3-4b-pt — Raw counts,log_frequency,0.0095745448754804,0.0244078260128404
google_gemma-3-4b-pt — Raw counts,profession_embedding_6,0.0091720819043262,0.0233818507519484
google_gemma-3-4b-pt — Raw counts,profession_embedding_4,0.0088011853806239,0.0224363459851915
google_gemma-3-4b-pt — Raw counts,profession_embedding_10,0.0066896975869393,0.0170536539234028
google_gemma-3-4b-pt — Raw counts,C(tense),0.0056548657216863,0.0144156177088229
google_gemma-3-4b-pt — Raw counts,"C(valence, Treatment(reference='-val'))",0.0014521845421634,0.0037019689295553
google_gemma-3-4b-pt — Raw counts,profession_embedding_2,0.0012524339485883,0.0031927564502834
google_gemma-3-4b-pt — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0001523975476156,0.0003884981349361
google_gemma-3-4b-pt — Raw counts,C(semantic_role),0.0001410052863194,0.0003594565110023
google_gemma-3-4b-pt — Raw counts,profession_embedding_7,1.9720566451053575e-05,5.027248407855193e-05
google_gemma-3-4b-pt — TF-IDF,profession_embedding_9,0.2008403033875931,0.5337240799841382
google_gemma-3-4b-pt — TF-IDF,log_frequency,0.047180974165133,0.1253813184121917
google_gemma-3-4b-pt — TF-IDF,profession_embedding_1,0.0259148651702451,0.0688675895107041
google_gemma-3-4b-pt — TF-IDF,lex_emb_norm,0.0231446584763589,0.0615058897217581
google_gemma-3-4b-pt — TF-IDF,C(syntactic_role),0.018182904998153,0.048320252847107
google_gemma-3-4b-pt — TF-IDF,profession_embedding_7,0.0111746023031722,0.0296960034059462
google_gemma-3-4b-pt — TF-IDF,profession_embedding_8,0.0107227866446105,0.0284953235990506
google_gemma-3-4b-pt — TF-IDF,profession_embedding_6,0.0082481469982571,0.0219190799553964
google_gemma-3-4b-pt — TF-IDF,profession_embedding_5,0.0073152165574266,0.0194398592371298
google_gemma-3-4b-pt — TF-IDF,C(tense),0.0056548657216868,0.015027551511494
google_gemma-3-4b-pt — TF-IDF,profession_embedding_4,0.0048047125095037,0.0127683075581411
google_gemma-3-4b-pt — TF-IDF,profession_embedding_10,0.0041415063982008,0.0110058671235045
google_gemma-3-4b-pt — TF-IDF,profession_embedding_3,0.0038137034599894,0.0101347455474961
google_gemma-3-4b-pt — TF-IDF,profession_embedding_2,0.0034150385947199,0.0090753115850441
google_gemma-3-4b-pt — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0014521845421638,0.0038591151559746
google_gemma-3-4b-pt — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0001523975476158,0.00040498963366
google_gemma-3-4b-pt — TF-IDF,C(semantic_role),0.0001410052863198,0.0003747152112628
gpt2 — log(1 + x) counts,profession_embedding_7,0.1848932045324657,0.3576113488298112
gpt2 — log(1 + x) counts,profession_embedding_10,0.1007031179973768,0.1947750213398787
gpt2 — log(1 + x) counts,lex_emb_norm,0.0698926378085913,0.135182904873148
gpt2 — log(1 + x) counts,profession_embedding_5,0.052138311498741,0.1008433595378552
gpt2 — log(1 + x) counts,profession_embedding_8,0.0453640928747833,0.0877409988236941
gpt2 — log(1 + x) counts,profession_embedding_9,0.0345429093452629,0.0668111974948019
gpt2 — log(1 + x) counts,log_frequency,0.0127111236160226,0.0245852305549182
gpt2 — log(1 + x) counts,C(tense),0.0068755831368978,0.0132984149730922
gpt2 — log(1 + x) counts,profession_embedding_6,0.0031704997526232,0.0061322247935894
gpt2 — log(1 + x) counts,profession_embedding_2,0.0030813454084065,0.0059597868428816
gpt2 — log(1 + x) counts,C(semantic_role),0.0015039566052514,0.0029088789474198
gpt2 — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0013524411311409,0.0026158251642791
gpt2 — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0004262619877944,0.0008244549863015
gpt2 — log(1 + x) counts,profession_embedding_4,0.0002844682167049,0.0005502044433287
gpt2 — log(1 + x) counts,C(syntactic_role),8.28003642757702e-05,0.0001601483949998
gpt2 — PPMI,profession_embedding_7,0.1687642105216175,0.3336713541996425
gpt2 — PPMI,profession_embedding_8,0.0945615270944284,0.186961872444765
gpt2 — PPMI,profession_embedding_10,0.0883973681523035,0.1747744349817896
gpt2 — PPMI,profession_embedding_9,0.0671135622085062,0.1326932595368361
gpt2 — PPMI,profession_embedding_4,0.0350189596652841,0.0692375691389927
gpt2 — PPMI,profession_embedding_2,0.0252576326301703,0.0499380079315245
gpt2 — PPMI,lex_emb_norm,0.0083302695395617,0.0164701527031263
gpt2 — PPMI,C(tense),0.0068755831368978,0.013594026417746
gpt2 — PPMI,log_frequency,0.0051749927957005,0.0102317123327141
gpt2 — PPMI,profession_embedding_1,0.0016548824931323,0.003271943031156
gpt2 — PPMI,C(semantic_role),0.0015039566052514,0.002973540631516
gpt2 — PPMI,"C(valence, Treatment(reference='-val'))",0.0013524411311409,0.0026739725342731
gpt2 — PPMI,profession_embedding_3,0.0007764427418067,0.0015351400650433
gpt2 — PPMI,profession_embedding_6,0.0004875285396642,0.000963914727761
gpt2 — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0004262619877944,0.000842781856838
gpt2 — PPMI,C(syntactic_role),8.280036427565918e-05,0.0001637083454524
gpt2 — PPMI,profession_embedding_5,1.319640449359838e-06,2.6091208226765545e-06
gpt2 — Raw counts,profession_embedding_9,0.2878411484868935,0.58757160363949
gpt2 — Raw counts,lex_emb_norm,0.0737339254353929,0.150513437840459
gpt2 — Raw counts,profession_embedding_8,0.0450278900583623,0.0919156615000072
gpt2 — Raw counts,profession_embedding_3,0.024820017049735,0.0506652273204653
gpt2 — Raw counts,profession_embedding_10,0.0164326006352517,0.0335439514398054
gpt2 — Raw counts,profession_embedding_7,0.0105010054562256,0.0214357559653167
gpt2 — Raw counts,log_frequency,0.0079248943741683,0.0161771272821185
gpt2 — Raw counts,profession_embedding_5,0.0069985006449987,0.0142860750405918
gpt2 — Raw counts,C(tense),0.0068755831368978,0.0140351629047493
gpt2 — Raw counts,profession_embedding_4,0.0038429605556009,0.0078446549711448
gpt2 — Raw counts,profession_embedding_1,0.001858442253655,0.0037936476455561
gpt2 — Raw counts,C(semantic_role),0.0015039566052513,0.0030700342845247
gpt2 — Raw counts,"C(valence, Treatment(reference='-val'))",0.0013524411311409,0.0027607449748925
gpt2 — Raw counts,profession_embedding_6,0.0006511155668231,0.0013291255255339
gpt2 — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0004262619877944,0.0008701307685005
gpt2 — Raw counts,C(syntactic_role),8.280036427565918e-05,0.00016902080566
gpt2 — Raw counts,profession_embedding_2,9.130477951257989e-06,1.8638091183338715e-05
gpt2 — TF-IDF,lex_emb_norm,0.0633798165311806,0.3079874860595298
gpt2 — TF-IDF,log_frequency,0.030333961487008,0.1474046636915403
gpt2 — TF-IDF,profession_embedding_7,0.0259229332578833,0.1259697405633328
gpt2 — TF-IDF,profession_embedding_4,0.0201940234474661,0.0981307118797435
gpt2 — TF-IDF,profession_embedding_9,0.0155591967336674,0.0756082637877371
gpt2 — TF-IDF,profession_embedding_5,0.0099757160289534,0.0484759323954434
gpt2 — TF-IDF,profession_embedding_8,0.0098726453479789,0.0479750713696915
gpt2 — TF-IDF,profession_embedding_1,0.008075488584061,0.0392419789742338
gpt2 — TF-IDF,C(tense),0.0068755831368979,0.0334111659109129
gpt2 — TF-IDF,profession_embedding_3,0.0058553576118345,0.028453488342953
gpt2 — TF-IDF,profession_embedding_10,0.0035379450730153,0.0171922682723232
gpt2 — TF-IDF,profession_embedding_6,0.0029216591958498,0.014197492515773
gpt2 — TF-IDF,C(semantic_role),0.0015039566052515,0.0073083173689243
gpt2 — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0013524411311409,0.0065720440168628
gpt2 — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0004262619877944,0.0020713748509981
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_10,0.09025455187321,0.1317404396260512
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_2,0.0896406736219992,0.1308443896317528
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_3,0.0796732619419868,0.1162954148775119
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_1,0.0791399247928391,0.1155169270446064
meta-llama_Llama-3.1-70B — log(1 + x) counts,log_frequency,0.0766807531886885,0.1119273867774094
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_7,0.0638536061206751,0.0932041871291301
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_9,0.0511431544776347,0.0746513224530956
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_4,0.0454279274357545,0.0663090670495375
meta-llama_Llama-3.1-70B — log(1 + x) counts,lex_emb_norm,0.0441427379752293,0.0644331347999353
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_5,0.0303138195073444,0.0442476952769372
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(tense),0.0185137887747411,0.0270237303460837
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_6,0.0090322833781788,0.0131840107603653
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_8,0.0056628735267589,0.0082658373730554
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(syntactic_role),0.0008773891569089,0.0012806848059773
meta-llama_Llama-3.1-70B — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0006309852672684,0.0009210203228783
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(semantic_role),5.928419825318443e-05,8.653443154561541e-05
meta-llama_Llama-3.1-70B — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",4.673524188048006e-05,6.821729412621259e-05
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_7,0.1884918103259513,0.3424812683304979
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_8,0.1507812171003435,0.2739627911878149
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_9,0.0434854919759667,0.0790112123181955
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_4,0.0380318979288489,0.0691022735532342
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_10,0.0361314816274203,0.0656493013304955
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_5,0.0320849962770958,0.0582970167263876
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_2,0.0317694576350164,0.0577236969935051
meta-llama_Llama-3.1-70B — PPMI,C(tense),0.0185137887747413,0.0336387339599091
meta-llama_Llama-3.1-70B — PPMI,lex_emb_norm,0.0037850412551069,0.0068772522662423
meta-llama_Llama-3.1-70B — PPMI,log_frequency,0.0030004295521111,0.0054516475637129
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_3,0.0026677465083003,0.0048471772124583
meta-llama_Llama-3.1-70B — PPMI,C(syntactic_role),0.0008773891569089,0.0015941772258326
meta-llama_Llama-3.1-70B — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0006309852672684,0.0011464722751522
meta-llama_Llama-3.1-70B — PPMI,C(semantic_role),5.928419825318443e-05,0.0001077167616704
meta-llama_Llama-3.1-70B — PPMI,"C(valence, Treatment(reference='-val'))",4.673524188048006e-05,8.491586391621459e-05
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_6,1.3399573272288023e-05,2.434643097461312e-05
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_9,0.1450233545059498,0.4387036235188157
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_5,0.0547645422487941,0.1656657522972244
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_10,0.0400153737756915,0.1210487064766899
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_6,0.0260249665961932,0.0787269553004147
meta-llama_Llama-3.1-70B — Raw counts,C(tense),0.0185137887747414,0.0560052292833139
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_8,0.0157963122984575,0.0477847134840882
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_3,0.0153572691959038,0.0464565839519351
meta-llama_Llama-3.1-70B — Raw counts,lex_emb_norm,0.0109583595948226,0.0331496404730703
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_4,0.0012636561883133,0.0038226294694645
meta-llama_Llama-3.1-70B — Raw counts,C(syntactic_role),0.000877389156909,0.0026541504551691
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_1,0.0006569395370091,0.0019872782304651
meta-llama_Llama-3.1-70B — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0006309852672685,0.0019087651370411
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_7,0.0005835455175287,0.0017652572849395
meta-llama_Llama-3.1-70B — Raw counts,C(semantic_role),5.928419825340647e-05,0.0001793379602877
meta-llama_Llama-3.1-70B — Raw counts,"C(valence, Treatment(reference='-val'))",4.6735241880702105e-05,0.0001413766770803
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_9,0.1723489740960301,0.6120358793020435
meta-llama_Llama-3.1-70B — TF-IDF,log_frequency,0.0369046026043763,0.1310535268557901
meta-llama_Llama-3.1-70B — TF-IDF,C(tense),0.0185137887747415,0.0657451142450532
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_1,0.0148505044496597,0.0527362671962418
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_6,0.0135425349133777,0.0480914801330325
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_3,0.0075683058736275,0.0268761375835724
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_7,0.0059238286476103,0.0210363635419999
meta-llama_Llama-3.1-70B — TF-IDF,lex_emb_norm,0.0052293069155846,0.0185700174486494
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_5,0.0019754088641151,0.0070149596623426
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_10,0.0015778830185239,0.0056032884775975
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_8,0.0011029961358851,0.0039168971758258
meta-llama_Llama-3.1-70B — TF-IDF,C(syntactic_role),0.0008773891569088,0.0031157344971462
meta-llama_Llama-3.1-70B — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0006309852672685,0.0022407190115571
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_4,0.0005529528899567,0.0019636148691473
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_2,0.0921637813279613,0.1336354068711564
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_10,0.0893509362710059,0.1295568448998963
meta-llama_Llama-3.1-8B — log(1 + x) counts,log_frequency,0.0817795277670055,0.1185784731204297
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_1,0.080021979119137,0.1160300671710471
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_3,0.0756592634029117,0.109704227655779
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_7,0.0607028340394836,0.0880177419829625
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_4,0.053509678354523,0.0775878282706911
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_9,0.0526300134205879,0.0763123339315603
meta-llama_Llama-3.1-8B — log(1 + x) counts,lex_emb_norm,0.0510045021415376,0.0739553791927291
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_5,0.0202730815425755,0.029395511571228
meta-llama_Llama-3.1-8B — log(1 + x) counts,C(syntactic_role),0.009528695287895,0.0138163935268441
meta-llama_Llama-3.1-8B — log(1 + x) counts,C(tense),0.0094861325712384,0.0137546785464473
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_6,0.0073182135634641,0.0106112448190843
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_8,0.0060537678757068,0.00877782705437
meta-llama_Llama-3.1-8B — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0001134594227536,0.000164513607239
meta-llama_Llama-3.1-8B — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",6.739584365356155e-05,9.77224551585981e-05
meta-llama_Llama-3.1-8B — log(1 + x) counts,C(semantic_role),2.6244017193866043e-06,3.805323376604877e-06
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_7,0.1696069069012445,0.3439667010445276
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_8,0.1559657409956784,0.3163021034130719
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_9,0.0463158170610444,0.093929540321995
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_10,0.0347076621487835,0.0703879356589898
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_4,0.0297389694835479,0.0603113128622522
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_5,0.0214965629978207,0.0435955232793766
meta-llama_Llama-3.1-8B — PPMI,C(syntactic_role),0.0095286952878947,0.0193244128043918
meta-llama_Llama-3.1-8B — PPMI,C(tense),0.0094861325712383,0.0192380946378542
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_2,0.0066281934663847,0.0134421285204189
meta-llama_Llama-3.1-8B — PPMI,lex_emb_norm,0.00444318597236,0.0090108831589616
meta-llama_Llama-3.1-8B — PPMI,log_frequency,0.0039441671909924,0.0079988616138354
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_3,0.0008600345064393,0.0017441697237993
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_1,0.0001881410299829,0.0003815543281621
meta-llama_Llama-3.1-8B — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0001134594227535,0.0002300983141545
meta-llama_Llama-3.1-8B — PPMI,"C(valence, Treatment(reference='-val'))",6.739584365345053e-05,0.0001366803182083
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_9,0.1358639375971004,0.4267515017488763
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_5,0.0485790471621698,0.1525878146669283
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_10,0.0468651595905756,0.1472044575528757
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_6,0.0203267718749493,0.0638468204054656
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_8,0.0179838054050203,0.0564875131656405
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_3,0.0142701050153353,0.0448227016904777
meta-llama_Llama-3.1-8B — Raw counts,lex_emb_norm,0.0119990129767717,0.0376891535598397
meta-llama_Llama-3.1-8B — Raw counts,C(syntactic_role),0.0095286952878949,0.0299298334476018
meta-llama_Llama-3.1-8B — Raw counts,C(tense),0.009486132571238,0.029796143054308
meta-llama_Llama-3.1-8B — Raw counts,log_frequency,0.0016127084499679,0.0050655513529119
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_2,0.0008729391761669,0.002741920416508
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_7,0.0007650818720509,0.0024031383429118
meta-llama_Llama-3.1-8B — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0001134594227535,0.0003563784467311
meta-llama_Llama-3.1-8B — Raw counts,"C(valence, Treatment(reference='-val'))",6.739584365345053e-05,0.0002116917704537
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_1,3.3549719463565886e-05,0.0001053803784694
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_9,0.1691444209669369,0.6134093747154278
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_6,0.0262482770893215,0.0951904836392168
meta-llama_Llama-3.1-8B — TF-IDF,log_frequency,0.0178186110821092,0.0646199444219952
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_7,0.0138297714208589,0.0501542491985865
meta-llama_Llama-3.1-8B — TF-IDF,C(syntactic_role),0.0095286952878946,0.0345562152448637
meta-llama_Llama-3.1-8B — TF-IDF,C(tense),0.009486132571238,0.0344018597582254
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_3,0.0089908694017196,0.0326057669908898
meta-llama_Llama-3.1-8B — TF-IDF,lex_emb_norm,0.0078672171814048,0.0285307948344291
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_8,0.0053499518979506,0.0194018261419393
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_2,0.0034829249274,0.0126309741088941
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_1,0.0020458724476817,0.0074194426969913
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_10,0.0010453282572387,0.0037909270017871
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_4,0.0008901816569684,0.0032282813140545
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_5,1.650606279068878e-05,5.9859932698750655e-05
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_7,0.0896058151737603,0.2229130640002981
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_10,0.0717544570573722,0.1785041054235122
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_2,0.0445925879159687,0.110933318164401
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_4,0.0412024965963295,0.1024997623529152
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_9,0.0279973366696771,0.0696491861469412
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_3,0.0278421331258537,0.0692630851173338
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_1,0.0235308867914798,0.0585379650099867
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,log_frequency,0.0210596648667117,0.0523902875405439
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_5,0.0167723822181298,0.041724782075553
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,lex_emb_norm,0.0164015071386378,0.040802153335771
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,C(tense),0.0101754223284297,0.0253134750722242
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_8,0.0071635686244895,0.0178208638375177
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_6,0.0023482957087204,0.0058418729922219
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0007823765550958,0.0019463240723854
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,C(syntactic_role),0.0006009946280025,0.0014950988807588
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",9.745231764213268e-05,0.0002424328675255
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,C(semantic_role),4.9130819064324704e-05,0.0001222231101099
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_8,0.1606353857320949,0.367741730189935
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_7,0.103877103878023,0.2378052988333035
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_9,0.0545980820480914,0.1249910974839811
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_5,0.0315936906009428,0.0723272670696172
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_10,0.0222499434024248,0.0509366765370241
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_4,0.0162339829588726,0.0371643704403106
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_2,0.0145512126621691,0.0333120133920694
mistralai_Mistral-7B-v0.3 — PPMI,lex_emb_norm,0.0104809607200203,0.0239940073705873
mistralai_Mistral-7B-v0.3 — PPMI,C(tense),0.0101754223284298,0.0232945399633852
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_6,0.0092387470009669,0.0211502141414153
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_1,0.0011455107012765,0.0026224115273149
mistralai_Mistral-7B-v0.3 — PPMI,"C(dominance, Treatment(reference='-dom'))",0.000782376555096,0.0017910904668969
mistralai_Mistral-7B-v0.3 — PPMI,C(syntactic_role),0.0006009946280026,0.0013758537904291
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_3,0.0005030355016775,0.0011515964859845
mistralai_Mistral-7B-v0.3 — PPMI,"C(valence, Treatment(reference='-val'))",9.745231764246576e-05,0.0002230970700355
mistralai_Mistral-7B-v0.3 — PPMI,C(semantic_role),4.913081906465777e-05,0.0001124749215507
mistralai_Mistral-7B-v0.3 — PPMI,log_frequency,2.7346048012688584e-06,6.260316158990548e-06
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_9,0.1673020141697982,0.5177589901605922
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_3,0.0334994217614359,0.1036725521102299
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_8,0.0318051311819715,0.0984291353838076
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_10,0.0213407250342962,0.0660443467933261
mistralai_Mistral-7B-v0.3 — Raw counts,profession_embedding_5,0.0154757202957682,0.0478935854544614
