target_model,best_model_name,best_model_aic,term,coef,std_err,p_value,ci_low,ci_high,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.present continuous]:C(valence)[T.-val],-0.0346015461938814,0.0233264939224074,0.1379792651290419,-0.0803206341673925,0.0111175417796296,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.present perfect]:C(valence)[T.-val],-0.0668925193674771,0.0233264939224074,0.0041351596890711,-0.1126116073409882,-0.021173431393966,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.simple future]:C(valence)[T.-val],0.0401771001981346,0.0233264939224074,0.0850005987379937,-0.0055419877753764,0.0858961881716457,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.simple past]:C(valence)[T.-val],-0.0327709341755385,0.0233264939224074,0.1600568449910467,-0.0784900221490496,0.0129481537979725,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.past perfect]:C(dominance)[T.-dom],0.0147183190218376,0.0233264939224075,0.5280601079485572,-0.0310007689516736,0.0604374069953489,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.present continuous]:C(dominance)[T.-dom],-0.0198625288751968,0.0233264939224075,0.3944912038988369,-0.0655816168487081,0.0258565590983143,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.present perfect]:C(dominance)[T.-dom],-0.0666819986933028,0.0233264939224075,0.0042546418985097,-0.112401086666814,-0.0209629107197915,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.simple future]:C(dominance)[T.-dom],0.0319300763627055,0.0233264939224075,0.1710514600519788,-0.0137890116108057,0.0776491643362167,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(tense)[T.simple past]:C(dominance)[T.-dom],0.0476189098174332,0.0233264939224075,0.0412102111240214,0.001899821843922,0.0933379977909445,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(syntactic_role)[T.subject]:C(valence)[T.-val],-0.0306853142295,0.0134675575453521,0.0226990831691506,-0.057081241978111,-0.0042893864808891,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
gpt2,selected_mixed_random_slopes,2096.7309869656237,C(valence)[T.-val]:C(dominance)[T.-dom],-0.1870987978085142,0.0134675575453521,7.028176111556921e-44,-0.2134947255571251,-0.1607028700599033,0.015705522151567054,0.027660810602003226,0.0044819125972814814,0.005832167188926158
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,Intercept,1.402562238395856,0.259562545621245,6.533045746076683e-08,0.8938289972426812,1.911295479549031,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.past perfect],0.0581063406808039,0.0302123225486738,0.0544466192399974,-0.0011087234039042,0.117321404765512,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present continuous],0.1986214773995538,0.0302123225486738,4.891950980305035e-11,0.1394064133148456,0.2578365414842619,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present perfect],0.1249502999441968,0.0302123225486738,3.5381316843563666e-05,0.0657352358594887,0.184165364028905,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple future],0.524854823521205,0.0302123225486738,1.339645087424204e-67,0.4656397594364969,0.5840698876059132,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple past],-0.0278481619698655,0.0302123225486738,0.3566597936466678,-0.0870632260545737,0.0313669021148425,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(syntactic_role)[T.subject],-0.1589899472292949,0.0329377665499107,1.386188917233988e-06,-0.223546783398308,-0.0944331110602818,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(valence)[T.-val],0.0678184025472391,0.0342184984605771,0.0474879462400245,0.0007513779594685,0.1348854271350096,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(dominance)[T.-dom],-0.0034083643030254,0.0302755022147078,0.9103648967702188,-0.0627472582577154,0.0559305296516645,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.0637241908482141,0.0302123225486738,0.0349262934856559,0.004509126763506,0.1229392549329222,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.0986005510602677,0.0302123225486738,0.0011001130003786,0.0393854869755597,0.1578156151449758,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.1475755964006694,0.0302123225486738,1.0363057879781245e-06,0.0883605323159613,0.2067906604853776,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple future]:C(syntactic_role)[T.subject],0.2279959542410714,0.0302123225486738,4.472630584897818e-14,0.1687808901563633,0.2872110183257795,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.079296439034598,0.0302123225486738,0.0086740887883745,0.0200813749498899,0.1385115031193061,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.past perfect]:C(valence)[T.-val],-0.0711556570870537,0.0302123225486739,0.0185134065757541,-0.1303707211717621,-0.0119405930023452,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present continuous]:C(valence)[T.-val],-0.0648236955915178,0.030212322548674,0.0319045451302953,-0.1240387596762262,-0.0056086315068093,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present perfect]:C(valence)[T.-val],-0.0603886195591519,0.030212322548674,0.0456291764823878,-0.1196036836438603,-0.0011735554744434,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple future]:C(valence)[T.-val],0.0496564592633936,0.030212322548674,0.1002623710591173,-0.0095586048213147,0.108871523348102,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple past]:C(valence)[T.-val],-0.0585959298270092,0.030212322548674,0.0524439866512764,-0.1178109939117177,0.0006191342576991,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.past perfect]:C(dominance)[T.-dom],-0.0798618861607147,0.0302123225486738,0.0082088979210404,-0.1390769502454228,-0.0206468220760066,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present continuous]:C(dominance)[T.-dom],-0.111335100446429,0.0302123225486738,0.0002286226486675,-0.1705501645311371,-0.0521200363617209,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.present perfect]:C(dominance)[T.-dom],-0.0977979387555809,0.0302123225486738,0.0012078429599039,-0.157013002840289,-0.0385828746708728,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple future]:C(dominance)[T.-dom],-0.2188337053571431,0.0302123225486738,4.3824019860958393e-13,-0.2780487694418512,-0.1596186412724351,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(tense)[T.simple past]:C(dominance)[T.-dom],-0.0551770891462059,0.0302123225486738,0.0678034684041372,-0.114392153230914,0.0040379749385021,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(syntactic_role)[T.subject]:C(valence)[T.-val],-0.0845331101190469,0.0174430925563206,1.258342970200769e-06,-0.1187209433084341,-0.0503452769296597,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
mistralai_Mistral-7B-v0.3,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance_,5524.239998067154,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],0.0340561639694952,0.0174430925563206,0.0508888963525712,-0.0001316692198919,0.0682439971588824,0.004462288094900696,0.00676220864906684,0.011297683652074826,0.005592743041191549
