target_model,predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,full_r2,utility
meta-llama_Llama-3.1-8B,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0020159833261772,0.0001744232794234,0.0670154712384245,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(tense),0.0019541433096751,0.0001717444764131,0.064959780700974,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(syntactic_role),0.0019057390575789,0.0001706251937967,0.0633507228669906,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(tense):C(semantic_role),0.0019021008010131,0.0001652574669516,0.0632297796651886,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(tense):log_frequency,0.0009715537992425,8.32690809509708e-05,0.0322964653746336,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(syntactic_role):log_frequency,0.0008759377718864,7.92754022423693e-05,0.0291179901124565,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(semantic_role):log_frequency,0.000858131734917,8.076836108748039e-05,0.028526080475657,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(valence, Treatment(reference='-val')):log_frequency",0.0007750351143279,7.8807887588725e-05,0.0257637762865352,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,log_frequency,0.000764526248616,7.842242029135557e-05,0.0254144397723287,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0007511713076655,7.765685730295718e-05,0.0249704938083243,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(tense):lex_emb_norm,0.0007479770092925,6.42352910048644e-05,0.0248643086985742,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0007118134292359,6.466271350101483e-05,0.0236621562166114,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(syntactic_role):lex_emb_norm,0.0006485983177929,6.17274297485814e-05,0.0215607546684246,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,lex_emb_norm,0.000625217216944,6.185196009722194e-05,0.0207835183336232,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.0005714824305793,5.923555324942013e-05,0.0189972624735817,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(semantic_role):lex_emb_norm,0.0005029394257435,5.6247166600363874e-05,0.0167187506875358,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.000484922847652,2.7255574991028746e-06,0.0161198422267243,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,log_frequency:lex_emb_norm,0.000238041276791,2.078819236582528e-06,0.0079129862490468,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(semantic_role):C(valence, Treatment(reference='-val'))",4.461719336797021e-05,1.1817650421506013e-06,0.0014831681393716,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",2.4775129876315915e-05,2.056324592499179e-06,0.0008235767538826,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(dominance, Treatment(reference='-dom'))",2.3826478778199438e-05,2.068776098083849e-06,0.0007920416218427,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(valence, Treatment(reference='-val'))",1.320958535611716e-05,1.1976747713537123e-06,0.0004391140422689,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(semantic_role),5.30129147251035e-07,4.716905452246493e-08,1.76225934802842e-05,500,0,0.0300823569382187,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,log_frequency:lex_emb_norm,0.0282474837886654,3.5038761576317234e-05,0.6115684779168654,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0027423087421126,0.000197050398244,0.0593719991465181,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(tense):C(valence, Treatment(reference='-val'))",0.002318670454888,0.0001849210990861,0.0502000734470973,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(tense):C(syntactic_role),0.0023161417936243,0.000178222850836,0.0501453269949244,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(tense),0.0020961369996565,0.0001842239254991,0.0453821417856539,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(tense):C(semantic_role),0.0019693204146763,0.0001776263647389,0.0426365157882662,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(semantic_role):C(syntactic_role),0.0008880907309744,1.11257792252551e-05,0.0192274929922095,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(tense):log_frequency,0.0007990718688887,5.092468344953555e-05,0.0173002016837539,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(semantic_role):log_frequency,0.000523650355706,4.907743155824045e-05,0.0113372239947365,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(syntactic_role):log_frequency,0.0005080202198542,4.794700792888307e-05,0.010998825769109,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(valence, Treatment(reference='-val')):log_frequency",0.0004562009773742,4.853847113195988e-05,0.0098769199920346,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,log_frequency,0.0004530121510169,4.853370498257293e-05,0.0098078807212723,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0004364195036393,4.737287642275211e-05,0.0094486437649023,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0002955151846531,2.085006138167516e-05,0.006398013112665,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(tense):lex_emb_norm,0.0002932678631025,1.963707005203768e-05,0.006349357769399,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0002603748981185,2.1707264522510776e-05,0.0056372129043945,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",0.000228649889999,1.4485883538673418e-05,0.0049503547377452,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0002127168546016,1.4372975797401353e-05,0.0046053986248579,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,lex_emb_norm,0.0001759178695375,2.169884199634469e-05,0.003808686979568,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(dominance, Treatment(reference='-dom'))",0.0001642990765701,1.42655574795236e-05,0.0035571358119149,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0001598277199182,1.2030718661434026e-05,0.0034603292856321,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(syntactic_role):lex_emb_norm,0.0001583745217196,1.851613891642532e-05,0.0034288670068296,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.0001453754394791,1.8436203920594333e-05,0.0031474320655926,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(semantic_role):lex_emb_norm,0.000127753780486,1.6723123485639793e-05,0.0027659166269281,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(syntactic_role),0.0001201989256005,1.0761685810648625e-05,0.0026023512227397,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(semantic_role):C(valence, Treatment(reference='-val'))",6.276179722858544e-05,2.2206826140441143e-06,0.0013588161370257,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,"C(valence, Treatment(reference='-val'))",1.910065425789709e-05,1.7318008933899558e-06,0.0004135362334965,500,0,0.0461885869018011,OLS fixed-effect R2
mistralai_Mistral-7B-v0.3,C(semantic_role),9.924425451028008e-06,8.830409865959999e-07,0.0002148674838684,500,0,0.0461885869018011,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,log_frequency:lex_emb_norm,0.0427481277712195,0.000604728353245,0.3746034196778156,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0080257924139174,0.0007495684889611,0.0703303148144396,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(tense):lex_emb_norm,0.0080193378508544,0.0007572814857706,0.070273753240354,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(syntactic_role):lex_emb_norm,0.0077841667250132,0.0007303015138397,0.0682129399944251,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,lex_emb_norm,0.0064146889910245,0.0007092060110442,0.0562121561221971,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.0061271572042499,0.0006963541222107,0.0536925044740996,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(semantic_role):lex_emb_norm,0.0054979731568096,0.0006636695960441,0.0481789414699077,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(tense):C(syntactic_role),0.0041698946634813,0.0002742109201775,0.0365409406698752,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(tense):C(valence, Treatment(reference='-val'))",0.0035178331933105,0.0002308302709214,0.0308269019668621,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(semantic_role):C(syntactic_role),0.0030315212781801,0.0001482064977238,0.0265653327254462,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0025212249387496,0.0002076738220699,0.022093587089643,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.002497620328611,0.0001903338830727,0.021886739020754,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(tense),0.00228641088372,0.0002009465928857,0.0200359028684001,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(tense):C(semantic_role),0.0021167357688213,0.0001938582388729,0.0185490335810372,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0018496241498034,0.0001523892143052,0.016208324615833,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(syntactic_role),0.0016501420560943,0.0001477410073501,0.0144602556742453,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0008032687374168,6.030033294255999e-05,0.0070390735605318,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(tense):log_frequency,0.0007901022737347,0.0001010420853805,0.0069236953538705,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.0006888131308406,5.72166715869185e-05,0.0060360948604074,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(syntactic_role):log_frequency,0.0006741957560188,0.0001008830089728,0.0059080022659373,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(valence, Treatment(reference='-val'))",0.0006455237808849,5.852776796785312e-05,0.005656748690773,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(semantic_role):log_frequency,0.000597923559729,9.17522120097318e-05,0.0052396261978807,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0005444426276652,9.562991961470188e-05,0.0047709708184946,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,log_frequency,0.0005202081867631,9.953629302575678e-05,0.0045586035194057,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(valence, Treatment(reference='-val')):log_frequency",0.0004937588152109,8.285359969763697e-05,0.0043268267013696,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",7.296186234513181e-05,2.0366999822905053e-06,0.0006393674896552,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,C(semantic_role),1.3613652632739726e-05,1.2112956373486285e-06,0.0001192969399226,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-10B-Base,"C(dominance, Treatment(reference='-dom'))",1.2626398597505474e-05,1.0963093567656969e-06,0.0001106455964142,500,0,0.1141156901557006,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(tense):lex_emb_norm,0.0104161107073127,0.0009837813777395,0.1145171817216977,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0101060957608346,0.000973549927915,0.1111088041650582,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(syntactic_role):lex_emb_norm,0.0097015176765665,0.0009488475871553,0.1066607771328367,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,log_frequency:lex_emb_norm,0.0096418211219316,0.0007344505910638,0.1060044591090192,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,lex_emb_norm,0.0087592083726286,0.0009217161842091,0.0963008060429222,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.0082082652251907,0.0009050683123668,0.0902436069302848,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(semantic_role):lex_emb_norm,0.0073877608589451,0.0008631507579649,0.0812227880994304,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(semantic_role):C(syntactic_role),0.0032638119714202,0.0001377277990149,0.0358831198264993,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(tense):C(syntactic_role),0.0031582510211996,0.0002187263852392,0.0347225578030332,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0020133850041279,0.0001436495499227,0.022135630358805,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0019760280721322,0.000152076448086,0.0217249194235887,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0018579444252405,0.0001457042709227,0.020426679914674,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(tense):C(semantic_role),0.001819904583614,0.0001370952235734,0.0200084609096523,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(tense):C(valence, Treatment(reference='-val'))",0.001751648590052,0.0001448014854625,0.0192580383922687,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(tense),0.001617243366229,0.0001421352332709,0.0177803556109134,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(syntactic_role),0.0015348919342429,0.0001374223993026,0.0168749645137186,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(tense):log_frequency,0.001353560375905,0.0001215107802964,0.0148813625252639,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(syntactic_role):log_frequency,0.0012090578006845,0.000114357652332,0.0132926670773402,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(semantic_role):log_frequency,0.0011652867504542,0.000117061563768,0.0128114378110413,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(valence, Treatment(reference='-val')):log_frequency",0.0011117774221527,0.0001157837375228,0.012223143615146,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,log_frequency,0.0010747893949404,0.0001158065327287,0.0118164885062653,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0010183181312789,0.0001129944461546,0.0111956300933229,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.0002485353440681,6.5840101935689605e-06,0.0027324562843724,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0001970945721793,1.4583522524075089e-05,0.0021669042863356,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",0.0001573382989632,1.1325965523433084e-05,0.0017298144269436,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(dominance, Treatment(reference='-dom'))",0.0001277493531103,1.1092063192388462e-05,0.0014045065664185,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,"C(valence, Treatment(reference='-val'))",7.0400655546633e-05,6.383023142801733e-06,0.0007740014378783,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-3B-Base,C(semantic_role),8.953547404519924e-06,7.966556222950637e-07,9.843741526838768e-05,500,0,0.0909567503383571,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,log_frequency:lex_emb_norm,0.058868437796466,0.0004133475346247,0.424007026436854,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(tense):C(syntactic_role),0.0097886894379717,0.0006182770643301,0.0705042168038878,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0055998007964831,0.0004539934534097,0.0403332409221511,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(semantic_role):C(syntactic_role),0.0052216421209714,0.0004230591185789,0.0376095074322398,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(syntactic_role):lex_emb_norm,0.0051172999524406,0.0004523983809185,0.0368579703732183,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(syntactic_role),0.0046954529757718,0.0004177851351397,0.0338195666226868,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0046264742481266,0.0004122186860284,0.0333227390136827,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(tense):lex_emb_norm,0.0046023442483123,0.0004429793772797,0.0331489397784361,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.004374239084356,0.0004475924278411,0.0315059848113215,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(tense):C(valence, Treatment(reference='-val'))",0.0041751817574955,0.0003241134923751,0.0300722503958707,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0041242809396233,0.0004279889784997,0.0297056311133307,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(tense):C(dominance, Treatment(reference='-dom'))",0.003712470668186,0.0003089031302433,0.0267395179432826,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(tense):C(semantic_role),0.0036600466144157,0.0003103206063667,0.0263619273703889,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(tense),0.0034904906365894,0.0003067699711878,0.0251406799810611,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,lex_emb_norm,0.0033261166409077,0.0004009147654733,0.0239567564434007,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(semantic_role):lex_emb_norm,0.0032512485517989,0.0003891025227702,0.0234175099978307,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(tense):log_frequency,0.0014274255450632,0.0001122650590178,0.0102812047249297,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(syntactic_role):log_frequency,0.0013900215397981,0.0001196387208088,0.0100117978637505,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(semantic_role):log_frequency,0.0012643647823805,0.0001261638526769,0.0091067399064024,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0011847349758104,0.0001193647032811,0.0085331966162565,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,log_frequency,0.0011565100552643,0.0001165687564009,0.0083299032203361,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(valence, Treatment(reference='-val')):log_frequency",0.0010970607265948,0.0001185979003444,0.0079017122572946,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0008002496879423,6.124329349041461e-05,0.0057638949374639,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.0007491004394512,6.405491876872463e-05,0.0053954863034146,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(valence, Treatment(reference='-val'))",0.000672722009317,6.099375241327401e-05,0.0048453614443675,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",0.000379117423155,6.791074350865111e-06,0.0027306389854974,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,C(semantic_role),5.89443835621124e-05,5.310638583402569e-06,0.0004245540349777,500,0,0.1388383543809813,OLS fixed-effect R2
tiiuae_Falcon3-7B-Base,"C(dominance, Treatment(reference='-dom'))",2.3886342725325748e-05,2.1385991121899957e-06,0.0001720442656629,500,0,0.1388383543809813,OLS fixed-effect R2
