target_model,term,coef,std_err,t,p_value,ci_low,ci_high
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_3,0.0389598327162082,0.0039717952688953,9.809124105997638,1.18834201758517e-22,0.0311746788744801,0.0467449865579364
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_4,-0.3116579837250736,0.0048382311190989,-64.41568748024463,0.0,-0.3211414467522347,-0.3021745206979125
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_5,-0.0940454637230727,0.0044818192789471,-20.98376973048465,1.7365094081909717e-96,-0.1028303204982133,-0.085260606947932
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_6,-0.3256762899278347,0.0046195032774152,-70.50028333567096,0.0,-0.3347310224234117,-0.3166215574322578
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_7,0.0306437869044675,0.0049139822619448,6.236039381293894,4.5984549517729444e-10,0.0210118433387045,0.0402757304702304
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_8,-0.0325535307834458,0.0051058828958269,-6.375690834987968,1.8703817463146854e-10,-0.0425616206145507,-0.0225454409523409
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_9,0.0864787050006619,0.0054649121119104,15.82435421279447,5.518467667573256e-56,0.075766878573974,0.0971905314273498
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_10,0.1220786165180575,0.0058049164110306,21.030210923637128,6.702288888194535e-97,0.110700344417236,0.133456888618879
google_gemma-3-4b-pt — PPMI,Intercept,1.343072531187123,0.0374600281436461,35.853484306976675,4.879087755348747e-271,1.2696467722368472,1.4164982901373988
google_gemma-3-4b-pt — PPMI,C(tense)[T.past perfect],0.0026098962925666,0.032724568535451,0.0797534210340878,0.9364343500712418,-0.0615338430506556,0.066753635635789
google_gemma-3-4b-pt — PPMI,C(tense)[T.present continuous],-0.218374640050854,0.0327245685354509,-6.673109832274365,2.5850829894660275e-11,-0.2825183793940761,-0.1542309007076319
google_gemma-3-4b-pt — PPMI,C(tense)[T.present perfect],-0.1057575747871248,0.0327245685354508,-3.23174848501231,0.0012327969358059,-0.1699013141303467,-0.0416138354439029
google_gemma-3-4b-pt — PPMI,C(tense)[T.simple future],0.1399194381467887,0.0327245685354509,4.275669455968912,1.916478585471971e-05,0.0757756988035667,0.2040631774900107
google_gemma-3-4b-pt — PPMI,C(tense)[T.simple past],-0.0526547484888319,0.0327245685354508,-1.609028043617763,0.1076295778584928,-0.1167984878320538,0.01148899085439
google_gemma-3-4b-pt — PPMI,C(semantic_role)[T.patient],-0.0346159949967499,0.0188935384530569,-1.832160507294976,0.0669457480477318,-0.0716494001733883,0.0024174101798884
google_gemma-3-4b-pt — PPMI,C(syntactic_role)[T.subject],-0.3930888786622254,0.0188935384530569,-20.805466357659657,6.592597751981841e-95,-0.4301222838388639,-0.356055473485587
google_gemma-3-4b-pt — PPMI,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1110887363998676,0.0188935384530569,-5.879721084320967,4.1898956869411885e-09,-0.1481221415765059,-0.0740553312232292
google_gemma-3-4b-pt — PPMI,"C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0359872044530985,0.0188935384530569,-1.9047360843768224,0.0568319719695183,-0.0730206096297369,0.0010462007235398
google_gemma-3-4b-pt — PPMI,log_frequency,-0.479601586104877,0.0131867953639921,-36.36983610244516,1.529577112393739e-278,-0.5054491496467461,-0.4537540225630079
google_gemma-3-4b-pt — PPMI,lex_emb_norm,0.2025312208332612,0.0135240673325685,14.9756146470468,2.2920368096057584e-50,0.1760225672844541,0.2290398743820683
google_gemma-3-4b-pt — PPMI,profession_embedding_1,0.1553606114566807,0.006205091381271,25.03760249617101,8.668534836930808e-136,0.1431979525745645,0.1675232703387969
google_gemma-3-4b-pt — PPMI,profession_embedding_2,0.0159017678835478,0.0058023193012764,2.7405882127254984,0.0061396107328325,0.0045285864023609,0.0272749493647347
google_gemma-3-4b-pt — PPMI,profession_embedding_3,-0.1823117518164967,0.0060740548477242,-30.01483463469246,1.060097069122446e-192,-0.1942175647376599,-0.1704059388953336
google_gemma-3-4b-pt — PPMI,profession_embedding_4,-0.2161231334401507,0.0052336367337133,-41.295019971095535,0.0,-0.2263816347890912,-0.2058646320912102
google_gemma-3-4b-pt — PPMI,profession_embedding_5,-0.2432716340756237,0.0054488763433954,-44.64620203218487,0.0,-0.2539520286392854,-0.2325912395119621
google_gemma-3-4b-pt — PPMI,profession_embedding_6,0.1476965827660645,0.0058721408503648,25.15208448327456,5.429671830730719e-137,0.1361865433996341,0.1592066221324949
google_gemma-3-4b-pt — PPMI,profession_embedding_7,0.1901291598315024,0.005791388271542,32.829634435972025,5.9500098896695515e-229,0.1787774043661016,0.2014809152969033
google_gemma-3-4b-pt — PPMI,profession_embedding_8,-0.0299083576436191,0.0054607339393108,-5.476984957702124,4.390377697462772e-08,-0.0406119943942882,-0.01920472089295
google_gemma-3-4b-pt — PPMI,profession_embedding_9,0.1310199915246616,0.0058240336005454,22.49643468959218,2.1448184079902546e-110,0.1196042476380812,0.1424357354112421
google_gemma-3-4b-pt — PPMI,profession_embedding_10,-0.0646829138353374,0.0057868410636136,-11.177586030839622,6.687426481070202e-29,-0.0760257562750468,-0.0533400713956281
google_gemma-3-4b-pt — Raw counts,Intercept,2.1946736239643774,0.029014308358264,75.64108014793591,0.0,2.137802401031668,2.2515448468970867
google_gemma-3-4b-pt — Raw counts,C(tense)[T.past perfect],0.0026098962925802,0.0287566233732752,0.0907580927949185,0.9276859249989338,-0.0537562358398676,0.0589760284250281
google_gemma-3-4b-pt — Raw counts,C(tense)[T.present continuous],-0.2183746400508365,0.028756623373274,-7.5938901871834785,3.27222040228212e-14,-0.2747407721832819,-0.162008507918391
google_gemma-3-4b-pt — Raw counts,C(tense)[T.present perfect],-0.1057575747871203,0.0287566233732751,-3.677677083791616,0.0002361243691818,-0.1621237069195681,-0.0493914426546726
google_gemma-3-4b-pt — Raw counts,C(tense)[T.simple future],0.1399194381467869,0.0287566233732759,4.865642128095493,1.151521320171757e-06,0.0835533060143376,0.1962855702792361
google_gemma-3-4b-pt — Raw counts,C(tense)[T.simple past],-0.0526547484888302,0.0287566233732759,-1.8310476791848689,0.0671116731104044,-0.1090208806212794,0.0037113836436189
google_gemma-3-4b-pt — Raw counts,C(semantic_role)[T.patient],-0.0346159949967504,0.0166026442455455,-2.0849687847788347,0.0370876587559091,-0.0671589965565979,-0.0020729934369028
google_gemma-3-4b-pt — Raw counts,C(syntactic_role)[T.subject],-0.3930888786622237,0.0166026442455454,-23.67628149158774,7.166881684284631e-122,-0.4256318802220711,-0.3605458771023763
google_gemma-3-4b-pt — Raw counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1110887363998669,0.0166026442455454,-6.69102672784621,2.2882727244991536e-11,-0.1436317379597144,-0.0785457348400194
google_gemma-3-4b-pt — Raw counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0359872044530987,0.0166026442455455,-2.1675586081870155,0.0302067158201906,-0.0685302060129462,-0.0034442028932512
google_gemma-3-4b-pt — Raw counts,log_frequency,0.1012002116438729,0.0161532766604575,6.26499587489927,3.8219087974038295e-10,0.0695380197795284,0.1328624035082174
google_gemma-3-4b-pt — Raw counts,lex_emb_norm,-0.0400541862427784,0.0101357141022142,-3.951787297752231,7.789672691440545e-05,-0.0599212962621371,-0.0201870762234196
google_gemma-3-4b-pt — Raw counts,profession_embedding_1,-6.469754007336967e-05,3.5531277540708e-06,-18.20861633788597,2.3511947032874905e-73,-7.166205972053894e-05,-5.77330204262004e-05
google_gemma-3-4b-pt — Raw counts,profession_embedding_2,-0.0009181355690563,1.2254147099130426e-05,-74.92447753638591,0.0,-0.0009421550398264,-0.0008941160982863
google_gemma-3-4b-pt — Raw counts,profession_embedding_3,0.0009130959789353,6.05985324033706e-05,15.067955323693472,5.799882027562767e-51,0.0007943162167865,0.0010318757410841
google_gemma-3-4b-pt — Raw counts,profession_embedding_4,0.0059754721488501,0.0001679153920781,35.586208476156386,3.4399275929511467e-267,0.0056463395850544,0.0063046047126457
google_gemma-3-4b-pt — Raw counts,profession_embedding_5,0.0044082346162311,0.0002610716756847,16.88515081028817,2.0020745596172213e-63,0.0038965055311897,0.0049199637012724
google_gemma-3-4b-pt — Raw counts,profession_embedding_6,0.0057454485807894,0.0002905107575122,19.777059651729,4.782928923054989e-86,0.0051760156702811,0.0063148814912977
google_gemma-3-4b-pt — Raw counts,profession_embedding_7,0.0002813049565844,0.0004196567095063,0.6703215990882958,0.5026622988820142,-0.0005412681679183,0.0011038780810872
google_gemma-3-4b-pt — Raw counts,profession_embedding_8,-0.012710019011196,0.0004892694992995,-25.97754208957057,8.12807023525426e-146,-0.0136690408298537,-0.0117509971925383
google_gemma-3-4b-pt — Raw counts,profession_embedding_9,-0.0420168428722458,0.0006581812122736,-63.83780346312105,0.0,-0.0433069501528033,-0.0407267355916883
google_gemma-3-4b-pt — Raw counts,profession_embedding_10,-0.0040206270695932,0.000743920258426,-5.404647909575619,6.584840225776291e-08,-0.0054787922734195,-0.0025624618657669
google_gemma-3-4b-pt — TF-IDF,Intercept,1.9735296198734151,0.0208961091264552,94.44483697564786,0.0,1.932570956979656,2.014488282767174
google_gemma-3-4b-pt — TF-IDF,C(tense)[T.past perfect],0.0026098962925682,0.0228850552842783,0.1140436962090803,0.909204559487204,-0.0422473189440754,0.0474671115292119
google_gemma-3-4b-pt — TF-IDF,C(tense)[T.present continuous],-0.2183746400508521,0.0228850552842782,-9.542237820193211,1.5910410255373185e-21,-0.2632318552874956,-0.1735174248142087
google_gemma-3-4b-pt — TF-IDF,C(tense)[T.present perfect],-0.1057575747871243,0.0228850552842781,-4.621250570444505,3.843563558179988e-06,-0.1506147900237676,-0.060900359550481
google_gemma-3-4b-pt — TF-IDF,C(tense)[T.simple future],0.13991943814679,0.0228850552842782,6.114009182355479,9.937285102844844e-10,0.0950622229101465,0.1847766533834335
google_gemma-3-4b-pt — TF-IDF,C(tense)[T.simple past],-0.0526547484888305,0.0228850552842782,-2.300835538072909,0.0214134896211774,-0.0975119637254739,-0.0077975332521871
google_gemma-3-4b-pt — TF-IDF,C(semantic_role)[T.patient],-0.0346159949967501,0.0132126928287974,-2.619904620903888,0.0088035880295091,-0.0605143202887232,-0.0087176697047771
google_gemma-3-4b-pt — TF-IDF,C(syntactic_role)[T.subject],-0.3930888786622243,0.0132126928287974,-29.75085274104568,1.8908483286685142e-189,-0.4189872039541973,-0.3671905533702512
google_gemma-3-4b-pt — TF-IDF,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1110887363998682,0.0132126928287974,-8.40772867721158,4.521985942630465e-17,-0.1369870616918412,-0.0851904111078952
google_gemma-3-4b-pt — TF-IDF,"C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0359872044530967,0.0132126928287974,-2.723684332890982,0.0064626935036696,-0.0618855297450698,-0.0100888791611237
google_gemma-3-4b-pt — TF-IDF,log_frequency,-0.2942727883083585,0.0088308997135049,-33.32308120975866,1.3353731394441347e-235,-0.3115823191030706,-0.2769632575136465
google_gemma-3-4b-pt — TF-IDF,lex_emb_norm,0.1291336771607936,0.0103270748926228,12.504380814846275,1.0303687360862652e-35,0.1088914791206795,0.1493758752009076
google_gemma-3-4b-pt — TF-IDF,profession_embedding_2,-4.412083389749378,0.0271427811822652,-162.5508955814804,0.0,-4.465286214146767,-4.358880565351988
google_gemma-3-4b-pt — TF-IDF,profession_embedding_3,-1.8511139343038905,0.0995807594021872,-18.58907228079676,2.4228146865999504e-76,-2.0463031310283157,-1.6559247375794657
google_gemma-3-4b-pt — TF-IDF,profession_embedding_4,-2.521409185691424,0.1432620082822948,-17.599984922192625,1.0638595558166228e-68,-2.8022184151612564,-2.2405999562215912
google_gemma-3-4b-pt — TF-IDF,profession_embedding_5,1.3746028587118986,0.2080036583378481,6.6085513576843535,4.001295342686104e-11,0.9668929031899636,1.7823128142338334
google_gemma-3-4b-pt — TF-IDF,profession_embedding_6,-1.9615643197055332,0.1947951278848389,-10.06988388777974,8.810493797278503e-24,-2.3433841086479963,-1.5797445307630706
google_gemma-3-4b-pt — TF-IDF,profession_embedding_7,-0.8489272166465067,0.220749206426473,-3.8456637302986936,0.0001206838490281,-1.2816198425976109,-0.4162345906954027
google_gemma-3-4b-pt — TF-IDF,profession_embedding_8,-2.9139508629858635,0.2417493569704806,-12.053603366323236,2.5728047741169847e-33,-3.387806084406056,-2.440095641565671
google_gemma-3-4b-pt — TF-IDF,profession_embedding_9,-11.058399508664795,0.3217006172739693,-34.374815946489626,4.6531708197317226e-250,-11.688967958317315,-10.42783105901228
google_gemma-3-4b-pt — TF-IDF,profession_embedding_10,10.207684499737631,0.3437063049034387,29.698857292144787,8.205149540886304e-189,9.533982491779769,10.881386507695494
gpt2 — log(1 + x) counts,Intercept,2.5451832316298635,0.0586444388033224,43.40024874593338,0.0,2.4302337075341094,2.6601327557256176
gpt2 — log(1 + x) counts,C(tense)[T.past perfect],0.0602535193512872,0.0237495922008518,2.5370338505907526,0.0111888572992621,0.0137017170548778,0.1068053216476965
gpt2 — log(1 + x) counts,C(tense)[T.present continuous],0.1391034037334221,0.0237495922008517,5.857085989393686,4.801260328992195e-09,0.0925516014370129,0.1856552060298312
gpt2 — log(1 + x) counts,C(tense)[T.present perfect],-0.1073701445334989,0.0237495922008516,-4.520925817397774,6.200336695521522e-06,-0.1539219468299079,-0.0608183422370899
gpt2 — log(1 + x) counts,C(tense)[T.simple future],0.2449751705423601,0.0237495922008516,10.314921135091112,7.194970501175538e-25,0.198423368245951,0.2915269728387692
gpt2 — log(1 + x) counts,C(tense)[T.simple past],0.0276519888544694,0.0237495922008516,1.1643142594034874,0.2443137218429271,-0.0188998134419396,0.0742037911508785
gpt2 — log(1 + x) counts,C(semantic_role)[T.patient],-0.1032670068018877,0.0137118334503055,-7.531232579227882,5.2891086455057685e-14,-0.1301437023889817,-0.0763903112147937
gpt2 — log(1 + x) counts,C(syntactic_role)[T.subject],-0.0242303707959672,0.0137118334503055,-1.7671138497840568,0.07722787385387,-0.0511070663830613,0.0026463247911267
gpt2 — log(1 + x) counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.0979271514182409,0.0137118334503055,-7.141798489104231,9.600834107923806e-13,-0.1248038470053349,-0.0710504558311469
gpt2 — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0549771521514007,0.0137118334503055,4.009467614279975,6.112685036458414e-05,0.0281004565643068,0.0818538477384947
gpt2 — log(1 + x) counts,log_frequency,0.6710885233141994,0.0233772770115732,28.70687304522109,7.64458432172528e-177,0.6252664995730035,0.7169105470553954
gpt2 — log(1 + x) counts,lex_emb_norm,0.2906784830446163,0.0080310353703664,36.19439706581097,5.5423732463000844e-276,0.2749367739813608,0.3064201921078718
gpt2 — log(1 + x) counts,profession_embedding_1,-0.0836837724332996,0.0034323440633478,-24.380939348975293,5.509643163057794e-129,-0.0904115427840046,-0.0769560020825947
gpt2 — log(1 + x) counts,profession_embedding_2,-0.0979700821475451,0.004769195788434,-20.54226466968208,1.3400616309837938e-92,-0.107318228321107,-0.0886219359739831
gpt2 — log(1 + x) counts,profession_embedding_3,-0.0262323123248526,0.0030250569451835,-8.671675542048694,4.653285030686142e-18,-0.0321617553088257,-0.0203028693408794
gpt2 — log(1 + x) counts,profession_embedding_4,-0.2526175297164493,0.003818269175,-66.16022028264872,0.0,-0.2601017555610808,-0.2451333038718177
gpt2 — log(1 + x) counts,profession_embedding_5,-0.1181015400570966,0.0036095007844144,-32.719632744519295,1.7554273188882498e-227,-0.1251765569872303,-0.1110265231269629
gpt2 — log(1 + x) counts,profession_embedding_6,-0.3564930039811359,0.0038774278107547,-91.94059087117924,0.0,-0.3640931872322143,-0.3488928207300575
gpt2 — log(1 + x) counts,profession_embedding_8,-0.0901587795920718,0.0042228774210621,-21.350082089144628,9.016163592378396e-100,-0.0984360819206652,-0.0818814772634783
gpt2 — log(1 + x) counts,profession_embedding_9,0.0920083215872121,0.004384031655145,20.987148092152125,1.6201403904831126e-96,0.0834151393066257,0.1006015038677985
gpt2 — log(1 + x) counts,profession_embedding_10,0.0480506571806325,0.00484018923095,9.927433595649134,3.6798624846797154e-23,0.0385633560829608,0.0575379582783041
gpt2 — PPMI,Intercept,0.7549657685053084,0.0325447899662691,23.19774591533045,3.765808989144046e-117,0.6911744148526295,0.8187571221579872
gpt2 — PPMI,C(tense)[T.past perfect],0.0602535193512852,0.0286454949778702,2.103420429559109,0.0354443203880693,0.0041052110480732,0.1164018276544971
gpt2 — PPMI,C(tense)[T.present continuous],0.1391034037334194,0.0286454949778701,4.856030724582796,1.2087300475636462e-06,0.0829550954302078,0.195251712036631
gpt2 — PPMI,C(tense)[T.present perfect],-0.1073701445335004,0.02864549497787,-3.748238409440951,0.0001786958772498,-0.1635184528367119,-0.0512218362302889
gpt2 — PPMI,C(tense)[T.simple future],0.2449751705423569,0.0286454949778701,8.551961511979828,1.3162220101683243e-17,0.1888268622391452,0.3011234788455685
gpt2 — PPMI,C(tense)[T.simple past],0.0276519888544679,0.0286454949778701,0.9653171947571624,0.334400284989644,-0.0284963194487436,0.0838002971576795
gpt2 — PPMI,C(semantic_role)[T.patient],-0.1032670068018878,0.0165384842365433,-6.244043004479779,4.369618101814237e-10,-0.1356842477152891,-0.0708497658884864
gpt2 — PPMI,C(syntactic_role)[T.subject],-0.0242303707959667,0.0165384842365433,-1.4650901769115827,0.1429156060911393,-0.0566476117093681,0.0081868701174345
gpt2 — PPMI,"C(valence, Treatment(reference='-val'))[T.+val]",-0.0979271514182403,0.0165384842365433,-5.921168470920751,3.260840328860031e-09,-0.1303443923316415,-0.065509910504839
gpt2 — PPMI,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.054977152151401,0.0165384842365433,3.324195335260757,0.0008886957810345,0.0225599112379997,0.0873943930648022
gpt2 — PPMI,log_frequency,-0.3801450797406646,0.0119091175167231,-31.920507897151268,6.25223725996134e-217,-0.4034882547308238,-0.3568019047505053
gpt2 — PPMI,lex_emb_norm,0.0553560561975801,0.0131413981450944,4.212341456091103,2.5409529813134533e-05,0.0295974761780674,0.0811146362170928
gpt2 — PPMI,profession_embedding_1,0.1687862758842595,0.0053728223603091,31.414825312510043,2.2599756394769312e-210,0.1582549554592474,0.1793175963092717
gpt2 — PPMI,profession_embedding_2,-0.0935136373726808,0.0046407068555341,-20.150731404455037,3.23094414218107e-89,-0.1026099312042469,-0.0844173435411148
gpt2 — PPMI,profession_embedding_3,-0.2457416856889261,0.0058760153418464,-41.82114432868461,0.0,-0.2572593194831155,-0.2342240518947368
gpt2 — PPMI,profession_embedding_4,-0.1969628073299519,0.0047258729589478,-41.67755016711338,0.0,-0.2062260360542524,-0.1876995786056514
gpt2 — PPMI,profession_embedding_5,-0.1457957794516742,0.0049993112417868,-29.163173165342887,2.650237098319941e-182,-0.1555949771658143,-0.1359965817375341
gpt2 — PPMI,profession_embedding_6,0.0702387037348924,0.0048753464389799,14.406915408782258,9.072227120009303e-47,0.0606824906147389,0.0797949168550458
gpt2 — PPMI,profession_embedding_7,0.1218259592911587,0.0050142191955493,24.29609766547365,4.0555507074895177e-128,0.1119975403544608,0.1316543782278567
gpt2 — PPMI,profession_embedding_8,-0.0534086049768717,0.0047897675212823,-11.150563099265618,9.042994233408607e-29,-0.06279707404307,-0.0440201359106735
gpt2 — PPMI,profession_embedding_9,0.1575572280955893,0.0050871903307779,30.97136490890751,1.0690649643684167e-204,0.1475857777397723,0.1675286784514063
gpt2 — PPMI,profession_embedding_10,-0.0708991083502013,0.0059825284923738,-11.85102727727562,2.8841117686435805e-32,-0.0826255195880612,-0.0591726971123414
gpt2 — Raw counts,Intercept,1.3331811476588342,0.0239158037356763,55.744777068481554,0.0,1.2863035523333826,1.380058742984286
gpt2 — Raw counts,C(tense)[T.past perfect],0.0602535193512886,0.0239658728631082,2.514138320579997,0.0119419167618458,0.0132777830509405,0.1072292556516367
gpt2 — Raw counts,C(tense)[T.present continuous],0.1391034037334159,0.0239658728631066,5.804228559834907,6.586419930106675e-09,0.0921276674330709,0.186079140033761
gpt2 — Raw counts,C(tense)[T.present perfect],-0.1073701445334973,0.0239658728631068,-4.480126601138037,7.510621013734239e-06,-0.1543458808338428,-0.0603944082331518
gpt2 — Raw counts,C(tense)[T.simple future],0.2449751705423569,0.0239658728631085,10.221833852730455,1.8764128758266314e-24,0.1979994342420082,0.2919509068427056
gpt2 — Raw counts,C(tense)[T.simple past],0.0276519888544728,0.0239658728631084,1.1538068741505618,0.2485962746034696,-0.0193237474458756,0.0746277251548213
gpt2 — Raw counts,C(semantic_role)[T.patient],-0.1032670068018879,0.0138367031488799,-7.463266768879609,8.865748640572556e-14,-0.130388460800275,-0.0761455528035008
gpt2 — Raw counts,C(syntactic_role)[T.subject],-0.0242303707959669,0.0138367031488799,-1.751166483464548,0.0799360475743353,-0.051351824794354,0.00289108320242
gpt2 — Raw counts,"C(valence, Treatment(reference='-val'))[T.+val]",-0.0979271514182404,0.01383670314888,-7.077347137144225,1.5292572065151692e-12,-0.1250486054166275,-0.0708056974198532
gpt2 — Raw counts,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0549771521514008,0.0138367031488799,3.973284066287936,7.1193512633499e-05,0.0278556981530138,0.0820986061497878
gpt2 — Raw counts,log_frequency,0.0932076000598721,0.0123287231210572,7.560198987734189,4.2382073573044784e-14,0.0690419521169463,0.1173732480027978
gpt2 — Raw counts,lex_emb_norm,0.1885583383814072,0.007869848011022,23.959590848174383,1.043235061823345e-124,0.173132574128995,0.2039841026338194
gpt2 — Raw counts,profession_embedding_1,-7.189798615512105e-06,2.6817142986543745e-06,-2.681045709872893,0.0073466360280415,-1.2446252425729085e-05,-1.933344805295126e-06
gpt2 — Raw counts,profession_embedding_2,-0.001068325133415,1.0223300812944222e-05,-104.49904125508564,0.0,-0.0010883639229826,-0.0010482863438473
gpt2 — Raw counts,profession_embedding_3,-0.0001749630720563,4.908768192920477e-05,-3.564296890382172,0.0003658758427699,-0.000271180306249,-7.87458378636533e-05
gpt2 — Raw counts,profession_embedding_4,0.0033670346026831,0.0001360558306642,24.747448060446143,9.218957958724215e-133,0.0031003502695101,0.0036337189358561
gpt2 — Raw counts,profession_embedding_5,0.0034660907629766,0.0002099212780381,16.51138367377367,9.460574723419668e-61,0.0030546220609068,0.0038775594650463
gpt2 — Raw counts,profession_embedding_6,0.004311790002477,0.0002434955065564,17.707883251955167,1.6315505221781248e-69,0.0038345121344164,0.0047890678705375
gpt2 — Raw counts,profession_embedding_7,0.0050726507876146,0.0003614802652396,14.0329950910358,1.777382990120878e-44,0.0043641098671702,0.0057811917080589
gpt2 — Raw counts,profession_embedding_8,-0.0165299829107934,0.0004073321539098,-40.58109027762404,0.0,-0.0173283985561578,-0.015731567265429
gpt2 — Raw counts,profession_embedding_9,-0.0316072531497057,0.0005416087900423,-58.35808748088065,0.0,-0.0326688657120482,-0.0305456405873631
gpt2 — Raw counts,profession_embedding_10,-0.0019052281265564,0.0006241070195136,-3.0527266430060185,0.0022713770507636,-0.0031285462564376,-0.0006819099966751
gpt2 — TF-IDF,Intercept,1.3167318784288964,0.0192512172668132,68.39733094170509,0.0,1.2789973837651196,1.3544663730926731
gpt2 — TF-IDF,C(tense)[T.past perfect],0.060253519351286,0.02108258125908,2.8579763839560943,0.0042689228435466,0.0189293506510134,0.1015776880515587
gpt2 — TF-IDF,C(tense)[T.present continuous],0.1391034037334213,0.0210825812590799,6.598025261897753,4.29505110669924e-11,0.097779235033149,0.1804275724336937
gpt2 — TF-IDF,C(tense)[T.present perfect],-0.1073701445334979,0.0210825812590798,-5.092836745844671,3.56679480921992e-07,-0.1486943132337702,-0.0660459758332257
gpt2 — TF-IDF,C(tense)[T.simple future],0.2449751705423591,0.0210825812590799,11.619790173314406,4.335336743893542e-31,0.2036510018420868,0.2862993392426315
gpt2 — TF-IDF,C(tense)[T.simple past],0.0276519888544708,0.0210825812590798,1.311603570486019,0.1896724022114674,-0.0136721798458015,0.0689761575547431
gpt2 — TF-IDF,C(semantic_role)[T.patient],-0.1032670068018857,0.0121720339651419,-8.483956510277586,2.361268768076409e-17,-0.1271255267250255,-0.079408486878746
gpt2 — TF-IDF,C(syntactic_role)[T.subject],-0.0242303707959652,0.0121720339651419,-1.990659150751291,0.0465350431995587,-0.048088890719105,-0.0003718508728255
gpt2 — TF-IDF,"C(valence, Treatment(reference='-val'))[T.+val]",-0.0979271514182414,0.0121720339651419,-8.045257817936067,9.19412520643037e-16,-0.1217856713413811,-0.0740686314951017
gpt2 — TF-IDF,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0549771521514007,0.0121720339651419,4.5166775174012335,6.325825581884631e-06,0.031118632228261,0.0788356720745404
gpt2 — TF-IDF,log_frequency,-0.1586675203692003,0.0081145469582499,-19.553466285371066,3.5462875895273497e-84,-0.1745729212927509,-0.1427621194456496
gpt2 — TF-IDF,lex_emb_norm,-0.2106310939432611,0.007523309789212,-27.997131561070724,1.6673281788489675e-168,-0.2253776052500734,-0.1958845826364489
gpt2 — TF-IDF,profession_embedding_2,-3.6874854731932007,0.0262116762924238,-140.68102444325643,0.0,-3.738863230011216,-3.636107716375186
gpt2 — TF-IDF,profession_embedding_3,-2.101697309111737,0.0917966296465504,-22.89514677395038,3.268570160483111e-114,-2.281628758824362,-1.921765859399112
gpt2 — TF-IDF,profession_embedding_4,-9.067709359181856,0.1354481505416583,-66.94598134356214,0.0,-9.33320257153282,-8.80221614683089
gpt2 — TF-IDF,profession_embedding_5,-1.6578686056588443,0.1643658939811298,-10.086451425556556,7.451417455228052e-24,-1.980043762864605,-1.335693448453084
gpt2 — TF-IDF,profession_embedding_6,-0.7851089134692983,0.1821007422416395,-4.31139875546193,1.6317765555635693e-05,-1.1420463159800731,-0.4281715109585234
gpt2 — TF-IDF,profession_embedding_7,-7.650143495400301,0.2050709617411468,-37.30485989067912,2.316626194793951e-292,-8.052105044338644,-7.248181946461957
gpt2 — TF-IDF,profession_embedding_8,-3.942323548835284,0.2204762996380603,-17.880940288398822,7.880317442005677e-71,-4.374481247586287,-3.5101658500842805
gpt2 — TF-IDF,profession_embedding_9,-13.334050103161712,0.2670692269382383,-49.92731755742605,0.0,-13.85753504331314,-12.810565163010285
gpt2 — TF-IDF,profession_embedding_10,13.727771157587409,0.2649275668734528,51.81707332157213,0.0,13.208484105765129,14.247058209409689
meta-llama_Llama-3.1-70B — log(1 + x) counts,Intercept,3.867071897463448,0.0734027507466858,52.68292888380679,0.0,3.7231944653006432,4.010949329626253
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(tense)[T.past perfect],0.1799127915326335,0.0282276351416582,6.373640251114025,1.8955080619630236e-10,0.1245835345375378,0.2352420485277292
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(tense)[T.present continuous],0.0673774270450619,0.028227635141658,2.386931342527774,0.0170009965278109,0.0120481700499666,0.1227066840401572
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(tense)[T.present perfect],0.1994785982019914,0.0282276351416579,7.066783922950875,1.6498584322030192e-12,0.1441493412068962,0.2548078551970865
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(tense)[T.simple future],0.6293799007640355,0.028227635141658,22.296586221465063,1.6628713048652265e-108,0.5740506437689401,0.6847091577591309
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(tense)[T.simple past],0.2039682724896875,0.028227635141658,7.225836364473674,5.200714969190286e-13,0.1486390154945922,0.2592975294847828
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(semantic_role)[T.patient],-0.0226965511546361,0.0162972327476227,-1.392662883700105,0.1637407539772089,-0.0546409125748163,0.009247810265544
