target_model,predictor,unique_r2,relative_r2
google_gemma-3-4b-pt — log(1 + x) counts,C(tense),0.0056548657216863,0.013839693513409
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_2,0.0041554317768113,0.0101699854669226
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_3,0.0030433078792462,0.0074481783279462
google_gemma-3-4b-pt — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0014521845421635,0.0035540700659573
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_8,0.0012857008489266,0.0031466186068461
google_gemma-3-4b-pt — log(1 + x) counts,profession_embedding_7,0.0012299943884731,0.0030102828603691
google_gemma-3-4b-pt — log(1 + x) counts,lex_emb_norm,0.000539615189593,0.0013206518433332
google_gemma-3-4b-pt — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0001523975476157,0.0003729770882284
google_gemma-3-4b-pt — log(1 + x) counts,C(semantic_role),0.0001410052863195,0.0003450957180024
google_gemma-3-4b-pt — PPMI,profession_embedding_5,0.0837292883518306,0.2042013757301495
google_gemma-3-4b-pt — PPMI,profession_embedding_4,0.0716314463910194,0.1746968138212632
google_gemma-3-4b-pt — PPMI,log_frequency,0.0555636858888395,0.1355103013829789
google_gemma-3-4b-pt — PPMI,profession_embedding_7,0.0452731229465287,0.1104133830737286
google_gemma-3-4b-pt — PPMI,profession_embedding_3,0.0378425392073706,0.0922914635891355
google_gemma-3-4b-pt — PPMI,profession_embedding_6,0.0265739629909264,0.0648093386217178
google_gemma-3-4b-pt — PPMI,profession_embedding_1,0.0263326059316334,0.0642207101439179
google_gemma-3-4b-pt — PPMI,profession_embedding_9,0.021258653330141,0.0518462098703627
google_gemma-3-4b-pt — PPMI,C(syntactic_role),0.0181829049981525,0.0443449871422701
google_gemma-3-4b-pt — PPMI,lex_emb_norm,0.0094205806542069,0.022975180700002
google_gemma-3-4b-pt — PPMI,C(tense),0.0056548657216867,0.0137912477541372
google_gemma-3-4b-pt — PPMI,profession_embedding_10,0.0052481277972514,0.0127992837070728
google_gemma-3-4b-pt — PPMI,"C(valence, Treatment(reference='-val'))",0.0014521845421635,0.0035416290662569
google_gemma-3-4b-pt — PPMI,profession_embedding_8,0.0012600606691043,0.0030730718867853
google_gemma-3-4b-pt — PPMI,profession_embedding_2,0.0003154975060656,0.0007694443132887
google_gemma-3-4b-pt — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0001523975476158,0.0003716714842994
google_gemma-3-4b-pt — PPMI,C(semantic_role),0.0001410052863195,0.0003438877126327
google_gemma-3-4b-pt — Raw counts,profession_embedding_2,0.1820890065935939,0.4086170916877346
google_gemma-3-4b-pt — Raw counts,profession_embedding_9,0.1321880362525499,0.2966367489168895
google_gemma-3-4b-pt — Raw counts,profession_embedding_4,0.0410770945360375,0.0921791118436927
google_gemma-3-4b-pt — Raw counts,profession_embedding_8,0.0218893262606288,0.0491207734225554
google_gemma-3-4b-pt — Raw counts,C(syntactic_role),0.0181829049981525,0.0408033735686318
google_gemma-3-4b-pt — Raw counts,profession_embedding_6,0.0126870229970953,0.0284703318241447
google_gemma-3-4b-pt — Raw counts,profession_embedding_1,0.0107544986824736,0.0241336479142864
google_gemma-3-4b-pt — Raw counts,profession_embedding_5,0.0092479647984204,0.0207529084300802
google_gemma-3-4b-pt — Raw counts,profession_embedding_3,0.0073645281725575,0.0165263798173123
google_gemma-3-4b-pt — Raw counts,C(tense),0.0056548657216863,0.0126898093866664
google_gemma-3-4b-pt — Raw counts,"C(valence, Treatment(reference='-val'))",0.0014521845421634,0.0032587767669966
google_gemma-3-4b-pt — Raw counts,log_frequency,0.0012731449710661,0.0028570027653289
google_gemma-3-4b-pt — Raw counts,profession_embedding_10,0.0009474822737992,0.0021261989308867
google_gemma-3-4b-pt — Raw counts,lex_emb_norm,0.000506551262436,0.0011367270738608
google_gemma-3-4b-pt — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0001523975476158,0.0003419879313534
google_gemma-3-4b-pt — Raw counts,C(semantic_role),0.0001410052863196,0.0003164231113475
google_gemma-3-4b-pt — Raw counts,profession_embedding_7,1.4574803460343231e-05,3.270660823131374e-05
google_gemma-3-4b-pt — TF-IDF,profession_embedding_2,0.542804158531754,0.8267702328648191
google_gemma-3-4b-pt — TF-IDF,profession_embedding_9,0.0242742150992644,0.0369731848122079
google_gemma-3-4b-pt — TF-IDF,log_frequency,0.0228115468643564,0.0347453268671806
google_gemma-3-4b-pt — TF-IDF,C(syntactic_role),0.0181829049981527,0.0276952273913027
google_gemma-3-4b-pt — TF-IDF,profession_embedding_10,0.0181194041529666,0.0275985063037125
google_gemma-3-4b-pt — TF-IDF,profession_embedding_3,0.0070987170400407,0.0108123857343156
google_gemma-3-4b-pt — TF-IDF,profession_embedding_4,0.0063633970828083,0.0096923857440509
google_gemma-3-4b-pt — TF-IDF,C(tense),0.0056548657216866,0.0086131887091366
google_gemma-3-4b-pt — TF-IDF,lex_emb_norm,0.0032120982138013,0.0048924960254404
google_gemma-3-4b-pt — TF-IDF,profession_embedding_8,0.0029846830972688,0.0045461094956078
google_gemma-3-4b-pt — TF-IDF,profession_embedding_6,0.0020831155401384,0.0031728900619758
google_gemma-3-4b-pt — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0014521845421636,0.0022118897455298
google_gemma-3-4b-pt — TF-IDF,profession_embedding_5,0.0008971746043913,0.0013665283232158
google_gemma-3-4b-pt — TF-IDF,profession_embedding_7,0.0003038134844135,0.000462752433466
google_gemma-3-4b-pt — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0001523975476158,0.0002321237852547
google_gemma-3-4b-pt — TF-IDF,C(semantic_role),0.0001410052863195,0.000214771702783
gpt2 — log(1 + x) counts,profession_embedding_6,0.2241391739572938,0.4567347238916773
gpt2 — log(1 + x) counts,profession_embedding_4,0.1160638763355546,0.2365066381569586
gpt2 — log(1 + x) counts,lex_emb_norm,0.0347364857273269,0.0707835178363811
gpt2 — log(1 + x) counts,profession_embedding_5,0.0283870345805085,0.0578450619421948
gpt2 — log(1 + x) counts,log_frequency,0.0218511834632347,0.0445267735647517
gpt2 — log(1 + x) counts,profession_embedding_1,0.0157617361901099,0.0321181349058373
gpt2 — log(1 + x) counts,profession_embedding_8,0.0120865480926023,0.024629100341603
gpt2 — log(1 + x) counts,profession_embedding_9,0.0116791178340187,0.0237988681988953
gpt2 — log(1 + x) counts,profession_embedding_2,0.0111892203610258,0.0228005902847219
gpt2 — log(1 + x) counts,C(tense),0.0068755831368978,0.0140105699069973
gpt2 — log(1 + x) counts,profession_embedding_10,0.0026132271859515,0.0053250468276876
gpt2 — log(1 + x) counts,profession_embedding_3,0.0019939268707895,0.0040630810880198
gpt2 — log(1 + x) counts,C(semantic_role),0.0015039566052514,0.0030646548424216
gpt2 — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",0.0013524411311408,0.0027559074824156
gpt2 — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0004262619877944,0.0008686060890807
gpt2 — log(1 + x) counts,C(syntactic_role),8.280036427565918e-05,0.0001687246403557
gpt2 — PPMI,profession_embedding_3,0.0674676150654025,0.1931863818957029
gpt2 — PPMI,profession_embedding_4,0.0670051062637061,0.1918620368464814
gpt2 — PPMI,log_frequency,0.0393045764161489,0.1125444986074917
gpt2 — PPMI,profession_embedding_1,0.0380691195389998,0.1090068984736611
gpt2 — PPMI,profession_embedding_9,0.0370019170058728,0.1059510768631762
gpt2 — PPMI,profession_embedding_5,0.0328074962331184,0.0939407964871602
gpt2 — PPMI,profession_embedding_7,0.0227707106020598,0.0652015220953299
gpt2 — PPMI,profession_embedding_2,0.0156633684082876,0.0448503992347026
gpt2 — PPMI,profession_embedding_6,0.0080065523352661,0.0229259160207344
gpt2 — PPMI,C(tense),0.0068755831368978,0.0196875053068466
gpt2 — PPMI,profession_embedding_10,0.0054177071997928,0.0155130317128252
gpt2 — PPMI,profession_embedding_8,0.0047961983319037,0.0137334067863
gpt2 — PPMI,C(semantic_role),0.0015039566052512,0.0043064207148123
gpt2 — PPMI,"C(valence, Treatment(reference='-val'))",0.0013524411311408,0.0038725721755357
gpt2 — PPMI,lex_emb_norm,0.0006844640944163,0.0019598905609696
gpt2 — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0004262619877944,0.0012205561302539
gpt2 — PPMI,C(syntactic_role),8.280036427565918e-05,0.0002370900880156
gpt2 — Raw counts,profession_embedding_2,0.2948505800401824,0.593229063893763
gpt2 — Raw counts,profession_embedding_9,0.0919558738805105,0.1850120049763305
gpt2 — Raw counts,profession_embedding_8,0.0444656654722455,0.0894633651387715
gpt2 — Raw counts,profession_embedding_4,0.0165362952334411,0.033270448171641
gpt2 — Raw counts,lex_emb_norm,0.0155001595812693,0.0311857794458035
gpt2 — Raw counts,profession_embedding_6,0.0084666318227848,0.0170345673726648
gpt2 — Raw counts,profession_embedding_5,0.0073611270398373,0.0148103303797153
gpt2 — Raw counts,C(tense),0.0068755831368979,0.0138334330136635
gpt2 — Raw counts,profession_embedding_7,0.0053171403149632,0.010697900513567
gpt2 — Raw counts,log_frequency,0.0015432768000009,0.0031050189939215
gpt2 — Raw counts,C(semantic_role),0.0015039566052514,0.0030259081360755
gpt2 — Raw counts,"C(valence, Treatment(reference='-val'))",0.0013524411311409,0.0027210642966645
gpt2 — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0004262619877946,0.0008576242243051
gpt2 — Raw counts,profession_embedding_3,0.0003430244826324,0.0006901532725388
gpt2 — Raw counts,profession_embedding_10,0.0002516246644072,0.0005062600321102
gpt2 — Raw counts,profession_embedding_1,0.0001940822469295,0.0003904866988856
gpt2 — Raw counts,C(syntactic_role),8.280036427565918e-05,0.000166591439578
gpt2 — TF-IDF,profession_embedding_2,0.4135323435286434,0.591436397722814
gpt2 — TF-IDF,profession_embedding_4,0.0936456185293332,0.1339325161676922
gpt2 — TF-IDF,profession_embedding_10,0.0561027562612654,0.0802384930338238
gpt2 — TF-IDF,profession_embedding_9,0.0520852682169489,0.0744926579280372
gpt2 — TF-IDF,profession_embedding_7,0.0290783168583494,0.0415879803446464
gpt2 — TF-IDF,lex_emb_norm,0.0163781752705534,0.0234241629098064
gpt2 — TF-IDF,profession_embedding_3,0.0109528036510084,0.0156647644076455
gpt2 — TF-IDF,log_frequency,0.007988880997897,0.0114257447408227
gpt2 — TF-IDF,C(tense),0.0068755831368978,0.0098334995711137
gpt2 — TF-IDF,profession_embedding_8,0.0066806565284016,0.0095547143854966
gpt2 — TF-IDF,profession_embedding_5,0.0021257649447499,0.0030402815668546
gpt2 — TF-IDF,C(semantic_role),0.0015039566052514,0.0021509676107831
gpt2 — TF-IDF,"C(valence, Treatment(reference='-val'))",0.0013524411311409,0.0019342692857077
gpt2 — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0004262619877944,0.0006096424100618
gpt2 — TF-IDF,profession_embedding_6,0.0003883960659046,0.0005554863451508
gpt2 — TF-IDF,C(syntactic_role),8.280036427588122e-05,0.000118421569543
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_4,0.1895885687889704,0.3623542847646324
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_6,0.1404627345310256,0.268461722308414
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_1,0.0482951200621115,0.0923048462231261
meta-llama_Llama-3.1-70B — log(1 + x) counts,log_frequency,0.0398897002851716,0.0762398487874962
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_2,0.0346401345270096,0.0662065294910093
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_10,0.0301356742619193,0.0575973053799063
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(tense),0.0185137887747414,0.0353847847083129
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_5,0.0155146722040959,0.0296526736067642
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_3,0.0028977550989794,0.0055383823139808
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_7,0.0015370909723585,0.0029377905190429
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(syntactic_role),0.0008773891569091,0.0016769245236823
meta-llama_Llama-3.1-70B — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0006309852672685,0.0012059810181521
meta-llama_Llama-3.1-70B — log(1 + x) counts,profession_embedding_8,0.0001219916509742,0.0002331585586536
meta-llama_Llama-3.1-70B — log(1 + x) counts,C(semantic_role),5.9284198253517495e-05,0.0001133079034944
meta-llama_Llama-3.1-70B — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",4.6735241880702105e-05,8.932350327426018e-05
meta-llama_Llama-3.1-70B — log(1 + x) counts,lex_emb_norm,1.6410008856215796e-06,3.1363900577223446e-06
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_5,0.0829377340673231,0.2109451143273318
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_4,0.0629664207166089,0.1601497673672415
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_3,0.0460837059876514,0.1172100098647658
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_7,0.0390288826902524,0.0992666632835708
meta-llama_Llama-3.1-70B — PPMI,log_frequency,0.0384575346398833,0.0978134878241597
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_9,0.0274290978809577,0.0697635913671995
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_6,0.026754452625592,0.0680476882005181
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_1,0.0260159842981554,0.0661694564461783
meta-llama_Llama-3.1-70B — PPMI,C(tense),0.018513788774741,0.0470882564328282
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_10,0.0148021665447956,0.0376480591035863
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_8,0.0062022926718208,0.0157750070153446
meta-llama_Llama-3.1-70B — PPMI,profession_embedding_2,0.0023656475252614,0.0060168244682134
meta-llama_Llama-3.1-70B — PPMI,C(syntactic_role),0.0008773891569087,0.0022315651385343
meta-llama_Llama-3.1-70B — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0006309852672682,0.0016048576783483
meta-llama_Llama-3.1-70B — PPMI,C(semantic_role),5.9284198253073406e-05,0.0001507843458581
meta-llama_Llama-3.1-70B — PPMI,"C(valence, Treatment(reference='-val'))",4.673524188003597e-05,0.0001188671363205
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_9,0.2243172703399479,0.4255501423315904
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_2,0.2140830810785927,0.4061349600310123
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_8,0.029486806539628,0.0559391379042122
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_4,0.0205874802993453,0.0390563114394094
meta-llama_Llama-3.1-70B — Raw counts,C(tense),0.0185137887747413,0.0351223311350409
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_1,0.0057322897409841,0.0108746718942545
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_6,0.0051713898738263,0.0098105941353684
meta-llama_Llama-3.1-70B — Raw counts,lex_emb_norm,0.0029598902340779,0.0056151793773563
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_5,0.002038202769299,0.0038666549270208
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_3,0.0017858923947995,0.0033879993352455
meta-llama_Llama-3.1-70B — Raw counts,C(syntactic_role),0.0008773891569089,0.0016644865553015
meta-llama_Llama-3.1-70B — Raw counts,profession_embedding_7,0.0008325203498569,0.0015793663717406
meta-llama_Llama-3.1-70B — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0006309852672683,0.0011970360993081
meta-llama_Llama-3.1-70B — Raw counts,C(semantic_role),5.928419825340647e-05,0.0001124674839637
meta-llama_Llama-3.1-70B — Raw counts,"C(valence, Treatment(reference='-val'))",4.673524188048006e-05,8.866097917471746e-05
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_2,0.6306256616506539,0.8380157854984471
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_9,0.0302112626631344,0.0401466615634991
meta-llama_Llama-3.1-70B — TF-IDF,C(tense),0.0185137887747411,0.0246023087642947
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_10,0.0148191086927413,0.0196925811408132
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_4,0.0143367866705337,0.0190516407337172
meta-llama_Llama-3.1-70B — TF-IDF,log_frequency,0.0135281039258865,0.0179770112876196
meta-llama_Llama-3.1-70B — TF-IDF,lex_emb_norm,0.0133336172851772,0.017718564978035
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_8,0.0082737903887557,0.010994742798024
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_3,0.0068672137956795,0.0091255936970737
meta-llama_Llama-3.1-70B — TF-IDF,C(syntactic_role),0.0008773891569089,0.0011659309289607
meta-llama_Llama-3.1-70B — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0006309852672684,0.0008384936524845
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_7,0.0003045445532748,0.0004046983155806
meta-llama_Llama-3.1-70B — TF-IDF,profession_embedding_6,9.414146931119304e-05,0.0001251012163797
meta-llama_Llama-3.1-70B — TF-IDF,C(semantic_role),5.928419825329545e-05,7.878064117600524e-05
meta-llama_Llama-3.1-70B — TF-IDF,"C(valence, Treatment(reference='-val'))",4.673524188048006e-05,6.210478389416777e-05
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_4,0.189973260553576,0.3368669247668208
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_6,0.1417547082370205,0.2513641788106066
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_1,0.0683653990624705,0.1212278068793583
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_2,0.0507672903063637,0.0900222532077147
meta-llama_Llama-3.1-8B — log(1 + x) counts,log_frequency,0.0477092185615304,0.0845995783460187
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_10,0.028306068969102,0.0501932660316149
meta-llama_Llama-3.1-8B — log(1 + x) counts,C(syntactic_role),0.0095286952878949,0.0168966004442925
meta-llama_Llama-3.1-8B — log(1 + x) counts,C(tense),0.0094861325712385,0.0168211268148566
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_5,0.009460612185284,0.016775873214901
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_3,0.0056486965829831,0.0100164572703838
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_7,0.0014187867851078,0.0025158400703677
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_8,0.0008290718821259,0.0014701379264039
meta-llama_Llama-3.1-8B — log(1 + x) counts,profession_embedding_9,0.0004385779977368,0.0007777011403472
meta-llama_Llama-3.1-8B — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0001134594227536,0.0002011900344157
meta-llama_Llama-3.1-8B — log(1 + x) counts,lex_emb_norm,7.419016884457896e-05,0.0001315564830217
meta-llama_Llama-3.1-8B — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",6.739584365356155e-05,0.0001195085588755
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_5,0.0729127075465267,0.1755117005816993
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_4,0.0708028246159364,0.1704328994558474
meta-llama_Llama-3.1-8B — PPMI,log_frequency,0.0640064289592152,0.1540729671521946
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_7,0.0472654478348389,0.1137749427691271
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_3,0.0438621483337806,0.1055826961344998
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_6,0.036462489575593,0.087770620077044
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_1,0.0291144737586795,0.0700828562382817
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_9,0.0162985990771192,0.0392331451866484
meta-llama_Llama-3.1-8B — PPMI,C(syntactic_role),0.0095286952878947,0.0229369827370085
meta-llama_Llama-3.1-8B — PPMI,C(tense),0.0094861325712385,0.0228345279656376
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_10,0.0072280074638035,0.0173988859346619
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_8,0.0060772447611121,0.0146288294422941
meta-llama_Llama-3.1-8B — PPMI,profession_embedding_2,0.0022032713396087,0.0053036008765809
meta-llama_Llama-3.1-8B — PPMI,"C(dominance, Treatment(reference='-dom'))",0.0001134594227537,0.0002731136574762
meta-llama_Llama-3.1-8B — PPMI,"C(valence, Treatment(reference='-val'))",6.739584365356155e-05,0.0001622317909978
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_9,0.2308669033200715,0.4409089397730347
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_2,0.1932936294936384,0.3691516108169347
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_8,0.0336050651258167,0.0641788555334231
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_4,0.020308325858427,0.0387847815950927
meta-llama_Llama-3.1-8B — Raw counts,C(syntactic_role),0.0095286952878947,0.0181978745172554
meta-llama_Llama-3.1-8B — Raw counts,C(tense),0.0094861325712382,0.0181165883649094
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_6,0.0079952506287414,0.0152693063719522
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_1,0.0057750046269817,0.0110290870222173
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_5,0.0054593807461841,0.0104263094536344
meta-llama_Llama-3.1-8B — Raw counts,lex_emb_norm,0.0048230709045519,0.0092110867707527
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_3,0.0010540683023209,0.0020130565747674
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_7,0.0007629743751732,0.0014571262402443
meta-llama_Llama-3.1-8B — Raw counts,profession_embedding_10,0.0003528036674503,0.0006737834168803
meta-llama_Llama-3.1-8B — Raw counts,log_frequency,0.0001236763262045,0.0002361966876918
meta-llama_Llama-3.1-8B — Raw counts,"C(dominance, Treatment(reference='-dom'))",0.0001134594227533,0.000216684475228
meta-llama_Llama-3.1-8B — Raw counts,"C(valence, Treatment(reference='-val'))",6.739584365345053e-05,0.0001287123859809
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_2,0.1782356745832803,0.5544765861252582
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_9,0.026197281116609,0.0814975959962151
meta-llama_Llama-3.1-8B — TF-IDF,lex_emb_norm,0.0226078074567303,0.070331037418257
meta-llama_Llama-3.1-8B — TF-IDF,log_frequency,0.0225885268332354,0.0702710569776476
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_10,0.0225661041638248,0.0702013018895282
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_4,0.011500372175654,0.0357767159578766
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_8,0.0098829785341166,0.0307451368036075
meta-llama_Llama-3.1-8B — TF-IDF,C(syntactic_role),0.0095286952878949,0.0296429906404125
meta-llama_Llama-3.1-8B — TF-IDF,C(tense),0.0094861325712384,0.0295105815147811
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_7,0.0041611803541096,0.0129450912809271
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_3,0.0034942903106164,0.0108704509739203
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_5,0.0008347983183288,0.0025969891983315
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_6,0.000115952574362,0.0003607189623234
meta-llama_Llama-3.1-8B — TF-IDF,"C(dominance, Treatment(reference='-dom'))",0.0001134594227535,0.0003529629718585
meta-llama_Llama-3.1-8B — TF-IDF,profession_embedding_1,6.786431927285896e-05,0.0002111203391695
meta-llama_Llama-3.1-8B — TF-IDF,"C(valence, Treatment(reference='-val'))",6.73958436533395e-05,0.0002096629498853
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_6,0.1854611113223078,0.2937761648733803
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_4,0.098166025819846,0.1554980361144141
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,log_frequency,0.077337448813178,0.122504922737913
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_1,0.0691029763710389,0.1094612624440679
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,lex_emb_norm,0.0524918343440314,0.0831486971624951
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_10,0.0504298207165462,0.0798824034846441
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_5,0.0237605054711488,0.0376373791950176
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_7,0.0200688537183683,0.0317896880739653
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_8,0.0152753615354586,0.0241966474639667
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_2,0.0150500280684297,0.0238397122483337
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,C(tense),0.0101754223284298,0.0161181852427167
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_9,0.0097977837858089,0.0155199940533696
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,profession_embedding_3,0.0026536169372199,0.0042034117088015
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,"C(dominance, Treatment(reference='-dom'))",0.0007823765550958,0.0012393087812542
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,C(syntactic_role),0.0006009946280027,0.0009519941709899
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,"C(valence, Treatment(reference='-val'))",9.745231764246576e-05,0.0001543675001778
mistralai_Mistral-7B-v0.3 — log(1 + x) counts,C(semantic_role),4.913081906443573e-05,7.782474449187553e-05
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_5,0.0870035389086261,0.2297793753204816
mistralai_Mistral-7B-v0.3 — PPMI,log_frequency,0.059067482538084,0.1559992778409699
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_7,0.0521606886132295,0.1377581946226526
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_3,0.0462269556800427,0.1220869993608349
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_6,0.0398017146433832,0.1051177140856957
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_4,0.0338267048382188,0.0893375051679144
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_1,0.0304471600039202,0.0804120096003347
mistralai_Mistral-7B-v0.3 — PPMI,C(tense),0.0101754223284299,0.0268736446307576
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_9,0.0079988708306627,0.0211252963476486
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_10,0.0041174695212871,0.0108743803570577
mistralai_Mistral-7B-v0.3 — PPMI,lex_emb_norm,0.0032364467866078,0.008547568641613
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_8,0.0024869417298705,0.0065680996924531
mistralai_Mistral-7B-v0.3 — PPMI,"C(dominance, Treatment(reference='-dom'))",0.000782376555096,0.0020662837207595
mistralai_Mistral-7B-v0.3 — PPMI,C(syntactic_role),0.0006009946280026,0.0015872477364219
mistralai_Mistral-7B-v0.3 — PPMI,profession_embedding_2,0.0005601106423835,0.0014792717070097
mistralai_Mistral-7B-v0.3 — PPMI,"C(valence, Treatment(reference='-val'))",9.74523176426878e-05,0.0002573749637355
mistralai_Mistral-7B-v0.3 — PPMI,C(semantic_role),4.913081906465777e-05,0.0001297562036587
