target_model,best_model_name,best_model_aic,term,coef,std_err,z,p_value,ci_low,ci_high,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.simple past]:C(valence)[T.-val],0.0302940368652333,0.0267285491264209,1.133396231944663,0.2570478957580158,-0.0220929567815612,0.082681030512028,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.past perfect]:C(dominance)[T.-dom],0.0589462280273443,0.0267285491264209,2.2053657962704927,0.0274284361737744,0.0065592343805497,0.111333221674139,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.present continuous]:C(dominance)[T.-dom],0.0466297149658206,0.0267285491264209,1.7445658851616288,0.0810604634997649,-0.0057572786809739,0.0990167086126153,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.present perfect]:C(dominance)[T.-dom],0.0022983551025397,0.0267285491264209,0.0859887714693753,0.9314753432333424,-0.0500886385442548,0.0546853487493343,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.simple future]:C(dominance)[T.-dom],-0.101187133789062,0.0267285491264209,-3.785732375912591,0.0001532565435125,-0.1535741274358566,-0.0488001401422674,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.simple past]:C(dominance)[T.-dom],0.0010482788085945,0.0267285491264209,0.0392194429872132,0.9687154322990612,-0.0513387148381999,0.0534352724553891,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(semantic_role)[T.patient]:C(syntactic_role)[T.subject],-0.0966893513997398,0.0154317350331872,-6.265617650367976,3.713505006645996e-10,-0.1269349962837518,-0.0664437065157278,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(semantic_role)[T.patient]:C(valence)[T.-val],0.1110776265462238,0.0154317350331872,7.197999855968366,6.110220918346876e-13,0.0808319816622117,0.1413232714302358,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(semantic_role)[T.patient]:C(dominance)[T.-dom],0.0096776326497393,0.0154317350331872,0.6271253769538422,0.5305770537030761,-0.0205680122342726,0.0399232775337513,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(syntactic_role)[T.subject]:C(valence)[T.-val],-0.1401733398437503,0.0154317350331872,-9.08344651734207,1.0519004733625502e-19,-0.1704189847277623,-0.1099276949597382,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],0.0850649515787756,0.0154317350331872,5.512338787300084,3.540964833049418e-08,0.0548193066947635,0.1153105964627876,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(valence)[T.-val]:C(dominance)[T.-dom],0.0492894490559891,0.0154317350331872,3.19403158167167,0.0014030076775945,0.0190438041719771,0.0795350939400011,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,log_frequency,0.5009806581379271,0.4526803490239281,1.1066984887197877,0.2684243090069029,-0.3862565224579933,1.3882178387338475,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.past perfect]:log_frequency,0.032405428298277,0.0092259238625989,3.5124317933779823,0.0004440259587264,0.0143229498034744,0.0504879067930795,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.present continuous]:log_frequency,-0.0117224603958737,0.0092259238625989,-1.270600166493417,0.203870927702921,-0.0298049388906763,0.0063600180989287,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.present perfect]:log_frequency,-0.007882235540416,0.0092259238625988,-0.8543573150836425,0.3929070390756598,-0.0259647140352184,0.0102002429543863,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.simple future]:log_frequency,0.0259876326686665,0.0092259238625988,2.816805455551,0.0048503895976688,0.0079051541738641,0.0440701111634689,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.simple past]:log_frequency,0.0191190033017554,0.0092259238625988,2.0723131457069988,0.0382362472648179,0.001036524806953,0.0372014817965578,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(semantic_role)[T.patient]:log_frequency,-0.0169981130822601,0.0138735111274977,-1.2252207048415709,0.220492075410968,-0.0441896952312713,0.010193469066751,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(syntactic_role)[T.subject]:log_frequency,0.0425631232419309,0.0276948111278713,1.5368627374063075,0.1243269261561815,-0.0117177091273359,0.0968439556111978,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(valence)[T.-val]:log_frequency,-0.008340205030963,0.0103966677692343,-0.8021998217201131,0.4224373794999014,-0.0287172994178908,0.0120368893559646,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(dominance)[T.-dom]:log_frequency,-0.0111831101918318,0.0119814638159788,-0.9333676054604996,0.350630200235247,-0.0346663477532202,0.0123001273695566,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,lex_emb_norm,3.821763969202029,2.8420305372932946,1.344730086131241,0.1787124150581458,-1.7485135268558474,9.392041465259906,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.past perfect]:lex_emb_norm,-0.1571671426054746,0.0824968670687474,-1.9051286211208716,0.0567633537943674,-0.3188580308976081,0.0045237456866587,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.present continuous]:lex_emb_norm,0.1663970417486913,0.082496867068748,2.017010435196597,0.0436944243376061,0.0047061534565567,0.3280879300408259,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.present perfect]:lex_emb_norm,0.1678349309183881,0.0824968670687464,2.0344400567178837,0.041907246604352,0.0061440426262567,0.3295258192105195,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.simple future]:lex_emb_norm,0.1436131525361155,0.0824968670687464,1.7408315932341962,0.081713102331209,-0.0180777357560158,0.305304040828247,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(tense)[T.simple past]:lex_emb_norm,-0.1197926104455949,0.0824968670687459,-1.452086784650498,0.1464774760241236,-0.2814834987377254,0.0418982778465356,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(semantic_role)[T.patient]:lex_emb_norm,0.0430515311071138,0.1083775334593287,0.3972366756553834,0.6911929391283416,-0.1693645312064551,0.2554675934206827,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(syntactic_role)[T.subject]:lex_emb_norm,-0.1106517273440434,0.2474898518960272,-0.4470960182663538,0.6548057338165936,-0.5957229235994088,0.3744194689113219,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,C(dominance)[T.-dom]:lex_emb_norm,0.0406256110020012,0.106815720987599,0.3803336309148517,0.7036977740378965,-0.168729355116372,0.2499805771203746,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,21540.25411567572,log_frequency:lex_emb_norm,-0.4293737125319041,0.3314362881604595,-1.295493969338776,0.195149880405418,-1.078976900496044,0.2202294754322356,0.015324596894838397,0.04968573281737537,0.015565143576506327,0.007815186099943531
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,Intercept,2.534037916833431,2.799729754107304,0.905100898797788,0.3654119360232079,-2.953331567662066,8.02140740132893,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.past perfect],-0.0881608194680517,0.0427594493390125,-2.0617856597983897,0.0392281469365001,-0.1719678001712813,-0.0043538387648221,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present continuous],-0.1492770589760661,0.0427594493390125,-3.4910893681661554,0.0004810553132821,-0.2330840396792958,-0.0654700782728364,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present perfect],-0.2035217153258557,0.0427594493390125,-4.759689810602121,1.9389070959405854e-06,-0.2873286960290853,-0.119714734622626,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple future],-0.025348881828976,0.0427594493390125,-0.5928252636744898,0.5532980984644494,-0.1091558625322056,0.0584580988742534,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple past],-0.1281898799011765,0.0427594493390126,-2.997931027708987,0.0027181918247025,-0.2119968606044062,-0.0443828991979467,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(semantic_role)[T.patient],0.2279740493265493,0.0491597634563094,4.637411437692538,3.5279969554229265e-06,0.1316226834636744,0.3243254151894242,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(syntactic_role)[T.subject],0.2400927607151103,0.1262192037603596,1.902188839433273,0.0571464713643062,-0.007292332812517,0.4874778542427377,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(valence)[T.-val],0.1939309973249351,0.0738569158257437,2.6257662556948813,0.0086454163728753,0.049174102297271,0.3386878923525992,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(dominance)[T.-dom],0.030673993332482,0.0614415969575922,0.4992382172887466,0.6176115741253974,-0.0897493238570246,0.1510973105219887,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.past perfect]:C(semantic_role)[T.patient],-0.0998739242553696,0.0220635520444352,-4.526647570356168,5.992675657052162e-06,-0.1431176916334877,-0.0566301568772514,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.0444635391235338,0.0220635520444352,-2.015248452922987,0.0438786229926653,-0.087707306501652,-0.0012197717454157,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present perfect]:C(semantic_role)[T.patient],-0.0620943069457991,0.0220635520444352,-2.8143386350821213,0.0048877709796863,-0.1053380743239172,-0.018850539567681,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple future]:C(semantic_role)[T.patient],0.1043558120727554,0.0220635520444352,4.729782940778823,2.2476001206180235e-06,0.0611120446946373,0.1475995794508735,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple past]:C(semantic_role)[T.patient],-0.0930727005004867,0.0220635520444352,-4.218391504370721,2.4605131778333064e-05,-0.1363164678786049,-0.0498289331223686,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.0488649368286124,0.0220635520444351,2.2147357202593825,0.0267782095574465,0.0056211694504944,0.0921087042067305,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.0693429946899406,0.0220635520444351,3.142875387892502,0.0016729704449507,0.0260992273118225,0.1125867620680586,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],-0.0362154006958015,0.0220635520444351,-1.641412979327405,0.1007117174233681,-0.0794591680739195,0.0070283666823164,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.1274785995483406,0.0220635520444351,-5.777791322612222,7.568759822317863e-09,-0.1707223669264586,-0.0842348321702226,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.1168958663940423,0.0220635520444351,5.2981435699301,1.1698596942032405e-07,0.0736520990159242,0.1601396337721603,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.past perfect]:C(valence)[T.-val],0.0055299758911144,0.0220635520444352,0.2506385136888759,0.802093602305465,-0.0377137914870036,0.0487737432692324,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present continuous]:C(valence)[T.-val],0.0334074020385753,0.0220635520444352,1.5141443214263086,0.12998923963324,-0.0098363653395426,0.0766511694166934,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present perfect]:C(valence)[T.-val],0.0499341964721694,0.0220635520444352,2.263198435664565,0.0236234596220878,0.0066904290940513,0.0931779638502875,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple future]:C(valence)[T.-val],0.1252035140991224,0.0220635520444352,5.6746762192672815,1.3895121506424641e-08,0.0819597467210043,0.1684472814772405,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple past]:C(valence)[T.-val],0.0446924209594738,0.0220635520444351,2.025622205774707,0.0428035141996561,0.0014486535813558,0.0879361883375919,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.past perfect]:C(dominance)[T.-dom],0.0022909164428728,0.0220635520444351,0.1038326212506068,0.9173021783635636,-0.0409528509352451,0.0455346838209909,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present continuous]:C(dominance)[T.-dom],-0.0530611038207991,0.0220635520444351,-2.404921189205438,0.0161759538274067,-0.0963048711989171,-0.009817336442681,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present perfect]:C(dominance)[T.-dom],0.0014101028442402,0.0220635520444351,0.0639109623600224,0.9490411234249264,-0.0418336645338777,0.0446538702223583,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple future]:C(dominance)[T.-dom],-0.1463808059692365,0.0220635520444351,-6.634507701861926,3.255873506502118e-11,-0.1896245733473546,-0.1031370385911185,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple past]:C(dominance)[T.-dom],-0.0213483810424786,0.0220635520444351,-0.96758586285127,0.3332512404631298,-0.0645921484205967,0.0218953863356393,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(semantic_role)[T.patient]:C(syntactic_role)[T.subject],-0.2131533940633145,0.0127383977121339,-16.73314013898904,7.516861851589542e-63,-0.2381201947998444,-0.1881865933267846,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(semantic_role)[T.patient]:C(valence)[T.-val],0.0124258041381837,0.0127383977121339,0.9754605264324246,0.3293318728901057,-0.0125409965983461,0.0373926048747137,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(semantic_role)[T.patient]:C(dominance)[T.-dom],0.0016604741414385,0.0127383977121339,0.1303518840408698,0.8962880326714412,-0.0233063265950913,0.0266272748779684,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(syntactic_role)[T.subject]:C(valence)[T.-val],-0.1228877385457355,0.0127383977121339,-9.647032642785142,5.059866927089718e-22,-0.1478545392822654,-0.0979209378092056,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],-0.0538783391316734,0.0127383977121339,-4.22960095525607,2.341062032288741e-05,-0.0788451398682033,-0.0289115383951434,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(valence)[T.-val]:C(dominance)[T.-dom],-0.0215188980102533,0.0127383977121339,-1.68929393606196,0.0911631148840819,-0.0464856987467833,0.0034479027262765,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,log_frequency,-0.0906203028776738,0.4083432458782692,-0.2219218850620798,0.824374693475666,-0.8909583581292655,0.7097177523739178,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.past perfect]:log_frequency,0.0190596932742865,0.0049086833435461,3.882852475979326,0.0001032382076726,0.0094388507094245,0.0286805358391486,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present continuous]:log_frequency,0.0058142843959092,0.0049086833435461,1.184489605253061,0.2362193086395289,-0.0038065581689528,0.0154351269607713,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.present perfect]:log_frequency,0.0243211529178884,0.0049086833435461,4.954720281532426,7.243441486645742e-07,0.0147003103530263,0.0339419954827505,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple future]:log_frequency,0.0326907833067615,0.0049086833435461,6.659786549430383,2.7422555464705443e-11,0.0230699407418994,0.0423116258716236,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(tense)[T.simple past]:log_frequency,0.0151262996931113,0.0049086833435461,3.081539108241546,0.0020593342277439,0.0055054571282492,0.0247471422579734,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(semantic_role)[T.patient]:log_frequency,-0.0124930706131261,0.0060769168782634,-2.0558238434711478,0.0397994988939347,-0.024403608831566,-0.0005825323946863,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(syntactic_role)[T.subject]:log_frequency,-0.0278140373525974,0.0165975238907283,-1.675794385699588,0.0937784742209279,-0.0603445864109681,0.0047165117057733,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(valence)[T.-val]:log_frequency,0.0049918498146416,0.0095160964652001,0.5245690638904921,0.599882797177806,-0.0136593565305595,0.0236430561598429,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(dominance)[T.-dom]:log_frequency,0.0036512073072913,0.007804234516884,0.4678495116199018,0.6398922109150428,-0.0116448112727056,0.0189472258872884,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,lex_emb_norm,-0.1368050650992595,0.6755827596162703,-0.2024993431995875,0.8395263718254046,-1.4609229425233303,1.1873128123248111,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(semantic_role)[T.patient]:lex_emb_norm,0.011533061455688,0.0087461826221673,1.31863945150852,0.1872896778724639,-0.0056091414859699,0.028675264397346,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,15674.769212415325,C(syntactic_role)[T.subject]:lex_emb_norm,-0.0194749299090743,0.023887931648975,-0.8152622920750037,0.4149221881383425,-0.0662944156062198,0.0273445557880711,0.003355405567088185,0.0334157686164051,0.010113149688991246,0.006376849483074663
