target_model,best_model_name,best_model_aic,term,coef,std_err,z,p_value,ci_low,ci_high,random_effect_variance_tense,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(semantic_role)[T.patient],0.1056389236038948,0.0258821981464814,4.081528276927119,4.474053307950982e-05,0.0549107473960617,0.1563670998117278,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(syntactic_role)[T.subject],-0.2153601635007455,0.0455417098095857,-4.728855469001651,2.257890372072948e-06,-0.304620274521908,-0.126100052479583,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(valence, Treatment(reference='-val'))[T.+val]",0.0717790197104009,0.0224067505247025,3.203455120869376,0.001357892022731,0.02786259567141,0.1156954437493919,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0652723254848497,0.0235214482463534,2.77501303496348,0.0055199495379892,0.0191711340577741,0.1113735169119254,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.past perfect]:C(semantic_role)[T.patient],-0.0086792382283262,0.0221436514686622,-0.3919515370176925,0.6950940223417925,-0.0520799975931117,0.0347215211364592,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.0140626114758022,0.0221436514686622,-0.6350628980818133,0.5253873936817912,-0.0574633708405878,0.0293381478889832,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present perfect]:C(semantic_role)[T.patient],0.0032789939589052,0.0221436514686622,0.1480782861645773,0.8822809856439944,-0.0401217654058802,0.0466797533236907,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple future]:C(semantic_role)[T.patient],0.0268621754369472,0.0221436514686622,1.2130869868035423,0.2250965647587061,-0.0165385839278381,0.0702629348017327,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple past]:C(semantic_role)[T.patient],0.0858956646701062,0.0221436514686622,3.879019898396876,0.0001048781765472,0.0424949053053206,0.1292964240348917,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],-0.188247008712086,0.0221436514686622,-8.501172852114923,1.8768465621101505e-17,-0.2316477680768714,-0.1448462493473006,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.0769744393894251,0.0221436514686621,-3.4761403058732085,0.0005086860836407,-0.1203751987542104,-0.0335736800246397,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],-0.0492750091955019,0.0221436514686622,-2.225243170270998,0.0260649182095048,-0.0926757685602873,-0.0058742498307165,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.1690874922952979,0.0221436514686622,-7.635935407247143,2.2418670539027212e-14,-0.2124882516600833,-0.1256867329305125,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple past]:C(syntactic_role)[T.subject],-0.02535647242651,0.0221436514686622,-1.145089935252756,0.2521719042946458,-0.0687572317912954,0.0180442869382754,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.past perfect]:C(valence, Treatment(reference='-val'))[T.+val]",-0.109402768361649,0.0221436514686621,-4.9405929512789,7.788535226888952e-07,-0.1528035277264344,-0.0660020089968636,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.present continuous]:C(valence, Treatment(reference='-val'))[T.+val]",-0.022731956139443,0.0221436514686621,-1.026567644980026,0.3046240958279487,-0.0661327155042284,0.0206688032253423,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.present perfect]:C(valence, Treatment(reference='-val'))[T.+val]",-0.1312212727572734,0.0221436514686622,-5.925909416655077,3.1057376108786035e-09,-0.1746220321220588,-0.087820513392488,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.simple future]:C(valence, Treatment(reference='-val'))[T.+val]",-0.0191227591037578,0.0221436514686621,-0.8635774967295041,0.3878200304821727,-0.0625235184685432,0.0242780002610274,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.simple past]:C(valence, Treatment(reference='-val'))[T.+val]",-0.1176901986756145,0.0221436514686621,-5.314850572055398,1.0674488635915403e-07,-0.1610909580403998,-0.0742894393108291,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.past perfect]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0251181290748612,0.0221436514686622,1.134326428069397,0.2566576474005203,-0.0182826302899241,0.0685188884396467,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.present continuous]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0472040425726688,0.0221436514686621,2.1317190003406723,0.0330299538825984,0.0038032832078834,0.0906048019374542,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.present perfect]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0620877429164145,0.0221436514686622,2.803862001002018,0.0050494512256329,0.0186869835516291,0.1054885022812,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.simple future]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0583777272432653,0.0221436514686621,2.6363189163215384,0.0083810920404358,0.0149769678784799,0.1017784866080507,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(tense)[T.simple past]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.017893368875401,0.0221436514686621,0.8080586393225992,0.4190568261325904,-0.0255073904893842,0.0612941282401863,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(semantic_role)[T.patient]:C(syntactic_role)[T.subject],-0.0433579495404224,0.0127846431362733,-3.391408667278688,0.000695343342438,-0.0684153896427154,-0.0183005094381294,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(semantic_role)[T.patient]:C(valence, Treatment(reference='-val'))[T.+val]",-0.0479628522011966,0.0127846431362733,-3.751598827589764,0.0001757104646846,-0.0730202923034896,-0.0229054120989036,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(semantic_role)[T.patient]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.1313577181988768,0.0127846431362733,10.27464879533326,9.167773203291223e-25,0.1063002780965838,0.1564151583011698,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(syntactic_role)[T.subject]:C(valence, Treatment(reference='-val'))[T.+val]",-0.005065787292594,0.0127846431362733,-0.3962400231744529,0.6919279682340034,-0.030123227394887,0.0199916528096989,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(syntactic_role)[T.subject]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0687662397662957,0.0127846431362733,-5.378815742708375,7.497739547652844e-08,-0.0938236798685887,-0.0437087996640027,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(valence, Treatment(reference='-val'))[T.+val]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.207660887203269,0.0127846431362733,-16.242994426186282,2.503972516380427e-59,-0.2327183273055621,-0.182603447100976,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,log_frequency,-0.1334177551255076,0.2522191168190107,-0.5289755860228728,0.5968223860334408,-0.6277581403032692,0.360922630052254,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.past perfect]:log_frequency,-0.0051969716030639,0.0202274127787808,-0.2569271542485997,0.797235007981099,-0.0448419721498996,0.0344480289437717,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present continuous]:log_frequency,0.0412065254765174,0.0388189821817899,1.0615045310448017,0.2884606748457159,-0.0348772815162929,0.1172903324693278,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present perfect]:log_frequency,0.0379084936586613,0.0463583389158696,0.817727609426582,0.4135127415978175,-0.0529521809995447,0.1287691683168675,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple future]:log_frequency,0.0875365132473678,0.0452296256047378,1.9353800098269704,0.0529436805327599,-0.0011119239721491,0.1761849504668847,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple past]:log_frequency,0.0073865756704076,0.0222487318133404,0.3319998520535272,0.7398893707213148,-0.0362201373854301,0.0509932887262454,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(semantic_role)[T.patient]:log_frequency,0.0035092914185092,0.0185200966695549,0.1894855886080856,0.8497122491223378,-0.0327894310440186,0.0398080138810371,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(syntactic_role)[T.subject]:log_frequency,0.0271327816124569,0.0417989608977809,0.6491257445085769,0.5162571027440053,-0.0547916763383917,0.1090572395633057,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(valence, Treatment(reference='-val'))[T.+val]:log_frequency",0.0214290308516314,0.0132351149912776,1.619104243956609,0.1054248358442545,-0.0045113178625189,0.0473693795657818,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(dominance, Treatment(reference='-dom'))[T.+dom]:log_frequency",0.0009190843078626,0.0150454088466215,0.0610873600865292,0.951289635540697,-0.0285693751641959,0.0304075437799211,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,lex_emb_norm,-0.0346597148308797,0.2538180080875649,-0.1365534112099816,0.8913838038967362,-0.5321338693102031,0.4628144396484437,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.past perfect]:lex_emb_norm,-0.0175150433903682,0.020227412778785,-0.86590626205732,0.3865415687847821,-0.0571600439372121,0.0221299571564757,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present continuous]:lex_emb_norm,0.0056146714811582,0.0388189821818045,0.1446372667594041,0.8849972719844282,-0.0704691355116808,0.0816984784739972,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.present perfect]:lex_emb_norm,0.0160953533124516,0.0463583389158881,0.3471943492551528,0.7284453157601062,-0.0747653213457907,0.106956027970694,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple future]:lex_emb_norm,0.0171570435179218,0.0452296256047491,0.3793319818265375,0.7044413531314158,-0.0714913937016172,0.1058054807374608,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(tense)[T.simple past]:lex_emb_norm,0.0054566434590017,0.0222487318133466,0.2452563815672603,0.8062579229301452,-0.0381500695968481,0.0490633565148517,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(semantic_role)[T.patient]:lex_emb_norm,-0.0177425237068674,0.0185200966695585,-0.9580146380137856,0.3380553773203976,-0.0540412461694022,0.0185561987556674,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,C(syntactic_role)[T.subject]:lex_emb_norm,0.040145924341102,0.0417989608977904,0.9604526877897628,0.3368274317989141,-0.0417785336097652,0.1220703822919694,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(valence, Treatment(reference='-val'))[T.+val]:lex_emb_norm",0.012572366563555,0.0132351149912795,0.9499249966350024,0.3421503645429967,-0.0133679821505989,0.0385127152777091,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,"C(dominance, Treatment(reference='-dom'))[T.+dom]:lex_emb_norm",-0.0112865013562787,0.0150454088466227,-0.7501624895233251,0.4531568473614762,-0.0407749608283397,0.0182019581157821,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-4B-Base,full_mixed_random_slopes,18017.61974363681,log_frequency:lex_emb_norm,-0.0553212809714336,0.2939751472375616,-0.1881835301088511,0.8507327829051484,-0.6315019819069139,0.5208594199640466,0.009743138689469449,0.010272494991047942,0.058013906141521646,0.004566420789265685,0.00630708677926537
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,Intercept,2.204405160935669,0.2527739361074909,8.72085625156486,2.7610578521508232e-18,1.7089773499345582,2.69983297193678,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.past perfect],0.3076095908944793,0.0343601626862432,8.952506823189072,3.474994028982623e-19,0.2402649095265054,0.3749542722624531,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.present continuous],-0.2790332926237806,0.0461276143656669,-6.049159412663379,1.4560353141787319e-09,-0.3694417554732402,-0.188624829774321,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.present perfect],0.0687440009788246,0.0409811062447578,1.6774559614924551,0.0934533541467157,-0.0115774913075101,0.1490654932651594,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.simple future],0.0915480289653732,0.060496086987167,1.5132884377264464,0.1302064083504558,-0.0270221227350764,0.210118180665823,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.simple past],0.0761165411105524,0.0292472388041418,2.602520587337403,0.0092541258832367,0.0187930064071921,0.1334400758139126,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(semantic_role)[T.patient],0.1918497682456652,0.0287891111308643,6.6639698382346335,2.6652818700055665e-11,0.1354241472822498,0.2482753892090806,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(syntactic_role)[T.subject],-0.2590149589688252,0.0402243656112491,-6.439255288003567,1.2006111644065994e-10,-0.3378532668678451,-0.1801766510698053,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(valence, Treatment(reference='-val'))[T.+val]",-0.1690477773000705,0.0311709486466659,-5.423247755988708,5.8525783476494835e-08,-0.2301417140114834,-0.1079538405886576,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.1118304274582454,0.0268127020395614,4.170800365186711,3.035316862679728e-05,0.0592784971325013,0.1643823577839895,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.past perfect]:C(semantic_role)[T.patient],0.0254548236698609,0.0240973310768684,1.0563337320910031,0.2908157700003051,-0.0217750773643389,0.0726847247040608,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.0363080040633898,0.0240973310768684,-1.5067230452854086,0.1318816619566554,-0.0835379050975897,0.01092189697081,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.present perfect]:C(semantic_role)[T.patient],-0.0582158895447397,0.0240973310768684,-2.415864618327899,0.0156978967431948,-0.1054457905789396,-0.0109859885105398,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.simple future]:C(semantic_role)[T.patient],0.0576236340944885,0.0240973310768684,2.391286981561323,0.0167894236194817,0.0103937330602886,0.1048535351286884,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.simple past]:C(semantic_role)[T.patient],-0.0098502643798441,0.0240973310768684,-0.4087699317581125,0.6827085078404845,-0.057080165414044,0.0373796366543557,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],-0.1600867979291835,0.0240973310768683,-6.64334143140254,3.0665035924756304e-11,-0.2073166989633833,-0.1128568968949837,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.0138234277214747,0.0240973310768683,0.5736497406031916,0.5662048451289559,-0.0334064733127249,0.0610533287556744,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],-0.0751876589463783,0.0240973310768683,-3.1201654119510733,0.0018074950940488,-0.122417559980578,-0.0279577579121785,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.0574147862168232,0.0240973310768683,-2.3826201347225995,0.017189922119923,-0.104644687251023,-0.0101848851826234,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.0669405136830929,0.0240973310768683,2.7779223130378465,0.0054707696437709,0.0197106126488931,0.1141704147172926,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.past perfect]:C(valence, Treatment(reference='-val'))[T.+val]",-0.13424365746032,0.0240973310768683,-5.570893184481495,2.53436679051278e-08,-0.1814735584945198,-0.0870137564261202,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.present continuous]:C(valence, Treatment(reference='-val'))[T.+val]",0.078528871575904,0.0240973310768683,3.258820295301744,0.0011187650947372,0.0312989705417042,0.1257587726101037,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.present perfect]:C(valence, Treatment(reference='-val'))[T.+val]",-0.0594752229395776,0.0240973310768683,-2.468124903536283,0.0135822917401821,-0.1067051239737774,-0.0122453219053778,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.simple future]:C(valence, Treatment(reference='-val'))[T.+val]",-0.0167274404907779,0.0240973310768683,-0.6941615416835533,0.4875809077667346,-0.0639573415249778,0.0305024605434218,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.simple past]:C(valence, Treatment(reference='-val'))[T.+val]",-0.0338845921548513,0.0240973310768683,-1.406155397324394,0.159677985400523,-0.0811144931890511,0.0133453088793484,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.past perfect]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0602389414977929,0.0240973310768683,-2.499817980075719,0.0124257131034308,-0.1074688425319928,-0.0130090404635931,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.present continuous]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0341242615979249,0.0240973310768684,-1.4161012889382436,0.156745850785076,-0.0813541626321248,0.0131056394362749,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.present perfect]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.0048315282960707,0.0240973310768683,-0.2005005567072392,0.8410891226466123,-0.0520614293302706,0.042398372738129,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.simple future]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0957327238364511,0.0240973310768684,3.972752149649768,7.104696426405425e-05,0.0485028228022512,0.142962624870651,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(tense)[T.simple past]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.0069634924082917,0.0240973310768683,0.2889735957097834,0.772601583533313,-0.040266408625908,0.0541933934424916,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,C(semantic_role)[T.patient]:C(syntactic_role)[T.subject],-0.1038895200922007,0.0139126005839814,-7.467296963287775,8.185889227592407e-14,-0.1311577161680954,-0.076621324016306,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
Qwen_Qwen3-8B-Base,full_mixed_random_slopes,20758.401616712305,"C(semantic_role)[T.patient]:C(valence, Treatment(reference='-val'))[T.+val]",-0.0977078666683405,0.0139126005839815,-7.022976479382159,2.1719078605560894e-12,-0.1249760627442352,-0.0704396705924459,0.015462148500369295,0.013372264461810342,0.04020461121191658,0.01822797853598503,0.009635938874301649
