run_dir,run_name,input_csv,target_model,model_name,model_dir,fit_variant,random_effect_variance_tense,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance,formula,re_formula,group_col,optimizer,converged,warning_count,warnings,numerical_issue_warnings,aic,bic,log_likelihood,nobs,residual_variance,R2m,R2c,fixed_effect_variance_C(tense),fixed_effect_variance_C(semantic_role),fixed_effect_variance_C(syntactic_role),"fixed_effect_variance_C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(dominance, Treatment(reference='-dom'))",fixed_effect_variance_C(tense):C(semantic_role),fixed_effect_variance_C(tense):C(syntactic_role),"fixed_effect_variance_C(tense):C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(tense):C(dominance, Treatment(reference='-dom'))",fixed_effect_variance_C(semantic_role):C(syntactic_role),"fixed_effect_variance_C(semantic_role):C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(semantic_role):C(dominance, Treatment(reference='-dom'))","fixed_effect_variance_C(syntactic_role):C(valence, Treatment(reference='-val'))","fixed_effect_variance_C(syntactic_role):C(dominance, Treatment(reference='-dom'))","fixed_effect_variance_C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",fixed_effect_variance_log_frequency,fixed_effect_variance_C(tense):log_frequency,fixed_effect_variance_C(semantic_role):log_frequency,fixed_effect_variance_C(syntactic_role):log_frequency,"fixed_effect_variance_C(valence, Treatment(reference='-val')):log_frequency","fixed_effect_variance_C(dominance, Treatment(reference='-dom')):log_frequency",fixed_effect_variance_lex_emb_norm,fixed_effect_variance_C(tense):lex_emb_norm,fixed_effect_variance_C(semantic_role):lex_emb_norm,fixed_effect_variance_C(syntactic_role):lex_emb_norm,"fixed_effect_variance_C(valence, Treatment(reference='-val')):lex_emb_norm","fixed_effect_variance_C(dominance, Treatment(reference='-dom')):lex_emb_norm",fixed_effect_variance_log_frequency:lex_emb_norm
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-12b-pt__dea67b94,he_she_odds_results__google_gemma-3-12b-pt__dea67b94,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__google_gemma-3-12b-pt.csv,google_gemma-3-12b-pt,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-12b-pt__dea67b94/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,14963.069639710244,14986.170079595799,-7478.534819855122,16320,0.14371055653257353,8.348897882243755e-32,0.9391653846970318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc,he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__google_gemma-3-4b-pt.csv,google_gemma-3-4b-pt,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc/models/full_mixed_random_slopes,random_slopes,0.0026650114714601276,0.00563895253702856,0.03462831844294987,0.004477883512574655,0.0027929099104580437,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,True,3,"['UserWarning: Random effects covariance is singular', 'UserWarning: Random effects covariance is singular', 'ConvergenceWarning: The MLE may be on the boundary of the parameter space.']",True,7517.861209022696,8387.97777804524,-3645.930604511348,16320,0.08760019439191206,0.06184421768759819,0.9319402105668074,0.012431066412257294,-0.00036979265463020754,0.047625270860196085,0.00030821357850852835,-0.000526778834870244,0.0008679418246398154,-0.008336177243560214,-0.0005844006388822529,0.0009959111170560451,0.0037457297602215773,0.0016151180253091346,0.0002344982623931331,-0.0040071697492808905,0.00026965425693416234,0.0046357739193393,0.002344617673337559,-0.0011932547716699176,-0.0004879161580989174,0.003227768606945275,-0.0003914978392680119,-5.3623783363565406e-05,0.0003478489896182588,0.00020730953469013058,-0.0003902203314277086,-0.0006298539082919186,-4.166210229703379e-05,0.0006438699802627213,0.01711184708267355
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc,he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__google_gemma-3-4b-pt.csv,google_gemma-3-4b-pt,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,11079.203171690315,11533.511822772882,-5480.601585845157,16320,0.11249230738477868,0.09389464331258189,0.9466315184396352,0.012431066412220793,-0.0003697926546312965,0.047625270859983,0.0003082135784969466,-0.0005267788348690184,0.0008679418246348451,-0.008336177243525115,-0.0005844006388842576,0.0009959111170607215,0.003745729760218163,0.0016151180253106611,0.0002344982623940899,-0.004007169749269479,0.00026965425693338633,0.004635773919327185,-0.0334818743711815,-0.0011932547716854902,-0.0004879161581027001,0.0032277686069673676,-0.00039149783927276325,-5.362378336456721e-05,-0.013672180777018886,0.0002073095346855116,-0.0003902203314433972,-0.0006298539083293662,-4.16621022985566e-05,0.0006438699802801063,0.18527331542412398
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc,he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__google_gemma-3-4b-pt.csv,google_gemma-3-4b-pt,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__google_gemma-3-4b-pt__2a3d43bc/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,18014.25021166468,18037.350651550234,-9004.12510583234,16320,0.17337152386194557,0.0,0.9177611627036206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__gpt2__8961fea3,he_she_odds_results__gpt2__8961fea3,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__gpt2.csv,gpt2,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__gpt2__8961fea3/models/full_mixed_random_slopes,random_slopes,0.004179424451430797,0.004316831598393137,0.05728234446206353,0.0024451986390144763,0.00333324767046843,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,2939.2859910921543,3809.4025601146996,-1356.6429955460771,16320,0.06571638552657093,0.10220312534988524,0.9522003548263535,0.018613808369088672,0.0039091587714420156,0.0008346563309355435,0.0025678255465490566,0.0014109036341040178,-0.0008835256986689014,-0.001033327332580055,-0.0013193047872182163,-0.0013507560414906647,-0.001015373563705908,0.00029326611299867534,0.00036327180814598966,-0.0004554748272853775,-1.890020488237256e-05,0.00028283839462269703,0.008246182459272996,0.0006347669684845755,0.0003875579572555314,0.0020897628205131464,-0.0003549554120052489,0.00024362853440867488,0.09578741202617481,0.005537488211397063,0.001363663132852386,0.00032662803157987053,0.00038623015547958244,0.0024784604461962566,0.0011860295966330866
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__gpt2__8961fea3,he_she_odds_results__gpt2__8961fea3,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__gpt2.csv,gpt2,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__gpt2__8961fea3/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,8396.426457321591,8850.735108404158,-4139.213228660796,16320,0.09544488179523197,0.10022678902249492,0.9457966757131937,0.018613808368834237,0.003909158771431681,0.0008346563310202987,0.002567825546541087,0.0014109036341209266,-0.0008835256986558483,-0.0010333273325821098,-0.0013193047872128232,-0.0013507560414835775,-0.0010153735637358405,0.0002932661129982452,0.00036327180814287605,-0.00045547482729378543,-1.8900204881252577e-05,0.00028283839461998474,0.0042237804575352865,0.00063476696847842,0.0003875579572518187,0.0020897628204935483,-0.0003549554120014506,0.00024362853440650933,0.09275033534621405,0.005537488211370353,0.0013636631328429447,0.0003266280315854822,0.00038623015547658294,0.0024784604461788205,0.044219700131841407
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__gpt2__8961fea3,he_she_odds_results__gpt2__8961fea3,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__gpt2.csv,gpt2,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__gpt2__8961fea3/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,11808.513051792863,11831.613491678418,-5901.256525896431,16320,0.11847760301941541,1.1162310589509227e-31,0.9329462134830444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f,he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__meta-llama_Llama-3.1-70B.csv,meta-llama_Llama-3.1-70B,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f/models/full_mixed_random_slopes,random_slopes,0.04208595854938485,0.009683625857873001,0.04652364301918606,0.007182185305077604,0.006619577923567026,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,True,2,"['ConvergenceWarning: The MLE may be on the boundary of the parameter space.', 'ConvergenceWarning: The Hessian matrix at the estimated parameter values is not positive definite.']",True,20861.082915528707,21731.199484551253,-10317.541457764353,16320,0.19811304053958437,0.028060634166475865,0.9091378907465208,0.03686835772796371,-0.000291173537525121,0.0037007452496106083,-0.0006446244368224661,0.0028318437744993532,-0.0010389877036803736,0.0045858666058724434,-0.002830309195632275,0.006991190035114288,-0.00014937015039909911,0.0004216129942844745,-0.00016452435918356715,-9.917053752853611e-05,-0.0012194291029391318,0.0003500006690342885,7.56482527265525e-05,0.0011749193300092163,-5.18051976665502e-06,0.0003007778106178734,1.6300366770928925e-05,9.576992053146504e-07,0.004814180891583568,4.631663677286122e-05,-0.0003164753526722484,0.0026222294466063875,-3.545208440108952e-05,0.0007007050080192421,0.0024756166218146795
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f,he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__meta-llama_Llama-3.1-70B.csv,meta-llama_Llama-3.1-70B,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,23906.757519548264,24361.06617063083,-11894.378759774132,16320,0.24726455644947606,0.027399560116380624,0.8857449379721034,0.03686835772796273,-0.00029117353752458207,0.0037007452496194975,-0.0006446244368233283,0.002831843774500173,-0.0010389877036801486,0.004585866605869681,-0.0028303091956325592,0.006991190035112271,-0.00014937015040194748,0.00042161299428419705,-0.00016452435918416262,-9.91705375287029e-05,-0.0012194291029406857,0.0003500006690346151,9.108937068395411e-05,0.0011749193300072812,-5.1805197662002866e-06,0.000300777810624338,1.6300366770246023e-05,9.576992069181719e-07,0.004919788344490847,4.6316636769696686e-05,-0.00031647535268000286,0.0026222294466630783,-3.545208440252566e-05,0.0007007050080363438,0.00046862538922235575
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f,he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__meta-llama_Llama-3.1-70B.csv,meta-llama_Llama-3.1-70B,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-70B__63f0002f/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,26893.02400601504,26916.124445900594,-13443.51200300752,16320,0.29907680474875065,2.0581379614457714e-31,0.8612900411664622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3,he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__meta-llama_Llama-3.1-8B.csv,meta-llama_Llama-3.1-8B,full_mixed_random_slopes,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3/models/full_mixed_random_slopes,random_slopes,0.018060657382975884,0.00853566312893989,0.04586570247021093,0.00944641141285352,0.005568076312142083,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm","1 + C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom'))",profession,lbfgs,True,1,['ConvergenceWarning: The MLE may be on the boundary of the parameter space.'],True,13108.542605749622,13978.659174772167,-6441.271302874811,16320,0.12264857473685908,0.044637356342323214,0.9300051260840368,0.01761125516516452,8.065257319513627e-05,0.026073718457839574,-0.0006920170697462955,0.0005133730407482901,0.0015239041230724227,-0.0034713334126168557,-0.0005539278427813092,0.003296321182363682,0.004328148575224442,0.0001683095435137433,-3.247421267201959e-05,-0.00020879037911048816,0.0015271021539075605,0.0009682953619184718,0.015149163180310657,-0.0005062876242150353,-0.0009171854264506001,-0.0013829948011395013,-0.00016826123871830465,0.00040315326448215385,0.0068700076002771605,0.0004081170579228499,-0.00041584197104332747,0.000867592955600175,0.0005489128055807761,0.0005251931204495524,0.005701737765441472
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3,he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__meta-llama_Llama-3.1-8B.csv,meta-llama_Llama-3.1-8B,full_mixed_random_slopes__random_intercept_baseline,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3/models/full_mixed_random_slopes__random_intercept_baseline,random_intercept_baseline,,,,,,"log_he_she_odds ~ C(tense) + C(semantic_role) + C(syntactic_role) + C(valence, Treatment(reference='-val')) + C(dominance, Treatment(reference='-dom')) + log_frequency + lex_emb_norm + C(tense):C(semantic_role) + C(tense):C(syntactic_role) + C(tense):C(valence, Treatment(reference='-val')) + C(tense):C(dominance, Treatment(reference='-dom')) + C(tense):log_frequency + C(tense):lex_emb_norm + C(semantic_role):C(syntactic_role) + C(semantic_role):C(valence, Treatment(reference='-val')) + C(semantic_role):C(dominance, Treatment(reference='-dom')) + C(semantic_role):log_frequency + C(semantic_role):lex_emb_norm + C(syntactic_role):C(valence, Treatment(reference='-val')) + C(syntactic_role):C(dominance, Treatment(reference='-dom')) + C(syntactic_role):log_frequency + C(syntactic_role):lex_emb_norm + C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom')) + C(valence, Treatment(reference='-val')):log_frequency + C(valence, Treatment(reference='-val')):lex_emb_norm + C(dominance, Treatment(reference='-dom')):log_frequency + C(dominance, Treatment(reference='-dom')):lex_emb_norm + log_frequency:lex_emb_norm",1,profession,lbfgs,True,0,[],False,17061.263223704504,17515.57187478707,-8471.631611852252,16320,0.16235522289808935,0.030158159392974934,0.9330260024611416,0.01761125516512329,8.065257319806907e-05,0.026073718457840272,-0.0006920170697498002,0.0005133730407493247,0.0015239041230747513,-0.0034713334126284137,-0.0005539278427763496,0.0032963211823600802,0.004328148575222647,0.0001683095435137502,-3.247421267222893e-05,-0.00020879037911046878,0.0015271021539075087,0.0009682953619206186,0.014825396985907128,-0.0005062876242597675,-0.0009171854264881545,-0.001382994801207761,-0.00016826123873083564,0.00040315326450014873,0.00721022542425029,0.0004081170579281627,-0.0004158419710488809,0.00086759295560922,0.0005489128055875041,0.0005251931204547744,0.0005774373852387386
/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3,he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/modelling_data/he_she_odds_results__meta-llama_Llama-3.1-8B.csv,meta-llama_Llama-3.1-8B,random_intercept_only,/mnt/hum01-rds/Nikolaev_Dmitry/flos-code/full_model_data/runs/he_she_odds_results__meta-llama_Llama-3.1-8B__320ffee3/models/random_intercept_only,standalone_random_intercept,,,,,,log_he_she_odds ~ 1,1,profession,lbfgs,True,0,[],False,21479.49106002724,21502.591499912796,-10736.74553001362,16320,0.2144201790553667,2.037489233901511e-32,0.9113958805298991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
