target_model,best_model_name,best_model_aic,Unnamed: 0,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,nurse,-3.3012039975338445,-0.1040075025040098,0.5806540078987397,-0.0835843022976748,0.0249501138814611
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,paralegal,-1.6987588013984936,-0.1005382647745196,0.1088928842204125,-0.1146808030749178,-0.0838552971339368
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,programmer,0.5432275010765856,0.0750878465197176,-0.0008962308012604,0.052090949282193,0.105805360812189
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,salesperson,0.334192697647679,-0.0059011973232293,-0.38054811665407,0.0075856454555121,-0.0455132778972196
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,scientist,0.2411543580381599,0.0490725990667371,-0.3553198792230164,0.0156779916331594,-0.0293014451324771
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,scrivener,0.5132294560940623,-0.0501807747069223,-0.0592653326217971,0.0826345549669853,-0.0656377353006291
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,secretary,-2.0889896897655102,-0.2235391296235803,0.4158554978031968,-0.1670497219114464,-0.1512920403359119
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,sergeant,0.9742855750487052,0.0131469111584409,-0.1824808360751264,0.0022886415055466,-0.0336343346429895
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,soldier,1.4706363926441337,0.2092549743045146,0.264830056432115,0.1389641417504993,-0.0218254589530409
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,solicitor,0.1424114789049794,-0.0971087318451335,-0.072210371671887,-0.0153820235511447,0.0209912605152005
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,teacher,-1.0345293849715071,-0.0809978788936288,0.1583185846870589,-0.0457194133502846,-0.0793326249623865
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,tradesperson,0.495739987777769,0.0623438762691188,0.1552470180845688,0.074581838564466,-0.0656872327732762
Qwen_Qwen3-4B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,18914.911637928744,welder,1.0420532788244352,0.027039431275901,-0.1980445749342601,0.0356749287074732,0.0639396810649303
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,CEO,0.1340587553523089,-0.0044284861577513,-0.0395846733885031,-0.0360590032413829,0.0583114854625489
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,accountant,-0.1491344424824116,0.019373746955707,0.3793307641100651,0.0137097469493941,0.0009458217569792
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,administrator,-0.3280020860202339,0.0379188993697001,0.3535531784978713,0.0627051945869669,-0.0466159472756697
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,agronomist,0.7465856714831178,-0.0342645524774024,-0.2668138167521794,0.0238570547654042,-0.0614412245849584
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,bodyguard,0.61058712871883,0.0170775855066687,0.0214783940154436,0.0489523441519672,-0.0659962441316342
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,bookbinder,0.5898117328040741,0.1701336759102853,-0.0385902269539003,0.1324059005334125,-0.0849942253161663
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,builder,1.25549342820441,0.0789681481502297,0.1226412181657279,0.1692170892953686,-0.0356625073883961
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,cashier,-1.1909524255464248,-0.0403955035334388,-0.0703641295677344,-0.1289961809572749,-0.014974223379991
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,chauffeur,0.8766568465092516,0.125640392976641,-0.013863780053198,0.0090153215078146,0.0352293350985535
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,colonel,1.3740755793416024,0.1051022135867376,-0.120713556760394,0.1231292613079722,0.0192330488304103
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,doctor,0.4485397056638519,-0.0333890440755584,0.0131184348825742,0.0492665795537721,0.0206182609295085
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,electrician,0.9098636161328476,0.1405380929032345,0.0830764369064939,0.0618173995445425,0.0773785541086364
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,farmer,1.5247653049015493,0.0234108609616423,-0.1246228202347579,0.1150268624097542,0.006441210447473
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,farmhand,0.7595861297369193,0.0095694272185065,-0.187999342437936,0.0593679965829166,0.0048948072250657
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,fisherman,2.583461289466422,0.292792299889939,0.4342246898274096,0.1765628214748278,0.2316825173004504
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,hairdresser,-1.4556491745460802,-0.0602635032130378,0.1989603702805439,-0.1541862040930933,-0.0401064554711818
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,hawker,0.7160905449139712,-0.0131259303353308,-0.3361631011711202,0.0873956873746603,-0.0191577355028042
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,housekeeper,-2.938052018188078,-0.2659292204342069,-0.1135668988822382,-0.2848079171566101,-0.0509019963863988
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,manager,0.3410957408159717,0.004869931011772,-0.0837976080623777,0.0924309605505335,-0.1256115750006678
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,midwife,-4.105711069447118,-0.2896524340981654,-0.0168158978322438,-0.341180009958313,0.1088405071432924
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,molder,-0.1278141724066245,-0.0160103493912235,0.2676306456648497,0.0173815550539317,0.0129812096108744
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,nurse,-2.891918593337602,-0.2393187036573171,-0.1404343719997156,-0.3338462159782867,0.063822120805779
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,paralegal,-1.5059328646119567,-0.0572434009430145,0.2036028387500258,-0.0992937814202112,-0.0143320070307469
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,programmer,0.4958795448047199,0.1606144121211756,0.066788659162438,0.0237560672597096,0.1757164798634333
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,salesperson,-0.1602175941058003,-0.0769412376003766,-0.0686159745291256,-0.1156468443896483,0.0587424972535153
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,scientist,0.5264540216801186,0.0099377232465455,-0.3272499604124665,0.0193354920331319,-0.0466481135231894
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,scrivener,0.901332460066161,0.0375233556320071,-0.3392008295284064,0.208376466281048,-0.1503007716674583
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,secretary,-1.9338275149325588,-0.0960937378071797,-0.2706499932344287,-0.1233322786974274,-0.1511200985733337
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,sergeant,0.834220347124914,0.0382115286865207,0.1681393828155919,0.1267588875570035,-0.0463435357808015
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,soldier,1.0695820939112777,0.0954285997592286,0.1750076900083291,0.150451511849951,-0.0062094808272705
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,solicitor,-0.3358703249850528,-0.0515323878791632,0.0811359115588897,-0.0670963877082962,0.0395599487097957
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,teacher,-0.6429884627653955,-0.0679928738893767,-0.2032950342831609,-0.1186827050092943,-0.0386024282376563
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,tradesperson,0.4565845455262446,-0.0684061855143703,-0.299741233208817,0.0260842876828021,-0.0514388764313821
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,22066.672203397553,welder,0.6113462564730529,0.0478766571398038,0.4933946346547056,0.0061230403264917,0.1360596419657568
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,CEO,0.6566955841480615,0.0102785037701125,0.1114544294468905,0.0470437501917418,0.0739675426208828
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,accountant,-0.0900529286189175,-0.07023595782143,0.0048353632474786,-0.0123324366606827,0.0690449121902792
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,administrator,-0.1467621622725546,-0.0573868885071297,-0.1219638638048678,0.1035815271852481,-0.0642959110632943
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,agronomist,0.116728665656863,-0.1255098273310465,0.1672992014162337,-0.0839585422517776,0.0565283923955429
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,bodyguard,0.1174995806994874,0.0191954723196439,0.3455246994850667,0.0417330877395464,0.048319976714548
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,bookbinder,0.060638320947284,0.01137122246516,0.0995146922472649,0.0397277430641324,0.0333826056108947
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,builder,2.2474271956480685,0.1272911275141361,-0.0304959203654585,0.1488381120352688,-0.061843590560954
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,cashier,-1.748693086246529,0.0201910992212833,0.1126894119977034,-0.2014681053035643,-0.0684501905798787
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,chauffeur,0.2126508040754935,-0.0147050867169031,0.2988116047545217,0.00566842167149,0.0778713177018148
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,colonel,1.3094943008565303,0.0348991118830372,0.1455863499304105,0.1625590773120825,0.0308891074150424
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,doctor,0.76715373193722,-0.0560749777387439,-0.0833784929885553,-0.0011021317569982,0.108882678345909
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,electrician,0.8531334253191857,0.1480110837608661,0.0040123406957084,0.0387086758072229,0.1226761471278442
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,farmer,2.0469508308368645,0.1371855766242866,-0.2681378657823369,0.1312446858743048,0.0925805409089892
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,farmhand,0.4643654171318192,0.0974056337202534,0.0508898895773126,0.0989972833704478,0.0249984483845664
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,fisherman,2.801254828724036,0.0597700449856083,-0.0183895589756687,0.0648066680623423,0.0042518928160508
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,hairdresser,-1.537537312946552,-0.0929465914338672,0.3856018680808214,-0.1295411603100002,-0.0280496293057847
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,hawker,1.232135512147627,0.0136553634968563,-0.521926385416359,0.0749733057139263,-0.0051470842265941
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,housekeeper,-3.123468076268032,-0.0540470704791405,0.0808294465136389,-0.1700447075596628,-0.1555206595459702
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,manager,-0.0419160153627127,0.0081941063379057,-0.261695022013365,0.0502576529975187,-0.0282635787080934
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,midwife,-4.310182634575089,-0.0715340044222246,0.1026390138001017,-0.226901573055563,0.0546934566413747
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,molder,-0.2180582463949411,0.0654109616561717,-0.0861235945930182,-0.0590073327736272,-0.0967380024273463
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,nurse,-2.815434523327225,-0.078532368450832,0.2725016558523437,-0.2726387383480895,-0.1926782399538691
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,paralegal,-1.4884998802724008,-0.0370730567599467,0.15947088412136,-0.1448208719330216,-0.1143019622467657
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,programmer,1.1572637970448072,0.0919750573025726,-0.1021602306642399,0.0523532981451067,0.278891110202801
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,salesperson,-0.3582077276483451,-0.0470677199104845,-0.1726458730151558,-0.0504603473957703,0.0225233139369337
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,scientist,0.687776549460404,-0.0075596723926265,-0.2930094851874842,-0.0549559586408631,0.1742368717451697
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,scrivener,0.3215304203324108,-0.0310507723330786,-0.3881969282995999,0.129439828898663,-0.0593602268483971
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,secretary,-1.988106323015037,-0.0201566656964632,0.0178711480206573,-0.077487886091167,-0.2921410320522179
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,sergeant,1.5319690890881823,-0.0062848292263035,-0.2401033830991746,0.1990974503245152,0.0040151435546147
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,soldier,1.9706775103007472,0.0939289339370968,0.0043326553948013,0.2459635042324268,0.0071324144965952
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,solicitor,-0.1800027699872466,-0.080907841090396,-0.0483240950042505,-0.0869512219535515,-0.0347038847482201
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,teacher,-1.249862844082722,-0.0280032944084162,-0.0119632549966327,-0.0737103320908784,-0.0700955518175499
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,tradesperson,0.1383034376680068,-0.0316845069116283,0.1889342833384906,-0.0166047041447885,-0.1255347030958801
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,16931.217176472128,welder,0.6031355291327214,-0.0280021673507701,0.095715016274003,0.0269919776614523,0.1122383743810453
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,CEO,0.2224015520174125,0.0012257502357447,0.1405786626499368,0.0029775497308375,0.0208694623083141
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,accountant,-0.1244681191593104,-0.0507544980854592,0.2549424064472892,-0.0176158874142909,0.0435562805013986
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,administrator,-0.2504126314269903,-0.0864364629129552,-0.1457602643102141,-0.1128696829933626,0.0207779598960482
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,agronomist,0.6901252828657302,-0.0294877631836418,0.0067860750431764,-0.0066842873213901,0.0084442755485711
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,bodyguard,0.5030117995651928,0.0773757635467237,0.1922021788007136,0.0283887454115163,-0.0506615926860284
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,bookbinder,0.4123866865963798,0.0569850778186301,-0.0852335149097706,0.1473418190716846,-0.0870693455089947
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,builder,1.9600375997136357,0.1523421465936355,-0.3767480820407498,0.1482926682696451,-0.0426490100532833
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,cashier,-1.665054410061755,-0.0160394761406042,0.3138742885775423,-0.139182739185084,0.0905894777277671
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,chauffeur,1.0074481386184884,0.0617890208024779,-0.2822921856143203,0.0519185470851683,0.0308133528543079
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,colonel,0.7644330268394122,0.0013177200833754,0.1815792718655886,0.1114052950475569,-0.1055052132439545
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,doctor,0.0727086697686838,0.0232241102210028,0.1552883671932599,-0.0455376351850168,0.0360068776102165
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,electrician,1.0704354263188092,0.058487881057062,-0.0129872761853972,0.0174828455085762,0.0106426731825841
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,farmer,1.6903122194496734,0.0197533605281228,-0.3631425726354455,0.1231680558429672,-0.0071404710379843
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,farmhand,1.0708609467610262,0.052869462651465,-0.0613894217981428,0.0390891349686563,-0.0475192138042135
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,fisherman,2.881381756188563,0.1532068115050384,-0.3551321370920027,0.0822468430745232,0.0968028696855048
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,hairdresser,-1.7212660182663957,0.0290320435156231,0.1693396204862827,-0.1688308104481173,0.0266252152543899
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,hawker,0.3927056168374654,-0.1061067604292663,-0.0471789886548043,-0.0893725597675179,0.0282387135669018
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,housekeeper,-2.919350475538496,-0.1281401670883624,-0.5525684937340742,-0.1091036575894162,-0.0125785836627345
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,manager,-0.2282277210848233,-0.0163478528321205,-0.0324368526454048,-0.0697798081984697,0.0426969722206276
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,midwife,-5.021988680416582,-0.1388525649572564,0.5430677775906837,-0.2488712936002198,0.2174594058638542
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,molder,0.4038252529156712,0.0236182698782876,0.1260629160428549,0.0115474484956912,-0.0118007644067222
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,nurse,-2.717511836191728,-0.0451254297575569,0.1535517439630399,-0.1793134017002106,0.0168540469702112
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,paralegal,-1.6396811617882827,-0.1548928458789783,0.3312418587807988,-0.1097140439026472,0.0300183341463176
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,programmer,1.797324687291898,0.1423772688795164,-0.200462672549701,0.1662451797716188,-0.0106685696173677
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,salesperson,-0.4481345378698178,-0.0350521415216849,-0.1093133295349837,-0.0849494551020602,0.0098848357831904
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,scientist,0.1052804094309779,-0.0210838913812118,0.071963777932628,0.0320499220612842,0.1268870052449915
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,scrivener,0.400100740406357,-0.0069371859483362,0.1412841860796543,0.2613536767778745,-0.1045479087999004
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,secretary,-1.8693919556161944,-0.2440459247884127,0.0177512391086392,-0.0934713944416573,-0.1137926502764555
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,sergeant,1.3386695290262778,0.0408741107911668,-0.0757958331000042,0.1301846797369955,-0.1432202978927638
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,soldier,1.9385100246736016,0.1573003164318917,0.0335109680143252,0.219196716416809,-0.1731062593916723
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,solicitor,-0.3544172318382858,-0.0560324964135583,0.0208174714455876,-0.0473395162265735,0.0382478480660986
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,teacher,-1.3963127792075982,-0.0395930487453617,0.1415086308508372,-0.0647156637619129,-0.0076716404868712
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,tradesperson,0.3780909562070356,0.0367516502922897,-0.0926895194504682,0.0450473910486701,-0.0116053664626255
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,25182.33894164482,welder,1.2561672370134758,0.0863977452344324,-0.202220296620137,-0.0305846814798025,0.0341212808995383
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,CEO,-0.1357296669132602,-0.0440641885926947,0.0933418342772292,0.0214489943479093,0.0407452010374012
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,accountant,0.4837061927501177,0.0145236367015815,0.0720011202534461,0.0320487391145124,0.0257039385714181
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,administrator,-0.4010507519305001,-0.0040957481274732,-0.1129976353678895,-0.0793204181304753,-0.0619502998137456
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,agronomist,0.1097798747845755,0.0423848619754402,0.2345668375390233,-0.0715235476308932,0.0505355422140977
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,bodyguard,0.970986697211157,-0.0758267988809448,0.1709574398809855,0.0359577264775824,0.0251828896157327
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,bookbinder,0.1939346267822239,0.0073391267221096,-0.3095756088388251,0.2210291945455119,-0.0993435479964155
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,builder,1.6851443377374136,-0.0379233392676962,-0.1536240896232278,0.1530833382655045,0.0239497554267329
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,cashier,-1.2313028118708538,0.0504831524854244,-0.1001737637370579,-0.1544531574995594,-0.0118390697774031
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,chauffeur,1.593466650070089,-0.0218870916369028,-0.1011343100728442,-0.0301884006245445,-0.053785273821275
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,colonel,1.71223393031385,0.0123559799253904,-0.1245702741013808,0.0314583082154213,0.0141040627046059
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,doctor,0.0718580980035429,0.0177314083565617,-0.0133712002123465,-0.026322257886037,-8.01488475702074e-05
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,electrician,1.6521713705762742,-0.0002534199470147,-0.0903698452138979,0.1194579779256486,0.1232969010346318
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,10766.454203031142,farmer,1.6116986075845756,0.0087998312566993,-0.1997406246755363,0.1132057759238547,0.0300265718693375
