target_model,best_model_name,best_model_aic,term,coef,std_err,z,p_value,ci_low,ci_high,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.past perfect]:C(semantic_role)[T.patient],-0.0425938334774855,0.0217243003259755,-1.9606538686337545,0.049919413852843,-0.0851726797057293,-1.498724924165612e-05,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present continuous]:C(semantic_role)[T.patient],-0.0023609627132424,0.0217243003259755,-0.1086784236001129,0.9134575559460992,-0.0449398089414863,0.0402178835150014,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present perfect]:C(semantic_role)[T.patient],-0.035777656669279,0.0217243003259755,-1.646895694334514,0.0995794870642433,-0.0783565028975228,0.0068011895589648,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple future]:C(semantic_role)[T.patient],-0.0502769068434782,0.0217243003259755,-2.314316506818064,0.0206503669909254,-0.0928557530717221,-0.0076980606152344,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple past]:C(semantic_role)[T.patient],0.0054575560127808,0.0217243003259755,0.2512189543916088,0.8016448308874953,-0.0371212902154629,0.0480364022410247,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],-0.1369196728231422,0.0217243003259755,-6.302604492142321,2.9268508688353314e-10,-0.179498519051386,-0.0943408265948984,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.0678552509468699,0.0217243003259755,-3.1234723295431563,0.0017873066998446,-0.1104340971751137,-0.0252764047186261,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],-0.1517599675075077,0.0217243003259755,-6.985724061550092,2.833905856777748e-12,-0.1943388137357515,-0.1091811212792639,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.0435222451112876,0.0217243003259755,-2.003389957707798,0.0451354485162797,-0.0861010913395314,-0.0009433988830438,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple past]:C(syntactic_role)[T.subject],-0.116424663612142,0.0217243003259755,-5.359190485547386,8.359567830972354e-08,-0.1590035098403858,-0.0738458173838982,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.past perfect]:C(valence)[T.-val],-0.0027252450862723,0.0217243003259754,-0.1254468519298534,0.9001697985626655,-0.045304091314516,0.0398536011419714,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present continuous]:C(valence)[T.-val],-0.0013019023499096,0.0217243003259754,-0.05992839034512,0.952212668299572,-0.0438807485781534,0.041276943878334,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present perfect]:C(valence)[T.-val],0.0761129690139019,0.0217243003259754,3.5035866689291955,0.0004590372519088,0.0335341227856581,0.1186918152421456,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple future]:C(valence)[T.-val],0.0114450831366817,0.0217243003259754,0.5268332220116216,0.5983094101371982,-0.0311337630915619,0.0540239293649254,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple past]:C(valence)[T.-val],0.0510549040818966,0.0217243003259754,2.3501288104018205,0.0187669153148106,0.0084760578536529,0.0936337503101403,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.past perfect]:C(dominance)[T.-dom],-0.0046914435447165,0.0217243003259754,-0.2159537234488996,0.8290238197120923,-0.0472702897729601,0.037887402683527,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present continuous]:C(dominance)[T.-dom],-0.0360399948174524,0.0217243003259754,-1.6589714870752323,0.0971215379883687,-0.0786188410456961,0.0065388514107911,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present perfect]:C(dominance)[T.-dom],-0.0300972503147711,0.0217243003259754,-1.3854186262921575,0.1659244987738963,-0.0726760965430147,0.0124815959134724,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple future]:C(dominance)[T.-dom],-0.056024236646687,0.0217243003259754,-2.57887415502628,0.0099122890050134,-0.0986030828749306,-0.0134453904184434,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple past]:C(dominance)[T.-dom],0.030517183637944,0.0217243003259754,1.4047487458758394,0.1600960049768393,-0.0120616625902995,0.0730960298661876,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(semantic_role)[T.patient]:C(syntactic_role)[T.subject],-0.0354715987976761,0.0125425306411582,-2.8281054128962144,0.0046824385421484,-0.0600545071293363,-0.010888690466016,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(semantic_role)[T.patient]:C(valence)[T.-val],0.0884105740960059,0.0125425306411582,7.048862516300132,1.803862674359256e-12,0.0638276657643458,0.1129934824276661,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(semantic_role)[T.patient]:C(dominance)[T.-dom],0.0238561714614048,0.0125425306411582,1.9020221790904817,0.0571682551045687,-0.0007267368702552,0.048439079793065,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(syntactic_role)[T.subject]:C(valence)[T.-val],0.0116983058307,0.0125425306411582,0.932691030653111,0.3509795172327458,-0.01288460250096,0.0362812141623602,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(syntactic_role)[T.subject]:C(dominance)[T.-dom],0.1376829220031541,0.0125425306411582,10.977284085824662,4.9147803132512085e-28,0.113100013671494,0.1622658303348143,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(valence)[T.-val]:C(dominance)[T.-dom],-0.0840490209351432,0.0125425306411581,-6.701121435520932,2.068260690217281e-11,-0.1086319292668033,-0.0594661126034831,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,log_frequency,0.416069740871837,0.7546525329623326,0.5513394876428575,0.5814009740817465,-1.0630220445762608,1.8951615263199348,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.past perfect]:log_frequency,0.0028729000454312,0.0096484471100068,0.2977577648170621,0.7658880519153186,-0.0160377087969216,0.0217835088877842,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present continuous]:log_frequency,0.0004439194065172,0.0096484471100068,0.0460094149302926,0.96330274582863,-0.0184666894358357,0.0193545282488703,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present perfect]:log_frequency,-0.0057445160326778,0.0096484471100067,-0.5953824451936955,0.5515878571860305,-0.0246551248750307,0.0131660928096749,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple future]:log_frequency,-0.0273977026320568,0.0096484471100067,-2.839597120622825,0.004517054248374,-0.0463083114744097,-0.008487093789704,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple past]:log_frequency,-0.0018096784638455,0.0096484471100067,-0.1875616296811772,0.8512203074192303,-0.0207202873061983,0.0171009303785073,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(syntactic_role)[T.subject]:log_frequency,0.0285775550644283,0.0356097961733381,0.8025194787782877,0.422252525399107,-0.0412163629321266,0.0983714730609834,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(valence)[T.-val]:log_frequency,-0.0107661688948355,0.0079291418159482,-1.3577974949547638,0.1745279500426195,-0.0263070012824045,0.0047746634927334,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(dominance)[T.-dom]:log_frequency,0.0095361615001042,0.0130859115043667,0.728734983185695,0.4661637891630523,-0.016111753753333,0.0351840767535414,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,lex_emb_norm,4.413496998843154,5.429440115446714,0.8128825265586391,0.4162854136401832,-6.228010083649398,15.055004081335706,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.past perfect]:lex_emb_norm,-0.1315280847586403,0.0881136362181135,-1.4927097598498846,0.1355131774891188,-0.3042276382930069,0.0411714687757262,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present continuous]:lex_emb_norm,0.1495070170842662,0.0881136362181139,1.6967523246252247,0.0897434956455264,-0.0231925364501011,0.3222065706186336,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.present perfect]:lex_emb_norm,0.2242059562972102,0.0881136362181127,2.5445091806473683,0.010943143506864,0.0515064027628452,0.3969055098315752,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple future]:lex_emb_norm,0.3517576781146679,0.0881136362181128,3.992091272274152,6.549315383081247e-05,0.1790581245803026,0.5244572316490331,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(tense)[T.simple past]:lex_emb_norm,0.063146233311612,0.088113636218113,0.7166454140571642,0.473592915023675,-0.1095533202227537,0.2358457868459777,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(semantic_role)[T.patient]:lex_emb_norm,0.0486301031702573,0.1088007419990683,0.4469648117902892,0.6549004668524028,-0.1646154326391509,0.2618756389796657,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(syntactic_role)[T.subject]:lex_emb_norm,0.2931654258866581,0.3261927659398285,0.8987490113154046,0.3687863647084757,-0.3461606473729094,0.9324914991462256,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(valence)[T.-val]:lex_emb_norm,0.0472048008988164,0.0730764324779958,0.6459647700102267,0.518302171358219,-0.0960223748767284,0.1904319766743613,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,C(dominance)[T.-dom]:lex_emb_norm,-0.0579994597222588,0.1224217108409831,-0.4737677600143643,0.6356655273791847,-0.2979416038963625,0.1819426844518448,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-12b-deduped,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,17156.589784440905,log_frequency:lex_emb_norm,-0.5153412230542181,0.6824282421687446,-0.7551581121796381,0.450154118509352,-1.852875999737936,0.8221935536294996,0.0184476110349045,0.05438287898728563,0.001533576018143165,0.007220885569603061
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,Intercept,1.0610154422624305,0.9637197344315946,1.1009585093618748,0.2709147153414323,-0.8278405284140007,2.949871412938861,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.past perfect],0.1438349560062073,0.0464237146235367,3.098307775941806,0.0019462918518186,0.0528461473155098,0.2348237646969049,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present continuous],-0.3008614554521425,0.0464237146235368,-6.480770827839047,9.125519144275933e-11,-0.3918502641428402,-0.2098726467614449,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present perfect],-0.2235116939300415,0.0464237146235363,-4.814601669482164,1.4749379700612254e-06,-0.3145005026207381,-0.1325228852393449,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.simple future],0.0452138351548307,0.0464237146235364,0.9739383313352474,0.330087159935181,-0.045774973535866,0.1362026438455276,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.simple past],-0.0739914735987323,0.0464237146235359,-1.593829235741942,0.1109742874752528,-0.1649802822894283,0.0169973350919635,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(semantic_role)[T.patient],-0.2830564849675894,0.0774614011639535,-3.654161694912754,0.0002580236292399,-0.4348780414409474,-0.1312349284942313,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(syntactic_role)[T.subject],-0.0297586721912777,0.236181804206862,-0.1259990044161629,0.8997327126558131,-0.492666502240418,0.4331491578578625,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(valence)[T.-val],0.2372424905654792,0.0683454262191128,3.471227025564062,0.0005180857834998,0.1032879166679784,0.37119706446298,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(dominance)[T.-dom],0.1821969971813956,0.0733444752714479,2.484127079880037,0.0129869453266612,0.038444467184369,0.3259495271784223,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.past perfect]:C(semantic_role)[T.patient],-0.1122572764051715,0.0176499320368557,-6.360210122665691,2.014779432937165e-10,-0.1468505075269885,-0.0776640452833545,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present continuous]:C(semantic_role)[T.patient],0.0603096758512592,0.0176499320368557,3.416991959250797,0.0006331714967282,0.0257164447294422,0.0949029069730762,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present perfect]:C(semantic_role)[T.patient],-0.0124720226500124,0.0176499320368557,-0.7066328994337758,0.479794638378378,-0.0470652537718294,0.0221212084718045,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.simple future]:C(semantic_role)[T.patient],0.069603133333831,0.0176499320368557,3.9435354871899246,8.028910411987932e-05,0.035009902212014,0.104196364455648,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.simple past]:C(semantic_role)[T.patient],-0.0692955187490877,0.0176499320368557,-3.9261068317083656,8.633182362434674e-05,-0.1038887498709047,-0.0347022876272707,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.1144740123381145,0.0176499320368557,6.485804710130046,8.825942779354812e-11,0.0798807812162974,0.1490672434599315,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.084511059607136,0.0176499320368557,-4.788180454783837,1.683002811343682e-06,-0.119104290728953,-0.0499178284853189,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.0117689908400609,0.0176499320368557,0.6668009154644603,0.5048993079108098,-0.022824240281756,0.0463622219618779,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.0950880945947142,0.0176499320368557,-5.387448200715764,7.146506262037987e-08,-0.1296813257165312,-0.0604948634728972,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.simple past]:C(syntactic_role)[T.subject],0.0186607844378862,0.0176499320368557,1.0572723112428777,0.2903873262194681,-0.0159324466839307,0.0532540155597032,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.past perfect]:C(valence)[T.-val],0.0284628958909784,0.0176499320368558,1.6126348719951635,0.1068238576427559,-0.0061303352308387,0.0630561270127956,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present continuous]:C(valence)[T.-val],-0.0062436805507921,0.0176499320368558,-0.3537509684317408,0.7235255218839263,-0.0408369116726093,0.028349550571025,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
EleutherAI_pythia-2.8b-deduped,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,10432.70786520798,C(tense)[T.present perfect]:C(valence)[T.-val],-0.0047238519950016,0.0176499320368558,-0.2676413702408307,0.7889753834248306,-0.0393170831168188,0.0298693791268155,0.007436937493344649,0.07893548876697541,0.0055279214249010925,0.006545235134970871
