target_model,model_name,runs,mean_aic,mean_bic,mean_R2m,mean_R2c,converged_rate,random_effect_variance_semantic_role,random_effect_variance_syntactic_role,random_effect_variance_valence,random_effect_variance_dominance
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,22087.29710873295,22610.90707947218,0.03289721646100291,0.917111839204092,1.0,0.014740649136125656,0.050977851765724266,0.019622944303879945,0.008057951754772539
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,22102.0546059802,22656.465163233504,0.032863825946838045,0.9170778892341032,1.0,0.014737612489620244,0.05098320652211135,0.019620044730955095,0.008055569213335187
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,22102.488934380468,22626.0989051197,0.03280935692733536,0.917036518458071,1.0,0.01474443658605938,0.05096287089606705,0.019622739195063875,0.008043030429492776
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,22106.36508886458,22629.97505960381,0.0328067634444771,0.9170006595493452,1.0,0.014737579272947785,0.05099041628517764,0.019611028471305924,0.008048498365084254
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,22111.401776476734,22665.81233373004,0.03282481021830078,0.9170081102836023,1.0,0.01473711746485423,0.050994259140727534,0.0196097132771324,0.008048576935893188
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,22117.234928936872,22671.645486190177,0.03278995343616892,0.9169915179522788,1.0,0.014737685218563982,0.05098677740685143,0.019611586105606735,0.008048749940475925
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,22119.181430247438,22673.591987500742,0.03277938702525073,0.9169832855465307,1.0,0.014737547514596053,0.0509847141839106,0.019611479962081388,0.008049006625083857
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,22135.36548628568,22658.97545702491,0.032647778692172114,0.9168672920949159,1.0,0.014734398968846688,0.05099368056968621,0.019607287046993233,0.008051001933833802
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,22157.753640953655,22681.363611692886,0.03254074633968571,0.9167269856435681,1.0,0.014728972190950112,0.05100190151193594,0.019604993782438573,0.008049965673767843
Qwen_Qwen3-8B-Base,selected_mixed_random_slopes__random_intercept_baseline,1,23474.02372539282,23928.332376475388,0.03758364784370279,0.9084473149722269,1.0,,,,
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,1,16931.217176472128,17485.627733725432,0.018444919671611038,0.9673987400021099,0.0,0.20938891454061873,0.0757401656709513,0.23354891161244468,0.17988377422770058
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,16931.244582841202,17485.655140094506,0.014376123233066852,0.9673375866100228,0.0,0.2079141098561294,0.08340463823386116,0.23363580359283986,0.17994165210441043
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,16931.306256880926,17485.71681413423,0.014684202786784525,0.9673511920571608,1.0,0.20834092553337008,0.08340766454197544,0.23364258120932807,0.17994654974652902
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,16931.325534318632,17485.736091571936,0.021088457172190173,0.9675457614956937,1.0,0.20944143208226892,0.08100984866775326,0.23362435434812676,0.17993479976126253
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,1,16931.33934190101,17485.749899154314,0.012929852516315943,0.9672955541778077,0.0,0.2094569367612333,0.0834098405906158,0.23364747010572015,0.1791604052706805
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,16931.358108698914,17485.76866595222,0.012733415181262865,0.9672900095541894,0.0,0.2094585344829551,0.08341070634640894,0.2329484774949793,0.17995155376901928
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,16931.465473812743,17485.876031066047,0.013919662268139444,0.9673346643001894,1.0,0.20946682800707886,0.08341550523290776,0.2336404677681283,0.17995924154372042
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,16931.467652981897,17485.8782102352,0.013771812372096676,0.9673298751232995,1.0,0.20946699546668007,0.08341560254461718,0.23366035935188642,0.17995378455013852
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,1,16931.63562759143,17486.046184844734,0.010991533256983895,0.9672448789784976,1.0,0.2094156596845893,0.08313152140639032,0.23343223356254417,0.18008164727583628
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_dominance,1,16933.026263982465,17487.43682123577,0.013805335216644869,0.9673324398117776,1.0,0.20956666870918172,0.08346397277775601,0.23375943800358764,0.18004831121199674
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes,1,16933.468570155383,17495.579274037205,0.013812191717510086,0.9673312587040727,1.0,0.2094670674408974,0.08341564377117201,0.2336604515770269,0.17995946348792397
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__full,1,16933.468570155383,17495.579274037205,0.013812191717510086,0.9673312587040727,1.0,0.2094670674408974,0.08341564377117201,0.2336604515770269,0.17995946348792397
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,16933.499878508097,17487.9104357614,0.013803251036179019,0.9673327990339917,1.0,0.20959696068422828,0.08347867244724952,0.23378954288250106,0.18007533295901418
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,1,16933.869391348882,17488.279948602187,0.013801625138514675,0.9673330793333462,1.0,0.20962059711159037,0.08349014281037324,0.23381303328793315,0.1800964177602351
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,16944.677586265927,17468.28755700516,0.013719065391589135,0.9673473871507396,1.0,0.21082682938456873,0.08407597751705492,0.23501177514874022,0.18117253656136978
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,16946.034204140597,17500.4447613939,0.013748182551826126,0.9673423242881414,1.0,0.2104000631256,0.08386860329308879,0.2345876676252247,0.18079178151563285
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,16951.888617201068,17475.4985879403,0.013687514941068207,0.9673528938517136,0.0,0.21129093330529825,0.08430162522900984,0.23547297705869136,0.18158663232997121
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,16971.76341113486,17495.37338187409,0.01360084959145384,0.9673681317641151,0.0,0.212574794722345,0.08492654399345664,0.2367487530306038,0.18273230935687715
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,17002.03991179433,17525.649882533562,0.013469645848375766,0.9673915152821296,1.0,0.21454394455983586,0.08588702047331818,0.23870533903565622,0.18448995281996158
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,17013.172903120576,17567.58346037388,0.013456124967442583,0.9673939467520456,1.0,0.2147486364364812,0.08598699886656495,0.2389087137191563,0.18467268886053642
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,1,17035.64217249924,17559.25214323847,0.013325172767187034,0.9674177084851898,1.0,0.21674843047769857,0.08696511525535561,0.24089552943845147,0.18645827495126094
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,17084.987189405365,17608.597160144596,0.013115155735698169,0.9674566326041565,1.0,0.22002238009145916,0.08857165671791158,0.24414780849748716,0.1893826797930678
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,17190.92088120131,17745.331438454614,0.012705686631345352,0.9675355006764624,0.0,0.22665134229334485,0.09184388938609528,0.25073133370833267,0.19530813952651277
allenai_Olmo-3-1025-7B,selected_mixed_random_slopes__random_intercept_baseline,1,17985.535578403476,18439.844229486043,0.019181923732539907,0.9368994799577847,1.0,,,,
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,25182.33894164482,25705.94891238405,0.05677849116405035,0.9133459260245679,1.0,0.009546385288614111,0.05280991153098176,0.015209751832402847,0.0072467212547887615
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,25188.390303326247,25742.80086057955,0.05673916900023936,0.9133525149231597,1.0,0.009546902354751648,0.05281054780694023,0.01521009136550579,0.007247005685077595
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,25188.391434196616,25742.80199144992,0.05683607268767925,0.913361159564585,1.0,0.00954667980410756,0.05281041065818673,0.015210196186277893,0.007247477328185823
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,25188.393121074158,25742.803678327462,0.05646523037896154,0.9133283217720525,1.0,0.009546818627041678,0.05281618094700946,0.015210181598970545,0.007247037651081442
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,25188.424763239425,25742.83532049273,0.058979577301695896,0.913606116318581,1.0,0.009539076034944936,0.052776593178077785,0.015238819090823676,0.007253185898631126
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,25188.435702373623,25742.846259626927,0.059064767031994724,0.9136067137728556,1.0,0.009561437825751976,0.05281057444881044,0.01521597951439947,0.007247129353604752
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,25188.439044505445,25742.84960175875,0.05679809818091852,0.9134206736147095,1.0,0.0095412783514089,0.05278447436634081,0.015244532374203736,0.007252013590895617
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,1,25188.48603139419,25742.896588647494,0.057637745926146434,0.9134770458306591,1.0,0.009549732123658809,0.0529688879383399,0.015214819074576467,0.0072479880560246835
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,1,25188.709539053874,25743.12009630718,0.05971902762923597,0.9136945358423455,1.0,0.009544846856799483,0.05281151714740722,0.01524421059504304,0.0073361114928808145
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,1,25189.121859995706,25743.53241724901,0.04964515168915268,0.9131432286175933,1.0,0.009541394125679446,0.05280478338862643,0.01521012058273874,0.00724284855257767
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_dominance,1,25190.360871150508,25744.771428403812,0.056778375898849716,0.913345806869301,1.0,0.009546381655844264,0.052809904357942236,0.015209748887292797,0.0072467180620452406
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes,1,25190.389699040184,25752.500402922007,0.05678873992090182,0.9133565106964492,1.0,0.009546705801063307,0.05281054008863956,0.01521001475338371,0.007247006074167724
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__full,1,25190.389699040184,25752.500402922007,0.05678873992090182,0.9133565106964492,1.0,0.009546705801063307,0.05281054008863956,0.01521001475338371,0.007247006074167724
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,1,25190.973432385916,25745.38398963922,0.05677515648566494,0.913342477758478,1.0,0.009546279930130698,0.05280970307024011,0.015209666737018016,0.0072466289866830805
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,1,25191.95556357401,25715.565534313242,0.0567280296416816,0.9132934922206372,1.0,0.009544728397629636,0.05280655646725555,0.01520849113274512,0.007245349777676688
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,25192.045587153698,25715.65555789293,0.05672755813009464,0.9132929995214494,1.0,0.009544712246142319,0.05280652320628325,0.015208479636236382,0.007245337229484787
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,25200.568627497443,25754.979184750748,0.05672481897620673,0.9132901361982916,1.0,0.009544618162289515,0.052806329355285654,0.015208412951067063,0.007245264432751265
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,25232.53538354946,25756.145354288692,0.056516749377097615,0.9130683167050228,1.0,0.009537120909079736,0.05279164374948415,0.015202677267672776,0.007239505338150909
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,25239.334531533445,25793.74508878675,0.05652302746464942,0.9130749768389957,1.0,0.009537301618645794,0.05279197519214835,0.015202910004784189,0.007239711925764519
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,25240.13905539576,25794.549612649065,0.05651882185342587,0.9130705140221256,1.0,0.009537179763646854,0.052791752116051076,0.015202754712582502,0.00723957394890918
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,25263.3800492608,25786.99002000003,0.056353642281405665,0.9129013325948592,1.0,0.009534499016827852,0.05278456536812223,0.015196704915491178,0.007233723071381103
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,25357.92851539867,25912.339072651976,0.055884922820396296,0.9124416148182828,1.0,0.009522204569161424,0.05278098668401797,0.015186593089465855,0.007223666484423144
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,25363.469802732405,25887.079773471636,0.055812482665204985,0.9123679193953824,1.0,0.009520261111270308,0.052779187898887324,0.015184558069441677,0.007222180460084892
allenai_Olmo-3-1125-32B,selected_mixed_random_slopes__random_intercept_baseline,1,26198.453756660107,26652.762407742674,0.0550317880619621,0.906049400462172,1.0,,,,
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,10766.454203031142,11320.864760284445,0.05043557787364782,0.955669910032659,1.0,0.0024918087937412614,0.031375120061538454,0.012132914867869111,0.0050801919948619
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,10766.507847225032,11320.918404478334,0.04759094356996466,0.9555630028571208,1.0,0.002488681791714685,0.03136622560017196,0.012165691798951671,0.005080047162479369
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,10766.91632186278,11321.326879116083,0.05431800797739313,0.9559058658471865,1.0,0.0024883850853670516,0.03138598786805991,0.012139409750332557,0.0051677619708395415
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,1,10767.491825857956,11321.902383111259,0.04890221077738111,0.95592476013134,1.0,0.002495869581504012,0.03238517320504164,0.012253642428921081,0.005081436940320936
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,10767.763833995064,11322.174391248367,0.03881952657345758,0.9558393881855147,1.0,0.00250636770885943,0.03174185200886131,0.012652840350937788,0.005080214929893393
google_gemma-3-12b-pt,selected_mixed_random_slopes,1,10768.416636138398,11330.527340020219,0.04929738131544537,0.9555753394071476,1.0,0.002487002586727259,0.03139003304576136,0.01213041414530548,0.005078724590027748
google_gemma-3-12b-pt,selected_mixed_random_slopes__full,1,10768.416636138398,11330.527340020219,0.04929738131544537,0.9555753394071476,1.0,0.002487002586727259,0.03139003304576136,0.01213041414530548,0.005078724590027748
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,1,10768.555046863272,11322.965604116574,0.022638135277839637,0.9544494216106322,1.0,0.0024906536275741777,0.031387366023979256,0.012138363168729025,0.0050752457578350195
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,10768.910928746627,11323.32148599993,0.04928304799388776,0.9555732190199058,1.0,0.0024870256002007016,0.031390290644567165,0.012130799464762669,0.00507864300578946
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,10769.010022796225,11323.420580049527,0.03901927216627988,0.9559477679183676,1.0,0.0025072112837922927,0.033910347628686076,0.01243552492087037,0.005081624213032591
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,10769.877457743976,11324.288014997279,0.03887764631848966,0.9558460013333966,1.0,0.002851254612979671,0.03159563386912251,0.012317162712813013,0.005093296179914944
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,1,10772.14228413513,11326.552841388433,0.09633840153095032,0.9587935050014925,1.0,0.002501077082286886,0.03137336476143969,0.012128479504749884,0.0061767649259284
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_dominance,1,10774.897658371774,11329.308215625077,0.0492308977165771,0.9555658098974543,1.0,0.0024903678417164798,0.03135408866254302,0.012134319470924755,0.005078842246385013
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,10779.879082674597,11334.2896399279,0.04922338874144329,0.9555733784102111,1.0,0.0024877556796008664,0.03135064837862691,0.012127076177609854,0.005080007673116628
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,1,10788.225034959236,11342.635592212539,0.0491911730064495,0.9555523230279429,1.0,0.0024868249748390293,0.03135446037351459,0.0121284867074956,0.0050797569103886685
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,1,10799.000359475118,11322.61033021435,0.04915099759393105,0.9554863419133931,1.0,0.0024856254315619697,0.03131934856706063,0.012117948761788861,0.005076599896984829
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,10799.525946420501,11323.135917159732,0.049160862912253966,0.9554823685508098,1.0,0.0024860726486691546,0.03132812146415548,0.01211885664712042,0.0050763663229439525
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,10812.892160616175,11336.502131355406,0.04913407149292422,0.955439698147071,1.0,0.002484516562616088,0.03134647958152113,0.012129974990427145,0.005077997422446608
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,10826.144325772737,11349.754296511968,0.0490755590306725,0.955421066940577,1.0,0.0024848120243282285,0.031344365450099,0.012123050079439795,0.005077187467668422
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,10832.581697801652,11386.992255054955,0.049084062112500035,0.9554258789071813,1.0,0.002484406512425126,0.03134676953504582,0.012122799548744444,0.00507735685097105
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,10842.55620935894,11366.166180098171,0.049039144289370014,0.9553983618531332,1.0,0.0024859263719929038,0.031340041155080815,0.012123202525777093,0.005077323976845182
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,10878.574245101714,11402.184215840945,0.04897681676596869,0.9552612446872801,1.0,0.0024803870315712076,0.03137990911198203,0.012126066163627425,0.005075309735024836
google_gemma-3-12b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,10928.542493535933,11482.953050789236,0.048722332530887494,0.9552263890819442,1.0,0.002474216081418538,0.03134281651116128,0.012127604670599312,0.005076087970460985
google_gemma-3-12b-pt,selected_mixed_random_slopes__random_intercept_baseline,1,12286.48407345044,12740.792724533007,0.031309812757204965,0.9482763992157592,1.0,,,,
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,9150.984215149248,9705.394772402551,0.037991438250799446,0.9534901440075388,1.0,0.007491069766281025,0.0415563029171635,0.004801195204335267,0.0023503303111750517
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,9151.063323591166,9705.473880844469,0.0382525307598477,0.9535087497704652,1.0,0.007495969746820286,0.04156789557868969,0.004816925699624308,0.002350398178149226
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,9151.184164658509,9705.594721911812,0.03922638575590318,0.9536596408658748,1.0,0.007540633860685069,0.041510846901754425,0.004818302070689044,0.002355479649655214
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,9151.226019705355,9705.636576958657,0.03873264876038602,0.9535357037688962,1.0,0.007495321356863154,0.04153381411722558,0.004799238698112636,0.002350964662982211
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__log_frequency_lex_emb_norm,1,9151.616148214205,9706.026705467508,0.03526301935594845,0.9535900825675279,1.0,0.007487499843888088,0.04143541825774041,0.004793357306377878,0.002353770988397019
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,9152.421405362256,9706.831962615559,0.06951124230511022,0.9561489173736024,1.0,0.007859074379585435,0.041876423527667836,0.004946738100740465,0.0023680226562628405
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,9152.56543079036,9706.975988043663,0.04733107282557158,0.9548734800381025,1.0,0.007559824142256398,0.04353389373815631,0.004878140490150797,0.0023560357516932556
google_gemma-3-4b-pt,selected_mixed_random_slopes,1,9152.967082735617,9715.077786617438,0.03874579665633751,0.9535214774127166,1.0,0.007492934753650926,0.04152954862816316,0.004799316185423954,0.002351671950231161
google_gemma-3-4b-pt,selected_mixed_random_slopes__full,1,9152.967082735617,9715.077786617438,0.03874579665633751,0.9535214774127166,1.0,0.007492934753650926,0.04152954862816316,0.004799316185423954,0.002351671950231161
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,9153.611901644646,9708.022458897949,0.047030633911373985,0.9545711915566167,1.0,0.007562485568169739,0.04148602784229336,0.0048056303006018064,0.002609847690856182
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_log_frequency,1,9154.343922034139,9708.754479287441,0.08412547882878205,0.9576404105978976,1.0,0.007634401236166272,0.045898715673984826,0.004971311812669551,0.002357916786830861
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_dominance_lex_emb_norm,1,9155.43211675316,9709.842674006462,0.0726759709268643,0.9563102632747444,1.0,0.007607582949099998,0.041584733995538796,0.004810636202670639,0.002796506776567417
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_dominance,1,9156.385456396907,9710.79601365021,0.03879051815473578,0.9534310425276208,1.0,0.00747435132918576,0.04154124623943563,0.004794889007279364,0.0023512743972886542
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_semantic_role,1,9180.42513609989,9704.035106839121,0.03864433767213764,0.953408246605984,1.0,0.007488101435635922,0.04153674479390317,0.004796223922939304,0.002351540245419502
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_syntactic_role,1,9194.833018389472,9749.243575642775,0.03863140578098973,0.9533757167590373,1.0,0.007487550185456164,0.041520905453709595,0.004797113172575552,0.002350979859676345
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_lex_emb_norm,1,9198.359938530892,9721.969909270123,0.03859804470525202,0.9533460021782494,1.0,0.0074831499729650875,0.04153558275314171,0.004795807926025375,0.002348588088766829
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_valence,1,9199.086916462024,9753.497473715326,0.03861188732636412,0.9533754641247162,1.0,0.007488236299557008,0.041525733638918434,0.004796946483268248,0.0023496583970404094
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_dominance,1,9201.62551611851,9725.235486857742,0.038591207864188605,0.9533309669919179,1.0,0.007484240578814962,0.04148706679854106,0.004791785925108292,0.0023500884972960357
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,9203.496473491337,9757.90703074464,0.038589732049951204,0.9533758695114882,1.0,0.007491581416706126,0.04150685554484378,0.004796922162393518,0.002349464159221077
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_valence,1,9208.87325230558,9732.483223044812,0.03856623682686044,0.9533145708901988,1.0,0.007487623783852944,0.04149887849673791,0.00479704869287706,0.002349255664310352
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,9213.753144901973,9737.363115641205,0.038586974361522274,0.9532641171565726,1.0,0.007480075733511106,0.041476864667908446,0.004794349015319441,0.0023517869638550893
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_tense_C_syntactic_role,1,9310.270111929422,9833.880082668653,0.03829356570199311,0.9530014950148658,1.0,0.007477898657449645,0.04151487822823966,0.004792105117358678,0.0023435665159432986
google_gemma-3-4b-pt,selected_mixed_random_slopes__candidate__0__C_valence_C_dominance,1,9422.137906619348,9976.54846387265,0.03794749855682553,0.9527518918883952,1.0,0.007480027854590233,0.04150121609880739,0.004784230960523642,0.0023401700405290297
google_gemma-3-4b-pt,selected_mixed_random_slopes__random_intercept_baseline,1,11081.15814644139,11535.466797523957,0.04314750615067507,0.946429301441522,1.0,,,,
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_log_frequency,1,5635.915099282545,6190.325656535848,0.07850288298431293,0.9560137020760883,1.0,0.0033324042111330383,0.05736692429312714,0.0021626509363264026,0.0026987871916117107
gpt2,selected_mixed_random_slopes__candidate__0__C_syntactic_role_lex_emb_norm,1,5635.916409226513,6190.326966479815,0.07686207150339967,0.9559609872531607,1.0,0.003330636249461388,0.057365366615267956,0.0021626878134712022,0.0026992282043085216
gpt2,selected_mixed_random_slopes__candidate__0__C_valence_lex_emb_norm,1,5635.9810999206675,6190.39165717397,0.08246364468217322,0.9560595726046477,1.0,0.0033285654791400283,0.05732664067017192,0.0021681583058098222,0.0026968575143510526
gpt2,selected_mixed_random_slopes__candidate__0__C_dominance_log_frequency,1,5636.251134837454,6190.661692090756,0.09024601288912482,0.9566953996647557,1.0,0.0033295324690666922,0.057327897310043646,0.0021666638374872103,0.00273398531769446
gpt2,selected_mixed_random_slopes__candidate__0__C_syntactic_role_C_dominance,1,5636.288641375722,6190.699198629025,0.07867500470659089,0.9559792430809076,1.0,0.003328375080130606,0.05729344811985103,0.0021639161321347893,0.0026984042009363944
gpt2,selected_mixed_random_slopes__candidate__0__C_tense_log_frequency,1,5636.446398885222,6160.056369624453,0.0786006266138845,0.9559849946447512,1.0,0.0033272127865278125,0.057283636151523175,0.0021635091670044676,0.0026993979632280478
gpt2,selected_mixed_random_slopes__candidate__0__C_valence_log_frequency,1,5636.480547950108,6190.891105203411,0.08300762459332235,0.9561851137396524,1.0,0.0033334481930868184,0.0572436229928333,0.00220973923547994,0.0027061916195549518
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_lex_emb_norm,1,5636.492824168672,6190.903381421975,0.08538044388495256,0.9563402502150874,1.0,0.0033983913256037408,0.0573074411877514,0.0021644709847337146,0.002703280488993465
gpt2,selected_mixed_random_slopes__candidate__0__C_semantic_role_C_valence,1,5637.573315056972,6191.983872310275,0.07882006219354426,0.9558823811966664,1.0,0.0033268710304918906,0.05728391166623921,0.0021606492395405043,0.0026960670873852764
