model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency,male_perc
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,midwife,741,1.194692414466972,"A parent distracted A midwife. As for the midwife,",0.0577549375593662,0.3190968334674835,0.1809950172901153,-1.7092857360839844,-0.37566203575031715,-1.4821101868195228
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,accountant,1660,0.7743129380254521,"A parent acknowledged An accountant. As for the accountant,",0.4508220255374908,0.0650224313139915,6.93333101272583,1.93634033203125,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,accountant,1660,0.7743129380254521,"A parent intrigued An accountant. As for the accountant,",0.3120060265064239,0.1185828074812889,2.6311235427856445,0.967410922050476,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,accountant,1660,0.7743129380254521,"A parent directed An accountant. As for the accountant,",0.2471414059400558,0.0667934790253639,3.700082778930664,1.3083552122116089,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,accountant,1660,0.7743129380254521,"A parent complimented An accountant. As for the accountant,",0.4022344648838043,0.1369766443967819,2.936518669128418,1.0772247314453125,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,accountant,1660,0.7743129380254521,"A parent commended An accountant. As for the accountant,",0.4632063806056976,0.0923810005187988,5.014087200164795,1.6122514009475708,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,accountant,1660,0.7743129380254521,"A parent alarmed An accountant. As for the accountant,",0.3763860166072845,0.0766195803880691,4.912399768829346,1.5917625427246094,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,accountant,1660,0.7743129380254521,"A parent intimidated An accountant. As for the accountant,",0.4913497567176819,0.0867627933621406,5.6631388664245605,1.733978271484375,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,accountant,1660,0.7743129380254521,"A parent rushed An accountant. As for the accountant,",0.5260006785392761,0.0563707165420055,9.331098556518556,2.2333526611328125,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,accountant,1660,0.7743129380254521,"A parent commanded An accountant. As for the accountant,",0.5323391556739807,0.0613162517547607,8.68186092376709,2.161235809326172,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,dislike,accountant,1660,0.7743129380254521,"A parent disliked An accountant. As for the accountant,",0.4950357675552368,0.0797515362501144,6.207225799560547,1.825714111328125,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,phone,accountant,1660,0.7743129380254521,"A parent phoned An accountant. As for the accountant,",0.3868082463741302,0.0736330971121788,5.2531843185424805,1.658834457397461,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,challenge,accountant,1660,0.7743129380254521,"A parent challenged An accountant. As for the accountant,",0.5172646045684814,0.0422273874282836,12.249505996704102,2.5054855346679688,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,surprise,accountant,1660,0.7743129380254521,"A parent surprised An accountant. As for the accountant,",0.391514390707016,0.0924613550305366,4.2343573570251465,1.4432315826416016,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,hypnotize,accountant,1660,0.7743129380254521,"A parent hypnotized An accountant. As for the accountant,",0.5050505995750427,0.0637931004166603,7.917009830474853,2.0690135955810547,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,resurrect,accountant,1660,0.7743129380254521,"A parent resurrected An accountant. As for the accountant,",0.3495360612869262,0.0682188123464584,5.123749256134033,1.633886456489563,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,agitate,accountant,1660,0.7743129380254521,"A parent agitated An accountant. As for the accountant,",0.4828648865222931,0.0657330602407455,7.345845222473144,1.9941349029541016,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,shame,accountant,1660,0.7743129380254521,"A parent shamed An accountant. As for the accountant,",0.3949382901191711,0.1153350248932838,3.4242701530456543,1.2308883666992188,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,hate,accountant,1660,0.7743129380254521,"A parent hated An accountant. As for the accountant,",0.5590888261795044,0.0617556348443031,9.05324363708496,2.203123092651367,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,bother,accountant,1660,0.7743129380254521,"A parent bothered An accountant. As for the accountant,",0.4681741595268249,0.0504388399422168,9.28201675415039,2.228078842163086,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,accountant,1660,0.7743129380254521,"A parent distracted An accountant. As for the accountant,",0.3301887512207031,0.0916086435317993,3.6043405532836914,1.2821388244628906,0.022686457123752765,-0.5037933687364315
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,paralegal,254,-1.4369616640373213,"A parent acknowledged A paralegal. As for the paralegal,",0.1841856986284256,0.1675661355257034,1.09918212890625,0.0945663824677467,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,paralegal,254,-1.4369616640373213,"A parent intrigued A paralegal. As for the paralegal,",0.1066856533288955,0.137548416852951,0.7756224870681763,-0.25408935546875,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,paralegal,254,-1.4369616640373213,"A parent directed A paralegal. As for the paralegal,",0.0960315093398094,0.0925643965601921,1.0374562740325928,0.0367718264460563,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,paralegal,254,-1.4369616640373213,"A parent complimented A paralegal. As for the paralegal,",0.1448225229978561,0.3749309778213501,0.3862644731998443,-0.9512329697608948,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,paralegal,254,-1.4369616640373213,"A parent commended A paralegal. As for the paralegal,",0.1812685579061508,0.2988898158073425,0.6064728498458862,-0.5000953078269958,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,paralegal,254,-1.4369616640373213,"A parent alarmed A paralegal. As for the paralegal,",0.1489210575819015,0.197592630982399,0.7536771893501282,-0.2827911376953125,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,paralegal,254,-1.4369616640373213,"A parent intimidated A paralegal. As for the paralegal,",0.1979595869779586,0.2289981245994568,0.8644593954086304,-0.1456509381532669,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,paralegal,254,-1.4369616640373213,"A parent rushed A paralegal. As for the paralegal,",0.2395918667316436,0.2878526449203491,0.8323420286178589,-0.1835118383169174,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,paralegal,254,-1.4369616640373213,"A parent commanded A paralegal. As for the paralegal,",0.2464522570371627,0.2177610844373703,1.131755232810974,0.1237697303295135,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,dislike,paralegal,254,-1.4369616640373213,"A parent disliked A paralegal. As for the paralegal,",0.2112376391887664,0.2611323595046997,0.8089293837547302,-0.2120436578989029,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,phone,paralegal,254,-1.4369616640373213,"A parent phoned A paralegal. As for the paralegal,",0.1867377460002899,0.2486157566308975,0.7511098384857178,-0.286203384399414,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,challenge,paralegal,254,-1.4369616640373213,"A parent challenged A paralegal. As for the paralegal,",0.2040360271930694,0.2576115429401397,0.7920297980308533,-0.2331562638282776,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,surprise,paralegal,254,-1.4369616640373213,"A parent surprised A paralegal. As for the paralegal,",0.1623173803091049,0.2569146454334259,0.6317949295043945,-0.4591904282569885,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,hypnotize,paralegal,254,-1.4369616640373213,"A parent hypnotized A paralegal. As for the paralegal,",0.2283377647399902,0.228532075881958,0.9991496801376344,-0.0008506815647706,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,resurrect,paralegal,254,-1.4369616640373213,"A parent resurrected A paralegal. As for the paralegal,",0.1513702124357223,0.1669136136770248,0.90687757730484,-0.0977478101849556,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,agitate,paralegal,254,-1.4369616640373213,"A parent agitated A paralegal. As for the paralegal,",0.2093269526958465,0.2103696167469024,0.995043694972992,-0.0049686282873153,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,shame,paralegal,254,-1.4369616640373213,"A parent shamed A paralegal. As for the paralegal,",0.1634398400783538,0.3050169646739959,0.5358385443687439,-0.6239224076271057,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,hate,paralegal,254,-1.4369616640373213,"A parent hated A paralegal. As for the paralegal,",0.2399682998657226,0.2720058262348175,0.8822174668312073,-0.1253166943788528,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,bother,paralegal,254,-1.4369616640373213,"A parent bothered A paralegal. As for the paralegal,",0.2007646113634109,0.2338480353355407,0.8585259318351746,-0.152538388967514,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,paralegal,254,-1.4369616640373213,"A parent distracted A paralegal. As for the paralegal,",0.1458824425935745,0.1399901211261749,1.0420910120010376,0.0412292815744876,-0.904440861192599,-0.5305233364436197
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,cashier,1174,0.9554449434997311,"A parent acknowledged A cashier. As for the cashier,",0.2584800720214844,0.2484185993671417,1.0405020713806152,0.0397033579647541,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,cashier,1174,0.9554449434997311,"A parent intrigued A cashier. As for the cashier,",0.1963481456041336,0.2185847759246826,0.8982700109481812,-0.1072845757007598,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,cashier,1174,0.9554449434997311,"A parent directed A cashier. As for the cashier,",0.1763179004192352,0.1934428066015243,0.911473035812378,-0.0926932692527771,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,cashier,1174,0.9554449434997311,"A parent complimented A cashier. As for the cashier,",0.20083649456501,0.3369240462779999,0.5960883498191833,-0.5173664093017578,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,cashier,1174,0.9554449434997311,"A parent commended A cashier. As for the cashier,",0.2499244660139084,0.3165740966796875,0.7894659638404846,-0.2363985627889633,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,cashier,1174,0.9554449434997311,"A parent alarmed A cashier. As for the cashier,",0.233028307557106,0.2452141642570495,0.9503052830696106,-0.0509719960391521,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,cashier,1174,0.9554449434997311,"A parent intimidated A cashier. As for the cashier,",0.2475966513156891,0.2889149188995361,0.8569880723953247,-0.1543312817811966,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,cashier,1174,0.9554449434997311,"A parent rushed A cashier. As for the cashier,",0.2934195101261139,0.2561643421649933,1.1454346179962158,0.1357841491699218,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,cashier,1174,0.9554449434997311,"A parent commanded A cashier. As for the cashier,",0.3297349512577057,0.2290738821029663,1.4394261837005615,0.3642445504665375,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,dislike,cashier,1174,0.9554449434997311,"A parent disliked A cashier. As for the cashier,",0.2696245312690735,0.2638684213161468,1.021814227104187,0.0215797014534473,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,phone,cashier,1174,0.9554449434997311,"A parent phoned A cashier. As for the cashier,",0.2606121599674225,0.2414685934782028,1.0792797803878784,0.0762939453125,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,challenge,cashier,1174,0.9554449434997311,"A parent challenged A cashier. As for the cashier,",0.2949484586715698,0.2327815890312194,1.2670608758926392,0.23669995367527,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,surprise,cashier,1174,0.9554449434997311,"A parent surprised A cashier. As for the cashier,",0.2323996424674987,0.264551043510437,0.8784680366516113,-0.1295757591724395,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,hypnotize,cashier,1174,0.9554449434997311,"A parent hypnotized A cashier. As for the cashier,",0.2919036448001861,0.249919518828392,1.1679905652999878,0.1552848070859909,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,resurrect,cashier,1174,0.9554449434997311,"A parent resurrected A cashier. As for the cashier,",0.2352340519428253,0.1939401775598526,1.2129207849502563,0.1930313259363174,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,agitate,cashier,1174,0.9554449434997311,"A parent agitated A cashier. As for the cashier,",0.2994144856929779,0.2454119324684143,1.2200485467910769,0.1988906562328338,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,shame,cashier,1174,0.9554449434997311,"A parent shamed A cashier. As for the cashier,",0.1879382282495498,0.3036345541477203,0.6189619302749634,-0.4797115325927734,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,hate,cashier,1174,0.9554449434997311,"A parent hated A cashier. As for the cashier,",0.3049393594264984,0.264476478099823,1.1529923677444458,0.1423606276512146,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,bother,cashier,1174,0.9554449434997311,"A parent bothered A cashier. As for the cashier,",0.2869729399681091,0.2364671379327774,1.2135847806930542,0.193578615784645,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,cashier,1174,0.9554449434997311,"A parent distracted A cashier. As for the cashier,",0.2135794460773468,0.2243298143148422,0.952077865600586,-0.0491084568202495,-0.14839340314403743,-1.0766371382150974
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,scrivener,532,-2.041939998358854,"A parent acknowledged A scrivener. As for the scrivener,",0.2966326773166656,0.0256875194609165,11.547735214233398,2.4464893341064453,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,scrivener,532,-2.041939998358854,"A parent intrigued A scrivener. As for the scrivener,",0.2732462286949157,0.0330747663974761,8.261470794677734,2.111602544784546,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,scrivener,532,-2.041939998358854,"A parent directed A scrivener. As for the scrivener,",0.1951811462640762,0.0219538807868957,8.890507698059082,2.1849842071533203,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,scrivener,532,-2.041939998358854,"A parent complimented A scrivener. As for the scrivener,",0.4075560867786407,0.0811802670359611,5.020383834838867,1.6135064363479614,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,scrivener,532,-2.041939998358854,"A parent commended A scrivener. As for the scrivener,",0.3563961088657379,0.0325022526085376,10.965274810791016,2.394733428955078,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,scrivener,532,-2.041939998358854,"A parent alarmed A scrivener. As for the scrivener,",0.3965629041194916,0.0273958966135978,14.475266456604004,2.6724414825439453,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,intimidate,scrivener,532,-2.041939998358854,"A parent intimidated A scrivener. As for the scrivener,",0.4556827843189239,0.0294889975339174,15.452637672424316,2.7377796173095703,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,rush,scrivener,532,-2.041939998358854,"A parent rushed A scrivener. As for the scrivener,",0.5083779692649841,0.0216596908867359,23.471155166625977,3.1557722091674805,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,command,scrivener,532,-2.041939998358854,"A parent commanded A scrivener. As for the scrivener,",0.5375174880027771,0.0242257229983806,22.18788146972656,3.099546194076538,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,dislike,scrivener,532,-2.041939998358854,"A parent disliked A scrivener. As for the scrivener,",0.4682224094867706,0.0312744937837123,14.97138214111328,2.706140518188477,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,phone,scrivener,532,-2.041939998358854,"A parent phoned A scrivener. As for the scrivener,",0.4054960012435913,0.0784268751740455,5.170370578765869,1.6429443359375,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,challenge,scrivener,532,-2.041939998358854,"A parent challenged A scrivener. As for the scrivener,",0.4478448033332824,0.024963965639472,17.939651489257812,2.887013435363769,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,surprise,scrivener,532,-2.041939998358854,"A parent surprised A scrivener. As for the scrivener,",0.4622275829315185,0.0363460220396518,12.717418670654297,2.5429725646972656,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,hypnotize,scrivener,532,-2.041939998358854,"A parent hypnotized A scrivener. As for the scrivener,",0.4785777926445007,0.0471229813992977,10.155932426452637,2.318058013916016,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,-dom,resurrect,scrivener,532,-2.041939998358854,"A parent resurrected A scrivener. As for the scrivener,",0.239275649189949,0.0295177996158599,8.106147766113281,2.092622756958008,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,agitate,scrivener,532,-2.041939998358854,"A parent agitated A scrivener. As for the scrivener,",0.4513719975948334,0.0234187822788953,19.273929595947266,2.9587533473968506,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,shame,scrivener,532,-2.041939998358854,"A parent shamed A scrivener. As for the scrivener,",0.429194301366806,0.0326207391917705,13.157098770141602,2.5769615173339844,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,hate,scrivener,532,-2.041939998358854,"A parent hated A scrivener. As for the scrivener,",0.5331634879112244,0.0298370961099863,17.86914825439453,2.883075714111328,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,bother,scrivener,532,-2.041939998358854,"A parent bothered A scrivener. As for the scrivener,",0.4898699223995209,0.0298029650002717,16.436952590942383,2.799531936645508,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,-dom,distract,scrivener,532,-2.041939998358854,"A parent distracted A scrivener. As for the scrivener,",0.3127431571483612,0.0286846254020929,10.902814865112305,2.3890209197998047,-0.5393121175870038,-0.8697883111887018
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,acknowledge,salesperson,643,1.2693612831145562,"A parent acknowledged A salesperson. As for the salesperson,",0.3116802871227264,0.1215066537261009,2.565129280090332,0.9420088529586792,-0.4457215796631632,-0.4910452302914647
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,intrigue,salesperson,643,1.2693612831145562,"A parent intrigued A salesperson. As for the salesperson,",0.1699603497982025,0.089624673128128,1.8963567018508911,0.6399345397949219,-0.4457215796631632,-0.4910452302914647
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,direct,salesperson,643,1.2693612831145562,"A parent directed A salesperson. As for the salesperson,",0.1721614003181457,0.0973977148532867,1.767612338066101,0.5696296691894531,-0.4457215796631632,-0.4910452302914647
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,compliment,salesperson,643,1.2693612831145562,"A parent complimented A salesperson. As for the salesperson,",0.280106782913208,0.1607284992933273,1.7427325248718262,0.5554543137550354,-0.4457215796631632,-0.4910452302914647
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,+val,+dom,commend,salesperson,643,1.2693612831145562,"A parent commended A salesperson. As for the salesperson,",0.3137400150299072,0.1728062480688095,1.8155595064163208,0.5963937044143677,-0.4457215796631632,-0.4910452302914647
google/gemma-3-4b-pt,"A parent {verb_ed} {det1} {person_1}. As for the {person_1},",simple past,non-subject,patient,-val,+dom,alarm,salesperson,643,1.2693612831145562,"A parent alarmed A salesperson. As for the salesperson,",0.2659971117973327,0.1122433841228485,2.369824171066284,0.8628157377243042,-0.4457215796631632,-0.4910452302914647
