profession,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5,profession_embedding_6,profession_embedding_7,profession_embedding_8,profession_embedding_9,profession_embedding_10
agronomist,40.29082521279553,-3.967100292283522,-2.4805956133546183,-1.0045334175956129,0.821265016078835,-0.34651399862600024,0.5835804350767921,-0.8026263036801748,-0.5612431527834998,0.5922274130933877
fisherman,536.891483208367,-150.9852778972839,5.1119909681150775,14.889798262861337,-9.489506224695484,2.4763543608487595,-3.2868466855417378,-6.451832462320821,-7.261952036889253,-0.4602157385285368
farmer,2634.9608442592116,-619.0014956091046,-33.03281276054215,17.640369159566646,-40.11896716403806,-11.280732346673444,15.978909793566313,23.730087654278698,28.963037584470968,8.574033221844923
welder,82.73911807355088,-15.081006972110906,3.8840114766693064,4.754703582292747,-2.095577421247771,1.7132761319429979,0.7668267773431228,-0.19512878198738814,0.09965362575010905,0.2547728405320362
molder,8.832651050565342,-3.2518428000708584,1.2125725342159586,2.2662858683356553,-0.4026646617936015,0.7090450987606587,0.588330202445976,-0.42861011080367,-0.25711992622805163,-0.4267343238838343
bookbinder,16.187092148576053,-3.3548620703396304,-0.6636232504945555,-0.2944884327003469,-0.35944222314028557,-0.3813720148352509,0.40550663399069586,0.532113756459813,0.41891408935245594,0.04969208877263509
electrician,221.907700325621,-41.34588608880928,-7.629723972369465,0.9699045064273768,-2.5179503342379923,0.7697580771787693,-1.1785761054191302,0.8086637429938119,2.431789174517048,0.606900483267865
tradesperson,4.444287064719537,0.07291382024838966,-0.41129459538095725,-0.09787462855965776,0.05296590117781459,-0.11690815975435667,-0.10910467939014071,-0.03871296774752797,-0.037114019976494786,0.04792119451312063
chauffeur,238.378547884021,-20.924260961081213,1.0557602312192653,16.09564266621777,-3.0786951023715474,4.232511566665698,5.006236361310203,3.981761382439468,7.150708112689861,-0.5610456236988415
housekeeper,475.98001265968907,217.242381001961,-16.346183484762783,31.621603570741414,-0.9347223515482892,4.098076864316018,15.671624783844972,12.092369027087893,26.05372570116985,-1.3444725298298688
farmhand,34.34334261018923,1.1521417037283492,0.19797868318147538,2.5644924599680268,-0.38392888032092254,0.5664731546131321,1.862394211912569,1.2772809569760657,1.9785298026185787,-0.002384636195038148
builder,633.1769586988264,-158.13660820479768,-8.471060966542385,-3.9512565676530347,-6.969757553190944,-0.43113611491183484,0.9680097126899453,-6.207490189996283,-4.582998554389477,0.19969582943715325
hawker,37.28029572345544,-13.557359408504118,0.6034600301616525,1.8028808957600548,-0.9607313156697554,0.34330785848598816,0.18156311754359244,-0.2352958135069747,0.918830977463355,0.15076543795331843
nurse,5125.706689001034,2541.9082810166647,352.696526722448,-66.58631635370406,-148.72875271955232,16.90959550729435,8.485549356566388,5.180354254893681,-4.3061942575703736,-3.9098619462163438
secretary,4585.7492241518175,-467.64600978336455,-126.78650909501552,-95.8732112843302,-62.85077911905013,-70.80621681008502,-75.56286000384456,-16.032815113054188,27.391315183902666,2.788459854312683
hairdresser,146.48364433491477,56.07187133498283,-5.388159002363288,4.903734516380298,0.8604647919472941,0.6783822520061974,3.1376910204982824,0.96335934456193,3.8390014409975772,0.5014374446232915
