,Group,C(tense)[T.past perfect],C(tense)[T.present continuous],C(tense)[T.present perfect],C(tense)[T.simple future],C(tense)[T.simple past],C(semantic_role)[T.patient],C(syntactic_role)[T.subject],"C(valence, Treatment(reference='-val'))[T.+val]","C(dominance, Treatment(reference='-dom'))[T.+dom]"
farmer,1.5695833118111553,0.008933680995868248,-0.2272110687483926,-0.16578062520076509,-0.2535365014675151,-0.023931059825284012,0.09141584133227021,-0.09111230667790486,-0.09384690889017122,-0.010395548947286844
farmhand,0.679212381949146,-0.09492302128535038,-0.15700861594054438,-0.2124566848998803,-0.39117041740906777,-0.049132629553623186,0.015650898834008206,0.06725141890461844,0.015635276208402077,-0.14780031644168606
fisherman,2.445376675456708,-0.04399703581792283,-0.18078815311407553,-0.2545557969004023,-0.5639352206978933,-0.08386167564695951,0.0458100058536667,0.017412875252207166,-0.07248805099557785,-0.1310164567333533
hairdresser,-1.6860976002265868,-0.050043781007671366,0.1561238295823662,0.10321089475886197,0.33806647666018,-0.015693900228519513,-0.07440850084457502,-0.09266613458174278,0.14459564315984258,-0.005522196683875706
hawker,0.011551823566451791,-0.12766353077096557,-0.08667656610115959,-0.20500143752130706,-0.14979793360671922,-0.14222062817019535,0.07354846237668161,0.3455841797834177,0.06335641980228118,-0.02197018603065415
housekeeper,-2.8824561065677337,-0.059821411974516556,0.11230590050666933,0.07305571371080732,0.11686506388482615,0.0617430764751537,-0.15609344294550986,-0.05799834269688624,0.18648330568629373,-0.06318122910792989
manager,0.12963991696392418,-0.0138751054713886,0.021424610614286826,0.04049106864426416,0.11061542517668727,0.007420679618762326,0.023234950025472233,-0.0036225584163215307,-0.02650224208922128,-0.00011994314028219988
midwife,-4.372312311217366,0.014986744716056905,0.2264437521925197,0.249314818194785,0.023093028142207372,0.24469182792762284,-0.2067211325001372,0.13784141673686318,0.22498494520580312,-0.04662108476634831
molder,0.2720700689194018,0.04770503507734597,0.033570760896413525,0.08918588764910629,0.14011887919163363,0.036821987880372664,0.037372580389315,-0.16392508327025423,-0.003423764899965251,0.0611400955604702
nurse,-3.3117422497375215,-0.03527245925254639,0.4640917025515,0.40198163457079694,0.36266682779224685,0.17608949691887432,-0.12119337275175551,0.08123509875563854,0.28479663290768875,-0.038101738607069974
paralegal,-1.7581019889149543,0.067803404080053,0.300922769227827,0.31065003335053554,0.5080265198321082,0.07762876747950842,-0.09429738270402627,-0.04319736926588727,0.06443597130670978,0.09313726014296471
programmer,0.8294581009264412,-0.11043376149925466,-0.06706812676142998,-0.09519665809864553,-0.2663935882457957,0.003591376688170375,0.03346380826542636,0.2503381473185183,-0.0935477710891526,-0.14123420362569505
salesperson,-0.502918977256537,-0.038366558782312404,0.37027324137697654,0.3112302711638898,0.47903653103088806,0.04531469459464195,-0.058171322770482654,-0.12106312158494782,0.07842610513606729,-0.0567152818001781
scientist,0.29914541447740084,0.006707482542749985,-0.06669710388243222,-0.10170457085622261,-0.20139685339167895,-0.02974269744528471,-0.05856088109807461,-0.17073554319673195,0.038863163845080456,-0.07488833178319905
scrivener,1.8837312318130461,0.19842465336428375,-0.4284197608937269,-0.19576867983071827,-0.41202823913894004,0.06212368352064213,0.09072724755946351,-0.25609710196368857,-0.23455640893118931,0.14227776870381703
secretary,-2.495522658466707,0.16402558903658782,-0.17584783856323452,-0.08732413702933012,-0.059364836632029294,0.02912117876114146,-0.08519487848245019,-0.012842183265290713,0.08124218692706933,0.2262218116534641
sergeant,1.0565614327431456,0.09080639106713569,-0.1832787269372233,-0.12058932878390921,-0.2168512331953436,-0.012993294487222681,0.037014852302812595,-0.16042430141811925,-0.06107390504002366,0.06410537184463067
soldier,1.3725401613010608,0.00920545724873223,-0.2170646791590514,-0.15482526015972564,-0.01175511295944194,-0.08735516423409012,0.12429196265541792,0.21860493460529806,-0.2051318510490622,0.1005034600682206
solicitor,0.20221515464706608,-0.0003721896047759188,0.007731533937399282,0.01462246379388707,0.038480090326260596,0.007881857097252865,-0.022849836666608822,-0.23346480487308563,0.023415628681722422,-0.027869922025502314
teacher,-1.1865145056398463,-0.025528504012447856,0.12472870596877078,0.13021838760281818,0.2707987208980006,0.037334522031729676,-0.032560594507452814,-0.08176454170980667,0.07940668291254924,0.0039950811532210315
tradesperson,0.06529264515091149,0.01629363508258453,0.3238280913607966,0.32488630017107234,0.4815969376970326,0.06411361402557278,-0.0072063278385955665,0.012709636517365501,-0.04434775182301709,0.026022154484674417
welder,1.169939325529647,-0.025731020844611704,0.11279437307862322,0.08418525529835558,0.05704307195820629,-0.0013482510121020017,0.0394462549014829,0.047280134976770756,-0.06167249099986777,-0.044625289256067305
